timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
1184732016,-0.0006928891,0.00013381802,0.0011239212,-0.00075043703,0.00021887841,3.1280837e-05,0.0
1184860837,-1.4025718e-06,-0.0005317982,-0.00034485932,-0.0009868988,0.0002907082,3.815922e-05,0.0
1184893637,0.00016382523,0.0006243065,0.0005695199,-0.0013003581,0.00038710533,3.783086e-05,0.0
1184925682,-0.00047505088,-0.00014547817,-0.00051217026,-0.0016088262,0.00048173754,4.084854e-05,0.0
1184953628,-0.0010818876,-0.0001580324,-0.0012378506,-0.0018779486,0.0005651229,5.0140596e-05,0.0
1184985663,0.0001956299,-0.00036154315,-0.0015989788,-0.002188735,0.00065969664,6.054628e-05,0.0
1185017682,-0.0003483165,-0.00041932426,0.00049581286,-0.0024997494,0.0007535464,6.8755035e-05,0.0
1185049625,-0.0040713903,-0.0033228584,0.0013025139,-0.0028121995,0.0008486958,7.072508e-05,0.0
1185081636,0.0023448542,0.00085144676,-0.00069091644,-0.0031201236,0.00093958434,8.2939194e-05,0.0
1185113691,-0.0061176717,-0.0013390165,-0.00063499185,-0.0034455615,0.0010338272,6.5044136e-05,0.0
1185145696,-0.0022065695,-0.004753981,0.012465137,-0.0037778043,0.0011382033,8.40058e-05,0.0
1185177673,-0.033581376,-0.0014625844,-0.0074405614,-0.004005212,0.0012125601,-1.1451804e-06,0.0
1185209633,-0.022748297,0.017212037,0.022273973,-0.0043233433,0.0012866115,3.2099433e-05,0.0
1185241696,-0.056235194,0.03540045,-0.03088436,-0.00457331,0.0013271335,-6.794871e-05,0.0
1185273676,-0.015495297,-0.0013762228,0.00945981,-0.004816866,0.0014414762,0.00020519305,0.0
1185305682,-0.0006624777,0.01693163,-0.0256501,-0.0051126527,0.0014871367,5.014476e-05,0.0
1185337629,0.010605062,-0.021493554,0.010089255,-0.005410152,0.001539015,0.0002866356,0.0
1185369692,0.03255347,-0.016191328,-0.015197146,-0.005760483,0.0016685752,0.00021616589,0.0
1185401649,0.05555667,-0.038720235,0.038781274,-0.006173173,0.0018642728,0.00018369999,0.0
1185433678,0.028656488,-0.029100543,-0.007422323,-0.00657166,0.001973505,8.3957515e-05,0.0
1185465623,0.01503652,-0.023888629,0.0047495584,-0.0069329706,0.002121207,7.950272e-05,0.0
1185497664,-0.010590306,-0.00033208728,0.0074485913,-0.0072587645,0.0022468874,4.352997e-05,0.0
1185529710,-0.015615653,0.011383656,0.003991848,-0.007586167,0.0023854398,7.7239265e-06,0.0
1185561635,-0.033637527,0.02158671,0.0069565107,-0.007895922,0.002445131,-5.126571e-05,0.0
1185593642,-0.038241938,0.01896338,-0.0011528046,-0.008148718,0.0025246746,-4.733556e-05,0.0
1185623318,-0.029285891,0.026488652,0.0073621524,-0.0083928695,0.0025750361,-9.360706e-05,0.0
1185655275,-0.018066136,0.021542532,-0.0064721834,-0.008653477,0.0026626894,-7.2045186e-05,0.0
1185687235,-0.02026983,0.010185009,-0.0010919826,-0.00896467,0.0027241432,-7.946444e-05,0.0
1185719320,-0.025770213,0.00026455522,-0.00012452976,-0.009260911,0.002803714,-7.970992e-05,0.0
1185747227,-0.10439114,0.0020046905,0.015931139,-0.009438879,0.0028832816,-0.00013427703,0.0
1185779304,-0.27897212,-0.009059453,0.027291233,-0.0094157,0.0029973623,-0.00029081822,0.0
1185811239,-0.48434094,-0.026610518,0.015800202,-0.009041087,0.0031473604,-0.0005038776,0.0
1185843302,-0.7400836,-0.034479335,0.0031902771,-0.008174819,0.0033042606,-0.0005714654,0.0
1185875237,-0.8835776,-0.033300035,-0.004427396,-0.006835298,0.0034577781,-0.0005734472,0.0
1185907317,-0.7981273,0.023681877,0.005214608,-0.0052120485,0.0035732135,-0.00057862676,0.0
1185939232,-0.49080873,0.075707,0.0012097709,-0.003627798,0.0035896157,-0.00061047124,0.0
1185971283,-0.13530536,0.16560657,0.009812763,-0.0023188,0.0034857541,-0.00067411107,0.0
1186003256,0.090837546,0.24717113,0.0019462218,-0.0013111697,0.0032317846,-0.000695207,0.0
1186035392,0.05443283,0.20737763,0.017586851,-0.0004664217,0.002869062,-0.0007724062,0.0
1186067300,-0.046315737,0.20701814,0.031823415,0.0003318562,0.0025121477,-0.00096397154,0.0
1186099243,-0.044203214,0.16102365,0.05495167,0.0010294307,0.002108091,-0.0012989867,0.0
1186131232,0.10441063,0.09755884,0.0651167,0.0015464163,0.0018459235,-0.0017362644,0.0
1186163306,0.24640326,0.0379157,0.06758701,0.0020389678,0.0016663573,-0.0022302272,0.0
1186195221,0.46115717,0.031881593,0.05753525,0.0023895795,0.0015506275,-0.002710056,0.0
1186227250,0.5711371,-0.043185145,0.06407653,0.0025274598,0.0014344184,-0.0032006202,0.0
1186259264,0.5548506,-0.103202574,0.06473646,0.0024243544,0.0014094528,-0.003711144,0.0
1186291284,0.4425466,-0.07081086,0.060640164,0.0022492309,0.0014232948,-0.0042610313,0.0
1186323388,0.355381,-0.005517315,0.060718335,0.0021207328,0.0014025545,-0.004811601,0.0
1186355231,0.42422247,0.010975881,0.054611783,0.0020085047,0.0012786756,-0.005353388,0.0
1186387300,0.49979,0.024510702,0.046518326,0.0018277005,0.001073426,-0.005873396,0.0
1186419258,0.4537118,-0.001618199,0.042219035,0.0015731497,0.00086908403,-0.0063785776,0.0
1186451316,0.33438346,0.0062241443,0.044274274,0.0013132326,0.000682058,-0.0068985173,0.0
1186483291,0.2197956,0.027697816,0.040208388,0.0011700821,0.00047997068,-0.007399715,0.0
1186515289,0.17437567,0.028904108,0.03407011,0.0011507082,0.00024434744,-0.007888023,0.0
1186547239,0.19008407,-0.029853668,0.033513866,0.0011748178,3.3493103e-05,-0.008373914,0.0
1186579313,0.21061221,-0.091249965,0.033807684,0.001139557,-0.00010190738,-0.008840765,0.0
1186611220,0.18808669,-0.10574937,0.028572699,0.0010353433,-0.00018076519,-0.009296487,0.0
1186643298,0.14670105,-0.08710906,0.019950127,0.00090673286,-0.00023544052,-0.009721474,0.0
1186675248,0.13847788,-0.0797166,0.013630053,0.00079476775,-0.00030014603,-0.010098383,0.0
1186707344,0.15713677,-0.100784875,0.013364814,0.0006855804,-0.0003767951,-0.010456984,0.0
1186739228,0.19587387,-0.11594201,0.010093406,0.00052515074,-0.00044780117,-0.0108120125,0.0
1186771232,0.17647468,-0.112769224,0.009129858,0.0003118065,-0.00049036293,-0.011167669,0.0
1186803309,0.089962,-0.07457472,0.009362603,0.00012048916,-0.0005238131,-0.011533224,0.0
1186835270,0.03450737,-0.07318503,0.007571386,3.6971694e-06,-0.0005696882,-0.011891676,0.0
1186867236,0.044772156,-0.075802386,0.007718905,-6.949516e-05,-0.00062129606,-0.012231898,0.0
1186899252,0.050991215,-0.08086476,0.008883157,-0.00012785569,-0.0006525666,-0.012587354,0.0
1186931272,0.027698759,-0.072138734,0.008557617,-0.00020301007,-0.0006675207,-0.012938067,0.0
1186963307,0.007753684,-0.068873614,0.0076227887,-0.0002858583,-0.0006767658,-0.013292535,0.0
1186995267,-0.020215243,-0.071886405,0.005562697,-0.00033456384,-0.00067596085,-0.013642374,0.0
1187027224,-0.04740823,-0.07427435,0.0017968005,-0.00033693115,-0.000665879,-0.013979916,0.0
1187059301,-0.0330092,-0.06863835,0.0010611132,-0.00031840018,-0.0006560721,-0.014301579,0.0
1187091271,-0.029163165,-0.062331803,0.00080178725,-0.00030381198,-0.0006463984,-0.014615123,0.0
1187123312,-0.0625611,-0.05511541,0.0018474456,-0.00027714155,-0.0006200639,-0.014942816,0.0
1187155254,-0.0782468,-0.053726785,0.0056560994,-0.00023147225,-0.0005689077,-0.015275986,0.0
1187187275,-0.06315011,-0.059690073,-0.0020946865,-0.0001588105,-0.00049646856,-0.015593229,0.0
1187219251,-0.07085803,-0.064092204,0.00087193475,-5.8164176e-05,-0.00040175344,-0.015905948,0.0
1187251264,-0.06996626,-0.04557336,-0.0016244801,3.507171e-05,-0.000320964,-0.016219528,0.0
1187283278,-0.05059869,-0.017040685,-0.00521507,0.00011061036,-0.00028740786,-0.016512865,0.0
1187315267,-0.06435864,0.009360721,-0.0014940237,0.00018855218,-0.0002962042,-0.01681624,0.0
1187347273,-0.06324911,0.044668585,0.000644543,0.00026826008,-0.00033548835,-0.017121306,0.0
1187379261,-0.03777565,0.06146878,0.0015684814,0.00034240523,-0.00041017283,-0.017437357,0.0
1187411225,-0.040971078,0.05414439,0.0037626077,0.00041626228,-0.0005162442,-0.017751958,0.0
1187443258,-0.03891761,0.052415125,0.0017510937,0.00047066642,-0.00063664315,-0.018067053,0.0
1187475296,-0.02273517,0.038542945,-0.00078242744,0.00050069,-0.00074582174,-0.01838483,0.0
1187507221,-0.02727144,0.012672532,3.617257e-05,0.0005216341,-0.00084203295,-0.018703533,0.0
1187539233,-0.020413512,0.015530134,-0.0014222967,0.0005341037,-0.00092749123,-0.019016175,0.0
1187571233,-0.007033346,0.021932114,0.0011351544,0.00053640705,-0.0009952656,-0.019345747,0.0
1187603411,-0.023745995,-0.0025157258,0.0015258675,0.0005451126,-0.001047857,-0.01966965,0.0
1187635222,-0.039289933,0.014457308,0.0010933535,0.0005661012,-0.001107264,-0.019981582,0.0
1187667293,-0.044042177,0.029597055,-0.0010151312,0.00059903855,-0.0011822106,-0.020287223,0.0
1187699234,-0.056763925,0.009239484,-0.0015711191,0.00064837537,-0.0012699644,-0.020589018,0.0
1187731316,-0.05271413,0.021019636,-0.0067329826,0.0006934126,-0.0013887533,-0.02085562,0.0
1187763294,-0.039133355,0.04115364,-0.012534968,0.0007247978,-0.0015284683,-0.021106632,0.0
1187795276,-0.047423806,0.01563019,-0.012623637,0.0007643663,-0.0016587059,-0.021347648,0.0
