timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
1186022390,46.88796,48.6,100763.09,1.1972322
1186046301,46.803406,48.61,100764.09,1.1972442
1186058056,47.05443,48.61,100761.09,1.1972085
1186070761,46.63694,48.61,100766.09,1.1972679
1186094743,46.718853,48.61,100765.09,1.197256
1186106046,46.385918,48.61,100769.09,1.1973035
1186118516,46.63694,48.61,100766.09,1.1972679
1186142650,45.799324,48.6,100776.09,1.1973867
1186154056,46.1349,48.6,100772.09,1.1973392
1186166863,45.968433,48.6,100774.086,1.1973629
1186190646,45.63286,48.61,100778.09,1.1974105
1186202653,45.130817,48.61,100784.09,1.1974818
1186214762,44.797886,48.61,100788.09,1.1975293
1186238756,46.803406,48.61,100764.09,1.1972442
1186250371,46.972515,48.61,100762.086,1.1972203
1186262608,46.63694,48.61,100766.09,1.1972679
1186288860,46.972515,48.61,100762.086,1.1972203
1186302473,47.05443,48.61,100761.09,1.1972085
1186314661,47.474556,48.61,100756.086,1.1971489
1186338052,47.807487,48.61,100752.09,1.1971016
1186350838,47.220894,48.61,100759.09,1.1971847
1186362673,47.722935,48.61,100753.09,1.1971134
1186386731,47.39,48.61,100757.09,1.197161
1186398767,47.39,48.61,100757.09,1.197161
1186410793,47.39,48.61,100757.09,1.197161
1186434729,46.718853,48.61,100765.09,1.197256
1186446648,47.05443,48.61,100761.09,1.1972085
1186458764,47.305447,48.61,100758.09,1.1971729
1186482660,47.474556,48.61,100756.086,1.1971489
1186494877,47.305447,48.61,100758.09,1.1971729
1186505966,47.13898,48.61,100760.09,1.1971966
1186530661,47.39,48.61,100757.09,1.197161
1186542847,47.64102,48.61,100754.09,1.1971253
1186554753,47.05443,48.61,100761.09,1.1972085
1186578715,47.05443,48.61,100761.09,1.1972085
1186593130,47.05443,48.61,100761.09,1.1972085
1186605264,47.474556,48.61,100756.086,1.1971489
1186630364,47.64102,48.61,100754.09,1.1971253
1186641926,47.39,48.61,100757.09,1.197161
1186654603,47.89204,48.61,100751.09,1.1970897
1186678655,47.220894,48.61,100759.09,1.1971847
1186690682,47.220894,48.61,100759.09,1.1971847
1186702771,47.220894,48.61,100759.09,1.1971847
1186726766,47.220894,48.61,100759.09,1.1971847
1186738833,47.05443,48.61,100761.09,1.1972085
1186750757,46.88796,48.61,100763.09,1.1972322
1186774675,46.803406,48.61,100764.09,1.1972442
1186786736,46.972515,48.61,100762.086,1.1972203
1186798331,46.63694,48.61,100766.09,1.1972679
1186822355,47.474556,48.61,100756.086,1.1971489
1186834013,46.972515,48.61,100762.086,1.1972203
1186846332,46.972515,48.61,100762.086,1.1972203
1186870443,47.474556,48.61,100756.086,1.1971489
1186882708,46.63694,48.61,100766.09,1.1972679
1186894704,46.972515,48.61,100762.086,1.1972203
1186918764,46.718853,48.61,100765.09,1.197256
1186930705,46.552387,48.61,100767.09,1.1972798
1186942771,46.63694,48.61,100766.09,1.1972679
1186966701,47.13898,48.61,100760.09,1.1971966
1186978863,46.385918,48.61,100769.09,1.1973035
1186990423,46.803406,48.61,100764.09,1.1972442
1187014427,47.220894,48.61,100759.09,1.1971847
1187025982,47.220894,48.61,100759.09,1.1971847
1187038507,46.803406,48.61,100764.09,1.1972442
1187062758,46.803406,48.61,100764.09,1.1972442
1187074747,46.718853,48.61,100765.09,1.197256
1187086737,47.13898,48.61,100760.09,1.1971966
1187110411,46.972515,48.61,100762.086,1.1972203
1187122153,47.05443,48.61,100761.09,1.1972085
1187136788,46.803406,48.61,100764.09,1.1972442
1187161893,46.88796,48.61,100763.09,1.1972322
1187174684,46.972515,48.61,100762.086,1.1972203
1187185973,46.972515,48.61,100762.086,1.1972203
1187210402,46.972515,48.61,100762.086,1.1972203
1187222483,46.972515,48.61,100762.086,1.1972203
1187234722,46.803406,48.61,100764.09,1.1972442
1187258177,47.305447,48.61,100758.09,1.1971729
1187270812,47.474556,48.61,100756.086,1.1971489
1187282639,46.972515,48.61,100762.086,1.1972203
1187309378,47.39,48.61,100757.09,1.197161
1187321027,46.88796,48.61,100763.09,1.1972322
1187336921,47.220894,48.61,100759.09,1.1971847
1187362124,47.05443,48.61,100761.09,1.1972085
1187374339,47.39,48.61,100757.09,1.197161
1187385992,47.13898,48.61,100760.09,1.1971966
1187410084,47.05443,48.61,100761.09,1.1972085
1187422227,47.220894,48.61,100759.09,1.1971847
1187433946,47.220894,48.61,100759.09,1.1971847
1187457999,46.552387,48.61,100767.09,1.1972798
1187470505,47.39,48.61,100757.09,1.197161
1187482250,47.220894,48.61,100759.09,1.1971847
1187506756,47.474556,48.61,100756.086,1.1971489
1187518759,47.39,48.61,100757.09,1.197161
1187529965,47.474556,48.61,100756.086,1.1971489
1187553925,47.220894,48.61,100759.09,1.1971847
1187566678,47.64102,48.61,100754.09,1.1971253
1187578150,47.64102,48.61,100754.09,1.1971253
1187601978,46.88796,48.61,100763.09,1.1972322
1187614644,47.39,48.61,100757.09,1.197161
1187626856,47.39,48.61,100757.09,1.197161
1187650043,46.803406,48.61,100764.09,1.1972442
1187662499,47.474556,48.61,100756.086,1.1971489
1187674786,47.305447,48.61,100758.09,1.1971729
1187697979,47.39,48.61,100757.09,1.197161
1187710861,47.39,48.61,100757.09,1.197161
1187722776,47.220894,48.61,100759.09,1.1971847
1187746848,47.64102,48.61,100754.09,1.1971253
1187758480,47.305447,48.61,100758.09,1.1971729
1187769981,47.474556,48.61,100756.086,1.1971489
1187794019,47.556465,48.61,100755.09,1.1971372
1187806481,47.220894,48.61,100759.09,1.1971847
1187818736,47.474556,48.61,100756.086,1.1971489
1187842756,47.722935,48.61,100753.09,1.1971134
1187854821,47.305447,48.61,100758.09,1.1971729
1187866785,46.972515,48.61,100762.086,1.1972203
1187890806,47.39,48.62,100757.086,1.1971608
1187902850,47.305447,48.62,100758.086,1.1971728
1187914732,47.474556,48.62,100756.08,1.1971489
1187938696,47.474556,48.61,100756.086,1.1971489
1187950880,47.474556,48.61,100756.086,1.1971489
1187961968,47.807487,48.61,100752.09,1.1971016
1187986742,47.556465,48.62,100755.086,1.1971371
1187998843,47.556465,48.62,100755.086,1.1971371
1188010088,47.64102,48.62,100754.086,1.1971252
1188033968,47.474556,48.61,100756.086,1.1971489
1188046453,47.973953,48.61,100750.086,1.1970776
1188057974,47.973953,48.61,100750.086,1.1970776
1188082203,47.13898,48.61,100760.09,1.1971966
1188094855,47.807487,48.61,100752.09,1.1971016
1188106749,47.807487,48.61,100752.09,1.1971016
1188130651,47.722935,48.61,100753.09,1.1971134
1188142871,47.807487,48.61,100752.09,1.1971016
1188153920,48.39144,48.61,100745.09,1.1970184
1188178743,47.556465,48.62,100755.086,1.1971371
1188192822,47.807487,48.62,100752.086,1.1971015
1188205274,47.556465,48.62,100755.086,1.1971371
1188230379,47.722935,48.61,100753.09,1.1971134
1188241842,48.058506,48.61,100749.086,1.1970658
1188254651,47.722935,48.61,100753.09,1.1971134
1188278645,47.807487,48.61,100752.09,1.1971016
1188290054,47.474556,48.61,100756.086,1.1971489
1188302625,47.807487,48.61,100752.09,1.1971016
1188326647,47.64102,48.61,100754.09,1.1971253
1188338653,48.143063,48.61,100748.09,1.197054
1188350762,47.807487,48.61,100752.09,1.1971016
1188374824,47.89204,48.61,100751.09,1.1970897
1188386767,48.058506,48.61,100749.086,1.1970658
1188398649,48.143063,48.61,100748.09,1.197054
1188422507,47.807487,48.62,100752.086,1.1971015
1188433999,47.556465,48.62,100755.086,1.1971371
1188446647,47.807487,48.62,100752.086,1.1971015
1188470739,47.973953,48.61,100750.086,1.1970776
1188482747,48.224976,48.61,100747.09,1.1970421
1188494763,47.89204,48.61,100751.09,1.1970897
1188518515,48.645103,48.62,100742.086,1.1969826
1188530743,48.143063,48.62,100748.086,1.1970539
1188545104,47.807487,48.62,100752.086,1.1971015
1188570158,47.973953,48.61,100750.086,1.1970776
1188582853,48.39144,48.61,100745.09,1.1970184
1188594737,48.143063,48.61,100748.09,1.197054
1188618735,48.058506,48.61,100749.086,1.1970658
1188630805,48.81157,48.61,100740.09,1.196959
1188642643,48.058506,48.61,100749.086,1.1970658
1188666824,48.39144,48.61,100745.09,1.1970184
1188678812,48.143063,48.61,100748.09,1.197054
1188690061,48.727016,48.61,100741.09,1.1969708
1188714752,48.143063,48.62,100748.086,1.1970539
1188728913,47.64102,48.62,100754.086,1.1971252
1188742363,48.058506,48.62,100749.08,1.1970657
1188766335,48.143063,48.61,100748.09,1.197054
1188777851,48.058506,48.61,100749.086,1.1970658
1188790758,48.39144,48.61,100745.09,1.1970184
1188814225,48.39144,48.61,100745.09,1.1970184
1188825874,47.973953,48.61,100750.086,1.1970776
1188838048,48.475994,48.61,100744.09,1.1970065
1188863041,48.30953,48.61,100746.09,1.1970303
1188874766,48.30953,48.61,100746.09,1.1970303
1188889101,48.560547,48.61,100743.086,1.1969945
1188913974,48.39144,48.61,100745.09,1.1970184
1188926467,48.058506,48.61,100749.086,1.1970658
1188938769,48.058506,48.61,100749.086,1.1970658
1188962730,48.30953,48.61,100746.09,1.1970303
1188976799,48.475994,48.61,100744.09,1.1970065
1188989274,48.645103,48.61,100742.09,1.1969827
1189013564,47.807487,48.61,100752.09,1.1971016
1189025880,48.560547,48.61,100743.086,1.1969945
1189038462,49.1445,48.61,100736.09,1.1969115
1189062706,48.560547,48.61,100743.086,1.1969945
1189074058,48.475994,48.61,100744.09,1.1970065
1189086454,48.224976,48.61,100747.09,1.1970421
1189110449,47.64102,48.61,100754.09,1.1971253
1189121870,48.143063,48.61,100748.09,1.197054
1189136825,48.727016,48.61,100741.09,1.1969708
1189161968,48.560547,48.62,100743.08,1.1969944
1189174905,48.224976,48.62,100747.086,1.197042
1189186837,48.727016,48.62,100741.086,1.1969707
1189209998,48.645103,48.61,100742.09,1.1969827
1189222774,48.143063,48.61,100748.09,1.197054
1189234788,48.978035,48.61,100738.09,1.1969352
1189258762,47.89204,48.61,100751.09,1.1970897
1189270793,48.645103,48.61,100742.09,1.1969827
1189282772,48.39144,48.61,100745.09,1.1970184
1189306758,48.560547,48.61,100743.086,1.1969945
1189318465,48.39144,48.61,100745.09,1.1970184
1189330088,49.062588,48.61,100737.086,1.1969233
1189354888,48.224976,48.61,100747.09,1.1970421
1189366750,48.727016,48.61,100741.09,1.1969708
1189378777,49.229053,48.61,100735.09,1.1968995
1189401836,48.560547,48.62,100743.08,1.1969944
1189414514,48.30953,48.62,100746.086,1.1970302
1189426815,48.978035,48.62,100738.086,1.196935
1189450733,48.475994,48.61,100744.09,1.1970065
1189465150,48.893482,48.61,100739.09,1.1969471
1189477413,48.058506,48.61,100749.086,1.1970658
1189502228,48.978035,48.61,100738.09,1.1969352
1189513999,48.81157,48.61,100740.09,1.196959
1189526798,48.81157,48.61,100740.09,1.196959
1189550750,48.645103,48.61,100742.09,1.1969827
1189562760,48.81157,48.61,100740.09,1.196959
1189574821,48.560547,48.61,100743.086,1.1969945
1189598669,48.81157,48.61,100740.09,1.196959
1189610754,48.727016,48.61,100741.09,1.1969708
1189622455,48.727016,48.61,100741.09,1.1969708
1189646650,48.896122,48.62,100739.086,1.196947
1189658040,48.560547,48.62,100743.08,1.1969944
1189670621,49.147144,48.62,100736.086,1.1969113
1189694417,49.229053,48.62,100735.086,1.1968994
1189705966,48.978035,48.62,100738.086,1.196935
1189718590,48.727016,48.62,100741.086,1.1969707
1189742738,48.727016,48.62,100741.086,1.1969707
1189754189,48.727016,48.62,100741.086,1.1969707
1189766419,48.896122,48.62,100739.086,1.196947
1189790167,49.062588,48.61,100737.086,1.1969233
1189801956,49.395523,48.61,100733.09,1.1968758
1189814643,49.480076,48.61,100732.09,1.1968639
1189838322,49.062588,48.61,100737.086,1.1969233
1189850098,49.395523,48.61,100733.09,1.1968758
1189862700,49.229053,48.61,100735.09,1.1968995
1189887020,48.896122,48.62,100739.086,1.196947
1189897953,48.978035,48.62,100738.086,1.196935
1189910683,48.475994,48.62,100744.086,1.1970063
1189937038,48.81157,48.62,100740.086,1.1969589
1189949932,48.81157,48.62,100740.086,1.1969589
1189961951,48.560547,48.62,100743.08,1.1969944
1189989250,48.896122,48.62,100739.086,1.196947
1190001968,49.480076,48.62,100732.086,1.1968638
1190014330,49.398163,48.62,100733.086,1.1968757
1190038654,49.395523,48.61,100733.09,1.1968758
1190051779,49.480076,48.61,100732.09,1.1968639
1190063659,49.64654,48.61,100730.09,1.1968402
1190087562,49.56463,48.61,100731.086,1.196852
1190100237,49.897564,48.61,100727.09,1.1968045
1190111685,49.395523,48.61,100733.09,1.1968758
1190135686,49.56463,48.61,100731.086,1.196852
1190148551,49.229053,48.61,100735.09,1.1968995
1190159742,49.395523,48.61,100733.09,1.1968758
1190183676,49.480076,48.61,100732.09,1.1968639
1190196051,48.978035,48.61,100738.09,1.1969352
1190207649,48.727016,48.61,100741.09,1.1969708
1190231678,49.731094,48.62,100729.086,1.1968281
1190244070,49.398163,48.62,100733.086,1.1968757
1190255645,49.062588,48.62,100737.08,1.1969231
1190279677,49.731094,48.61,100729.09,1.1968282
1190292062,49.31361,48.61,100734.09,1.1968877
1190303692,48.978035,48.61,100738.09,1.1969352
1190327771,49.398163,48.62,100733.086,1.1968757
1190342703,49.31361,48.62,100734.086,1.1968876
1190356372,48.978035,48.62,100738.086,1.196935
1190379965,49.56463,48.61,100731.086,1.196852
1190391797,49.480076,48.61,100732.09,1.1968639
1190404017,49.897564,48.61,100727.09,1.1968045
1190427935,49.649185,48.62,100730.086,1.19684
1190439657,49.398163,48.62,100733.086,1.1968757
1190452013,49.062588,48.62,100737.08,1.1969231
1190476274,49.31361,48.61,100734.09,1.1968877
1190487664,49.897564,48.61,100727.09,1.1968045
1190500459,49.56463,48.61,100731.086,1.196852
1190524130,49.480076,48.61,100732.09,1.1968639
1190535734,49.81565,48.61,100728.09,1.1968163
1190550177,49.897564,48.61,100727.09,1.1968045
1190574672,50.31769,48.61,100722.09,1.196745
1190587545,49.31361,48.61,100734.09,1.1968877
1190599742,49.81565,48.61,100728.09,1.1968163
1190623419,49.31361,48.62,100734.086,1.1968876
1190636477,49.56463,48.62,100731.08,1.1968518
1190647673,49.900204,48.62,100727.086,1.1968044
1190671656,49.731094,48.62,100729.086,1.1968281
1190684399,49.147144,48.62,100736.086,1.1969113
1190696127,49.731094,48.62,100729.086,1.1968281
1190719804,49.229053,48.61,100735.09,1.1968995
1190732114,50.151226,48.61,100724.086,1.1967688
1190743663,49.731094,48.61,100729.09,1.1968282
1190769173,49.649185,48.62,100730.086,1.19684
1190780609,49.56463,48.62,100731.08,1.1968518
1190792587,50.151226,48.62,100724.08,1.1967686
1190818838,50.151226,48.61,100724.086,1.1967688
1190831628,49.731094,48.61,100729.09,1.1968282
1190843795,49.731094,48.61,100729.09,1.1968282
1190867956,49.147144,48.62,100736.086,1.1969113
1190879615,50.233135,48.62,100723.086,1.1967568
1190894480,49.398163,48.62,100733.086,1.1968757
1190919578,49.897564,48.61,100727.09,1.1968045
1190934740,50.56607,48.61,100719.09,1.1967094
1190947419,50.484158,48.61,100720.09,1.1967213
1190972510,50.233135,48.61,100723.09,1.196757
1190983650,50.06667,48.61,100725.086,1.1967807
1190996056,50.06667,48.61,100725.086,1.1967807
1191019925,49.982117,48.61,100726.09,1.1967926
1191031641,50.233135,48.61,100723.09,1.196757
1191043936,49.897564,48.61,100727.09,1.1968045
1191068357,50.484158,48.61,100720.09,1.1967213
1191079776,49.56463,48.61,100731.086,1.196852
1191092016,50.3996,48.61,100721.09,1.1967332
1191116288,50.151226,48.61,100724.086,1.1967688
1191127718,50.31769,48.61,100722.09,1.196745
1191142712,49.81565,48.61,100728.09,1.1968163
1191167725,49.395523,48.61,100733.09,1.1968758
1191180381,50.233135,48.61,100723.09,1.196757
1191191815,50.3996,48.61,100721.09,1.1967332
1191215682,50.31769,48.62,100722.086,1.196745
1191228434,50.151226,48.62,100724.08,1.1967686
1191239649,50.56871,48.62,100719.086,1.1967094
1191263716,50.31769,48.61,100722.09,1.196745
1191278762,50.3996,48.61,100721.09,1.1967332
1191292043,50.31769,48.61,100722.09,1.196745
1191316015,49.982117,48.61,100726.09,1.1967926
1191327788,49.81565,48.61,100728.09,1.1968163
1191340242,50.650623,48.61,100718.086,1.1966975
1191364365,50.484158,48.61,100720.09,1.1967213
1191375680,49.81565,48.61,100728.09,1.1968163
1191387933,50.31769,48.61,100722.09,1.196745
1191411967,50.06667,48.61,100725.086,1.1967807
1191423708,50.650623,48.61,100718.086,1.1966975
1191435947,50.3996,48.61,100721.09,1.1967332
1191462399,50.650623,48.61,100718.086,1.1966975
1191475302,50.233135,48.61,100723.09,1.196757
1191486680,49.64654,48.61,100730.09,1.1968402
1191511713,51.155308,48.62,100712.08,1.1966261
1191526652,49.900204,48.62,100727.086,1.1968044
1191540052,50.402245,48.62,100721.086,1.1967331
1191563928,50.233135,48.61,100723.09,1.196757
1191575731,50.56607,48.61,100719.09,1.1967094
1191587946,50.484158,48.61,100720.09,1.1967213
1191612143,50.9862,48.61,100714.09,1.19665
1191623671,50.650623,48.61,100718.086,1.1966975
1191635923,49.731094,48.61,100729.09,1.1968282
1191660442,50.735176,48.61,100717.09,1.1966857
1191671651,50.31769,48.61,100722.09,1.196745
1191684274,50.31769,48.61,100722.09,1.196745
1191708163,50.650623,48.61,100718.086,1.1966975
1191719746,50.90164,48.61,100715.09,1.196662
1191732244,51.237217,48.61,100711.09,1.1966144
1191755985,50.650623,48.61,100718.086,1.1966975
1191767651,50.56607,48.61,100719.09,1.1967094
1191780053,50.90164,48.61,100715.09,1.196662
1191804033,50.3996,48.61,100721.09,1.1967332
1191815636,50.650623,48.61,100718.086,1.1966975
1191827713,50.9862,48.61,100714.09,1.19665
1191852042,50.819733,48.62,100716.086,1.1966738
1191863721,50.9862,48.62,100714.086,1.1966499
1191876491,50.484158,48.62,100720.086,1.1967212
1191901163,50.484158,48.61,100720.09,1.1967213
1191911688,51.07075,48.61,100713.09,1.1966381
1191926438,50.819733,48.61,100716.09,1.1966738
1191951597,51.07075,48.61,100713.09,1.1966381
1191964227,50.90164,48.61,100715.09,1.196662
1191975690,50.56607,48.61,100719.09,1.1967094
1191999666,50.653267,48.62,100718.08,1.1966974
1192012252,50.735176,48.62,100717.086,1.1966856
1192023655,50.904285,48.62,100715.086,1.1966618
1192047677,51.403683,48.61,100709.09,1.1965907
1192062503,51.48824,48.61,100708.09,1.1965787
1192075239,51.237217,48.61,100711.09,1.1966144
1192100365,50.735176,48.61,100717.09,1.1966857
1192111708,51.07075,48.61,100713.09,1.1966381
1192126437,50.819733,48.61,100716.09,1.1966738
1192151616,50.9862,48.61,100714.09,1.19665
1192163772,51.321774,48.61,100710.09,1.1966025
1192175755,51.321774,48.61,100710.09,1.1966025
1192199648,50.904285,48.62,100715.086,1.1966618
1192211808,51.155308,48.62,100712.08,1.1966261
1192223646,50.653267,48.62,100718.08,1.1966974
1192247649,51.48824,48.61,100708.09,1.1965787
1192260256,50.735176,48.61,100717.09,1.1966857
1192271632,51.07075,48.61,100713.09,1.1966381
1192295667,50.9862,48.61,100714.09,1.19665
1192308057,51.321774,48.61,100710.09,1.1966025
1192319690,51.07075,48.61,100713.09,1.1966381
1192348222,51.321774,48.62,100710.086,1.1966025
1192359704,51.406326,48.62,100709.086,1.1965905
1192372338,50.9862,48.62,100714.086,1.1966499
1192396274,51.321774,48.61,100710.09,1.1966025
1192407717,51.48824,48.61,100708.09,1.1965787
1192420282,50.735176,48.61,100717.09,1.1966857
1192443983,51.237217,48.62,100711.086,1.1966143
1192455715,51.406326,48.62,100709.086,1.1965905
1192468011,50.904285,48.62,100715.086,1.1966618
1192492015,50.735176,48.61,100717.09,1.1966857
1192503723,51.654705,48.61,100706.086,1.1965549
1192516094,51.152664,48.61,100712.086,1.1966262
1192540018,51.48824,48.62,100708.086,1.1965786
1192551672,50.9862,48.62,100714.086,1.1966499
1192563941,51.237217,48.62,100711.086,1.1966143
1192588159,51.155308,48.62,100712.08,1.1966261
1192599677,51.823814,48.62,100704.086,1.1965312
1192613224,51.406326,48.62,100709.086,1.1965905
1192636221,51.155308,48.62,100712.08,1.1966261
1192647735,51.07075,48.62,100713.086,1.1966381
1192660358,51.237217,48.62,100711.086,1.1966143
1192684097,51.07075,48.62,100713.086,1.1966381
1192696059,51.406326,48.62,100709.086,1.1965905
1192708091,51.572792,48.62,100707.086,1.1965668
1192732297,51.739258,48.62,100705.086,1.196543
1192743677,51.65735,48.62,100706.08,1.1965548
1192755810,51.65735,48.62,100706.08,1.1965548
1192779928,51.739258,48.62,100705.086,1.196543
1192791774,51.48824,48.62,100708.086,1.1965786
1192804032,52.074833,48.62,100701.086,1.1964955
1192827789,51.65735,48.62,100706.08,1.1965548
1192839647,51.155308,48.62,100712.08,1.1966261
1192851992,51.739258,48.62,100705.086,1.196543
1192876134,51.48824,48.62,100708.086,1.1965786
1192887810,51.65735,48.62,100706.08,1.1965548
1192902181,51.572792,48.62,100707.086,1.1965668
1192927446,51.572792,48.62,100707.086,1.1965668
1192942761,51.406326,48.62,100709.086,1.1965905
1192954986,51.905724,48.62,100703.086,1.1965193
1192979975,51.321774,48.62,100710.086,1.1966025
1192991623,51.65735,48.62,100706.08,1.1965548
1193003919,52.15939,48.62,100700.08,1.1964835
1193027810,51.654705,48.61,100706.086,1.1965549
1193039656,52.2413,48.61,100699.086,1.1964717
1193052165,51.99028,48.61,100702.09,1.1965075
1193076012,51.654705,48.61,100706.086,1.1965549
1193087670,51.905724,48.61,100703.09,1.1965194
1193099936,51.321774,48.61,100710.09,1.1966025
1193124251,52.407764,48.61,100697.09,1.1964481
1193135672,51.48824,48.61,100708.09,1.1965787
1193150451,51.321774,48.61,100710.09,1.1966025
1193175573,51.654705,48.61,100706.086,1.1965549
1193188162,51.48824,48.61,100708.09,1.1965787
1193199698,52.49232,48.61,100696.09,1.1964362
1193226970,51.82117,48.61,100704.09,1.1965312
1193239529,52.15939,48.61,100700.086,1.1964836
1193252015,52.15939,48.61,100700.086,1.1964836
1193276270,52.74334,48.61,100693.086,1.1964004
1193287721,52.074833,48.61,100701.09,1.1964955
1193300313,51.48824,48.61,100708.09,1.1965787
1193323940,51.82117,48.61,100704.09,1.1965312
1193335757,52.49232,48.61,100696.09,1.1964362
1193347787,51.905724,48.61,100703.09,1.1965194
1193371803,52.325855,48.62,100698.086,1.1964599
1193383679,51.739258,48.62,100705.086,1.196543
1193395847,52.2413,48.62,100699.08,1.1964716
1193419942,51.572792,48.62,100707.086,1.1965668
1193431687,52.325855,48.62,100698.086,1.1964599
1193443955,52.2413,48.62,100699.08,1.1964716
1193467928,51.823814,48.62,100704.086,1.1965312
1193479755,52.325855,48.62,100698.086,1.1964599
1193491949,51.99028,48.62,100702.086,1.1965073
1193515915,52.15939,48.62,100700.08,1.1964835
1193527648,52.2413,48.62,100699.08,1.1964716
1193542818,52.827896,48.62,100692.086,1.1963886
1193570730,51.99028,48.62,100702.086,1.1965073
1193582483,51.905724,48.62,100703.086,1.1965193
1193595932,52.15939,48.62,100700.08,1.1964835
1193619909,51.99028,48.62,100702.086,1.1965073
1193631685,52.074833,48.62,100701.086,1.1964955
1193643681,52.325855,48.62,100698.086,1.1964599
1193668268,52.325855,48.61,100698.09,1.1964599
1193679656,52.658787,48.61,100694.09,1.1964124
1193694487,52.576874,48.61,100695.09,1.1964242
1193719533,52.410408,48.62,100697.086,1.196448
1193731823,52.74334,48.62,100693.08,1.1964003
1193743658,52.325855,48.62,100698.086,1.1964599
1193770865,52.410408,48.62,100697.086,1.196448
1193783446,52.658787,48.62,100694.086,1.1964123
1193795979,52.74334,48.62,100693.08,1.1964003
1193819804,52.325855,48.61,100698.09,1.1964599
1193831629,52.576874,48.61,100695.09,1.1964242
1193843929,52.827896,48.61,100692.09,1.1963886
1193868219,52.325855,48.61,100698.09,1.1964599
1193879653,52.325855,48.61,100698.09,1.1964599
1193891928,52.99436,48.61,100690.09,1.1963649
1193915999,52.410408,48.62,100697.086,1.196448
1193927682,52.410408,48.62,100697.086,1.196448
1193942678,52.49232,48.62,100696.086,1.196436
1193967820,52.658787,48.61,100694.09,1.1964124
1193980470,52.909805,48.61,100691.09,1.1963768
