timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
1184732700,-0.99782133,0.0017095435,-0.006896179,0.06559144,0.058899548,0.08821495,-0.009218124,7.1407175,-7.3201504,2.0620463,-0.00017145685,0.0002260821,-5.35368e-06,-0.00021354675,0.00030038322,-0.00027734993,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,1.1377249e-09,1.0201492e-05,0.00023554784,1.0571182e-06,5.5357636e-06,5.540323e-06,4.2071923e-05,0.01100777,0.011007929,0.0089226505,0.038368985,0.038368933,0.055449877,1.0390579e-11,1.0389301e-11,1.8977276e-11,5.3752068e-08,5.3749062e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2770161,0.23547797,0.014023938,0.033647425,0.01748428,0.0042140987,0.0,0.0,0.0,8.7e-05,0,0,0,831,0,0,0,0
1184934355,-0.99782664,0.001748658,-0.006966275,0.06550214,0.058096834,0.09042051,-0.010818683,7.1501684,-7.299271,2.052272,-0.00017142366,0.00022604817,-5.368171e-06,-0.00021354377,0.00030038026,-0.00027498594,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,1.1257155e-09,1.037772e-05,0.00049417315,1.0571156e-06,5.372276e-06,5.3767335e-06,4.2141633e-05,0.009728026,0.009728143,0.008793874,0.032522917,0.032522894,0.055068143,1.0286375e-11,1.0285024e-11,1.8990155e-11,5.3752963e-08,5.3749957e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2550408,0.23466602,0.000573823,0.03129689,0.016962396,0.028677545,0.0,0.0,0.0,0.000141,0,0,0,831,0,0,0,0
1185138379,-0.997833,0.0017861993,-0.0069191456,0.065409325,0.061410405,0.09101141,-0.0133964075,7.1637425,-7.280637,2.0390077,-0.00017139218,0.00022604837,-5.413285e-06,-0.00021353371,0.00030039146,-0.00027183472,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,2.2285727e-08,0.000136855,0.0025947809,1.0572352e-06,5.3778967e-06,5.382337e-06,4.215166e-05,0.009765539,0.009765654,0.008760805,0.032683842,0.032683846,0.054624256,1.0288754e-11,1.0287376e-11,1.8990377e-11,5.375389e-08,5.3750885e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.25567105,0.23371832,0.01567339,0.044485778,0.019319251,0.056957982,0.0,0.0,0.0,0.000166,0,0,0,831,0,0,0,0
1185338327,-0.99784005,0.0021890567,-0.007009563,0.06528044,0.059135426,0.07059102,-0.020716216,7.180569,-7.258431,2.027429,-0.00017139556,0.00022606854,-5.3962085e-06,-0.00021352537,0.00030040412,-0.00026850926,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,3.4223504e-08,0.000174217,0.0038022422,1.0560359e-06,5.376851e-06,5.3813856e-06,4.2063733e-05,0.009761549,0.00976151,0.008769787,0.032665733,0.03266575,0.054734692,1.0287504e-11,1.0286098e-11,1.8973528e-11,5.3754786e-08,5.3751776e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.25560024,0.23395446,0.011593172,0.023146199,0.018908244,0.024336213,0.0,0.0,0.0,0.000114,0,0,0,831,0,0,0,0
1185542314,-0.9977943,0.0029313392,-0.007624167,0.06587783,0.075059354,0.09126842,-0.008064507,7.1939096,-7.2392898,2.0462987,-0.00017139553,0.00022606824,-5.3957583e-06,-0.00021353734,0.0003003904,-0.0002746832,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,2.36142e-08,0.00013247968,0.0031196019,1.0593437e-06,5.5392497e-06,5.5438754e-06,4.2051342e-05,0.011032086,0.0110321995,0.008918773,0.03851193,0.038511977,0.055351835,1.0389921e-11,1.0388536e-11,1.8971902e-11,5.3755688e-08,5.375268e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2775318,0.23526971,0.022825716,0.023146199,0.018908244,0.022703132,0.0,0.0,0.0,8.9e-05,0,0,0,831,0,0,0,0
1185747815,-0.99785,0.0026260107,-0.006807271,0.065133154,0.06788892,0.0975833,-0.016442603,7.2026286,-7.2184486,2.038658,-0.00017133747,0.00022600034,-5.3905355e-06,-0.00021352281,0.0003003927,-0.0002723212,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,2.5004534e-08,0.00012053641,0.003058738,1.05498e-06,5.3787962e-06,5.383574e-06,4.1991105e-05,0.009782236,0.009782234,0.008815462,0.03279256,0.032792587,0.0552206,1.0287623e-11,1.0286164e-11,1.8959648e-11,5.3756622e-08,5.3753613e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.25609598,0.23499064,0.043113526,0.03434935,0.015872048,0.010321577,0.0,0.0,0.0,2e-06,0,0,0,831,0,0,0,0
1185952053,-0.99783826,0.009610138,-0.008301322,0.0644802,0.06638848,0.10713449,-0.030643735,7.220324,-7.1979265,2.0342026,-0.00017132086,0.00022599833,-5.3801095e-06,-0.00021352083,0.00030038698,-0.00027122593,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,9.4842255e-07,0.0005609395,0.009556009,1.0529006e-06,5.380882e-06,5.390526e-06,4.1983978e-05,0.009808682,0.009808562,0.008826807,0.032852843,0.03285287,0.0553731,1.0291782e-11,1.0290305e-11,1.8962158e-11,5.3757553e-08,5.3754544e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.25633126,0.23531489,0.03619323,0.0258263,0.022467103,0.010153939,0.0,0.0,0.0,0.000179,0,0,0,831,0,0,0,0
1186151785,-0.9956689,0.06586687,-0.015096446,0.063852236,0.012279158,-0.28331882,-0.35829556,7.23838,-7.1856327,1.9984982,-0.00017137168,0.00022600021,-5.3367216e-06,-0.00021357549,0.0003003046,-0.00027304917,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,8.430713e-07,0.00073060207,0.012485589,1.078067e-06,5.357003e-06,5.5494443e-06,4.181595e-05,0.010006353,0.009983518,0.008836008,0.032870296,0.032870304,0.055473227,1.029064e-11,1.0289066e-11,1.8960451e-11,5.3758303e-08,5.3755254e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2563993,0.23552755,0.013089159,0.14680506,0.029123487,0.021884255,0.0,0.0,0.0,-2.9e-05,0,0,0,831,0,0,0,0
1186355921,-0.99622136,0.054831754,-0.029656295,0.06047413,-0.04422713,-0.44906253,-0.85329336,7.234046,-7.2623396,1.7999464,-0.00017131123,0.00022596397,-5.3532763e-06,-0.0002137971,0.00030001186,-0.0002550239,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,1.2130632e-06,0.0010355032,0.016534314,1.0538421e-06,5.386443e-06,5.48998e-06,4.1792915e-05,0.010319328,0.01027778,0.008800664,0.033135675,0.0331352,0.055069875,1.0290728e-11,1.0289052e-11,1.8947868e-11,5.3758125e-08,5.3754942e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.2574313,0.23466972,0.020316735,0.062403247,0.027699007,0.029928194,0.0,0.0,0.0,0.000108,0,0,0,831,0,0,0,0
1186559796,-0.9980849,0.006906817,-0.025261054,0.056043137,-0.14847974,-0.57899016,-1.005577,7.217545,-7.365714,1.551246,-0.00017129433,0.0002259541,-5.3443805e-06,-0.00021390984,0.00029989786,-0.00023787464,0.1959121,0.052494485,0.36977926,0.0,0.0,0.0,0.0,0.0,0.0,1.0475907e-06,0.0010606049,0.016984953,1.0103075e-06,5.3873464e-06,5.3712793e-06,4.191896e-05,0.010383727,0.010329014,0.008813018,0.033202697,0.03320052,0.055180613,1.0285934e-11,1.0284197e-11,1.8945375e-11,5.37575e-08,5.3754196e-08,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.25768822,0.23490554,0.0073343785,0.033290792,0.024708286,0.122756235,0.0,0.0,0.0,-1.7e-05,0,0,0,831,0,0,0,0
