timestamp,roll,pitch,yaw,thrust
1184860799,-0.19092618,0.058185413,0.00040519712,0.5057273
1184901604,-0.19194342,0.059031628,0.0003735067,0.513871
1184945668,-0.19382052,0.059255432,0.00043199782,0.522749
1184985625,-0.19440897,0.058863267,0.0004932717,0.53076977
1185029636,-0.19587693,0.057618245,0.00046051896,0.53956246
1185069591,-0.18585643,0.058740795,0.0004807196,0.5477736
1185113657,-0.21598816,0.067880884,0.00067927747,0.5569616
1185153633,-0.1739914,0.052426063,-0.00043399766,0.5646568
1185197638,-0.2312544,0.05063053,0.00019827618,0.5736373
1185237596,-0.15085723,0.019492332,-0.0016158697,0.5823716
1185281627,-0.19893993,0.10382859,0.0011416879,0.59158325
1185321621,-0.17737325,0.03565089,0.0016688145,0.5991582
1185365623,-0.17966269,0.059202798,0.0013134364,0.60920805
1185405589,-0.21808423,0.05567693,0.00016828546,0.6166312
1185449666,-0.20577691,0.07373718,0.00027990842,0.62602264
1185489642,-0.19655041,0.09129976,0.00016012201,0.63477767
1185533652,-0.23432122,0.060038064,-0.00057094987,0.6446492
1185573612,-0.19369182,0.06927208,-0.0008907822,0.6532279
1185614434,-0.18985172,0.05875913,-0.00128132,0.6625411
1185659232,-0.2225925,0.05647769,-0.00086107745,0.67159694
1185699251,-0.19813627,0.052811157,-0.00095810153,0.6808495
1185751204,-0.18561609,0.065765515,-0.0013471178,0.6911677
1185791280,-0.14785759,0.08164314,-0.0030977959,0.6891213
1185835201,-0.087836534,0.08199375,-0.0035335356,0.6903112
1185875198,0.0665985,0.08064701,-0.0029768583,0.695029
1185919200,0.28757614,0.051151965,-0.0031769099,0.674929
1185959221,0.56160116,0.056202985,-0.0035873856,0.64375865
1186003221,0.6620491,0.052383594,-0.00195845,0.6173149
1186047202,0.52116734,-0.015294723,-0.0023504512,0.6045115
1186091212,0.33125797,-0.058906935,-0.0057407245,0.57408303
1186131193,0.3941604,-0.047198027,-0.007989826,0.551851
1186175197,0.5782901,-0.030044448,-0.011380486,0.53584343
1186215202,0.6319059,-0.06515785,-0.015319699,0.52292484
1186259229,0.4658761,-0.07320626,-0.020689165,0.51616204
1186303293,0.32857463,-0.041942943,-0.025261402,0.5126235
1186347232,0.3530301,-0.063914835,-0.028841987,0.5126157
1186391228,0.34646675,-0.11960205,-0.030855406,0.5105649
1186431264,0.25809813,-0.13112605,-0.033976637,0.50799006
1186475203,0.1698455,-0.10871961,-0.037549473,0.50668013
1186515251,0.18922532,-0.1426417,-0.03886906,0.5092875
1186559223,0.19851108,-0.17374863,-0.03975025,0.51018864
1186599280,0.14098963,-0.14077239,-0.042721517,0.50910425
1186643220,0.06855152,-0.11609179,-0.044922736,0.51251626
1186683272,0.06167072,-0.13996717,-0.044455744,0.51521784
1186727278,0.070461795,-0.15949494,-0.043559175,0.5165707
1186767273,0.025562381,-0.120777324,-0.04544589,0.5169936
1186811186,-0.02772696,-0.09786528,-0.046775084,0.5214053
1186851242,-0.024882086,-0.11127782,-0.046400856,0.5219108
1186895199,-0.0161114,-0.11993437,-0.045998152,0.5237989
1186935236,-0.02978971,-0.074183054,-0.0480505,0.52281725
1186979185,-0.061754264,-0.061260667,-0.048616074,0.52452374
1187019232,-0.044444308,-0.06292047,-0.048777223,0.52544326
1187063325,-0.031538434,-0.062475555,-0.048213407,0.52668816
1187103266,-0.02852413,-0.04148738,-0.049016234,0.525118
1187147198,-0.04089808,-0.014958298,-0.04953656,0.5273659
1187187236,-0.029375546,-0.0071636476,-0.049660917,0.5303794
1187231197,0.00091680256,-0.0008063936,-0.04939348,0.53158873
1187271242,-0.017866582,-0.00601358,-0.04864386,0.5335227
1187315191,-0.0076434854,-0.0076444894,-0.04846873,0.53332996
1187355266,0.011033648,0.013362662,-0.049260378,0.5321856
1187399186,0.02684176,-0.0059098443,-0.049090967,0.5314305
1187439237,0.008722866,-0.024105359,-0.048630495,0.533969
1187483281,0.004300042,-0.041266125,-0.048544306,0.5344205
1187523433,-0.0074729766,-0.026351407,-0.048758525,0.53305566
1187567192,-0.016302196,-0.040948484,-0.048725516,0.5338784
1187607257,0.0006091358,-0.02934976,-0.049230527,0.5324539
1187651273,-0.025986932,-0.048946932,-0.04871141,0.53684956
1187691273,-0.029812288,-0.06204969,-0.048272733,0.5365788
1187735193,-0.039945308,-0.069282226,-0.04771998,0.5397968
1187775241,-0.029021477,-0.055952296,-0.047735788,0.5369374
1187819200,-0.027130378,-0.04372586,-0.04688047,0.53894776
1187859287,-0.015609068,-0.07671486,-0.045547217,0.54191947
1187903279,-0.0069699213,-0.06810548,-0.044319905,0.5412064
1187943267,-0.0160056,-0.06889304,-0.0434914,0.5398317
1187987211,-0.015277394,-0.050688103,-0.04234887,0.5396069
1188027284,0.0042186296,-0.041220814,-0.04132085,0.54082274
1188071199,0.0057613906,-0.029356666,-0.040276103,0.53977126
1188111234,0.008972196,-0.05021786,-0.038641922,0.5428186
1188155285,-0.0042255204,-0.051484153,-0.03752977,0.54157203
1188195263,-0.0020544215,-0.06306685,-0.036705054,0.5422096
1188239189,-0.017972723,-0.05731749,-0.035907015,0.5422345
