timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
1184939628,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.12705477,-0.18886642,-0.17409697,-0.19518487,-0.283469,-5.116444,0.0,0.0,0.0
1185039226,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.13182797,-0.1986117,-0.27360195,-0.2088174,-0.29381338,-5.3082356,0.0,0.0,0.0
1185143005,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.13714433,-0.20876832,-0.37746492,-0.21063854,-0.30160558,-5.494061,0.0,0.0,0.0
1185244078,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.14219613,-0.21789618,-0.47854888,-0.17099209,-0.29619664,-5.719282,0.0,0.0,0.0
1185347710,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.14856298,-0.22758846,-0.5819689,-0.2297917,-0.34000063,-5.930057,0.0,0.0,0.0
1185451704,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.15618145,-0.23855683,-0.6860908,-0.25385964,-0.36115772,-6.1447644,0.0,0.0,0.0
1185551197,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.16324863,-0.24871525,-0.785648,-0.22610486,-0.3937906,-6.3601456,0.0,0.0,0.0
1185652923,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.16837789,-0.2585602,-0.887396,-0.27174953,-0.44024765,-6.573192,0.0,0.0,0.0
1185757228,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.17398235,-0.2690348,-0.99161994,-0.30253956,-0.41706988,-6.777025,0.0,0.0,0.0
1185861523,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.18032882,-0.28001586,-1.0,-0.2965146,-0.42648056,-6.841124,0.0,0.0,0.0
1185961154,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.18482117,-0.27946004,-1.0,-0.22739585,0.22787268,-6.342862,0.0,0.0,0.0
1186064817,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.18509795,-0.24494906,-1.0,-0.1369822,0.01601843,-5.802468,0.0,0.0,0.0
1186165393,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.18345495,-0.2161082,-1.0,-0.1649462,0.19004853,-5.3729415,0.0,0.0,0.0
1186264792,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.17859566,-0.17168748,-1.0,-0.09462914,0.29662174,-5.089802,0.0,0.0,0.0
1186368721,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.1700182,-0.12183263,-1.0,-0.053649165,0.3584698,-5.0069513,0.0,0.0,0.0
1186469565,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.15582086,-0.06797511,-1.0,-0.058180343,0.32567507,-4.984029,0.0,0.0,0.0
1186569031,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.13902108,-0.015667748,-1.0,0.048044074,0.40313518,-5.004637,0.0,0.0,0.0
1186672600,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.11837809,0.035878588,-1.0,0.020907361,0.36914575,-5.0298443,0.0,0.0,0.0
1186772930,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.09713442,0.08223993,-1.0,0.088831894,0.37726563,-5.0826106,0.0,0.0,0.0
1186877134,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.07591522,0.12487314,-1.0,0.11380959,0.36182654,-5.111615,0.0,0.0,0.0
1186981536,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.055957604,0.16382393,-1.0,0.079150565,0.3529137,-5.1136804,0.0,0.0,0.0
1187080729,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.038730193,0.1953044,-1.0,0.08226954,0.34227696,-5.14562,0.0,0.0,0.0
1187184702,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.024377942,0.22222862,-1.0,0.048278295,0.30020663,-5.192545,0.0,0.0,0.0
1187285144,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.013675928,0.24301024,-1.0,0.07256937,0.31257918,-5.2213173,0.0,0.0,0.0
1187384688,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,-0.0034155846,0.25736475,-1.0,0.06652441,0.28960228,-5.224208,0.0,0.0,0.0
1187488922,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.0063981055,0.2670072,-1.0,0.033533473,0.24085112,-5.2265906,0.0,0.0,0.0
1187589205,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.013538217,0.27112538,-1.0,0.032726966,0.25283852,-5.228708,0.0,0.0,0.0
1187688797,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.020239377,0.270739,-1.0,0.08656638,0.18223427,-5.259189,0.0,0.0,0.0
1187792580,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.027407574,0.26858997,-1.0,0.04998394,0.17727953,-5.259391,0.0,0.0,0.0
1187893051,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.034313034,0.2649737,-1.0,0.043275546,0.14899921,-5.2424016,0.0,0.0,0.0
1187997116,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.035158325,0.25933164,-1.0,0.03219717,0.15704787,-5.2843876,0.0,0.0,0.0
1188100985,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.034739304,0.25093266,-1.0,0.02970463,0.08746134,-5.295913,0.0,0.0,0.0
1188200576,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.03521812,0.24027641,-1.0,0.026519237,0.109079845,-5.334644,0.0,0.0,0.0
1188304744,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.03630848,0.22718756,-1.0,0.04500249,0.06420302,-5.343291,0.0,0.0,0.0
1188404935,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.042888235,0.21120091,-1.0,0.03560851,0.06364556,-5.3398485,0.0,0.0,0.0
1188504610,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.050350428,0.19380498,-1.0,0.05066735,0.04082756,-5.3410864,0.0,0.0,0.0
1188608619,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.057873774,0.17831299,-1.0,0.08981637,0.030705493,-5.361188,0.0,0.0,0.0
1188709027,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.064616606,0.16420174,-1.0,0.0674224,0.052480258,-5.3377886,0.0,0.0,0.0
1188808600,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.06933682,0.15279758,-1.0,0.059402324,0.04289557,-5.346106,0.0,0.0,0.0
1188912618,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.07335896,0.1421318,-1.0,0.059732024,0.06635563,-5.3185153,0.0,0.0,0.0
1189013373,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.07829978,0.13431764,-1.0,0.08365579,0.05688613,-5.3547196,0.0,0.0,0.0
1189117158,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08252804,0.12677571,-1.0,0.060832236,0.074700914,-5.3095665,0.0,0.0,0.0
1189221363,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08601656,0.117462136,-1.0,0.045809492,0.114961974,-5.310551,0.0,0.0,0.0
1189320585,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08750103,0.109088965,-1.0,0.0384412,0.08509291,-5.3090525,0.0,0.0,0.0
1189424561,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.09021673,0.10218396,-1.0,0.024066223,0.11265808,-5.304585,0.0,0.0,0.0
1189525419,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.09082782,0.09621937,-1.0,0.052301493,0.07415349,-5.3174424,0.0,0.0,0.0
1189624616,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08974562,0.09090936,-1.0,0.024256676,0.09442735,-5.311326,0.0,0.0,0.0
1189728721,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08683286,0.0864469,-1.0,0.020399768,0.068607464,-5.31147,0.0,0.0,0.0
1189829245,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.082486816,0.086633086,-1.0,-0.02378177,0.12078376,-5.26851,0.0,0.0,0.0
1189928612,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.07692041,0.08624215,-1.0,-0.019495392,0.13667811,-5.267349,0.0,0.0,0.0
1190033415,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.07474377,0.08844642,-1.0,-0.045321092,0.15414912,-5.2555513,0.0,0.0,0.0
1190134339,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.071461365,0.08997528,-1.0,-0.026270565,0.15002257,-5.258432,0.0,0.0,0.0
1190234670,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.068812706,0.09413242,-1.0,-0.006732807,0.104288556,-5.2806587,0.0,0.0,0.0
1190339697,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.06520867,0.097379945,-1.0,0.0059710103,0.1358835,-5.258351,0.0,0.0,0.0
1190442841,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.06865778,0.10124626,-1.0,-0.023054376,0.15810286,-5.263572,0.0,0.0,0.0
1190542308,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.069969654,0.10360229,-1.0,-0.02593908,0.15465428,-5.2614284,0.0,0.0,0.0
1190646191,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.074396774,0.10433886,-1.0,0.009669627,0.12424539,-5.280527,0.0,0.0,0.0
1190747547,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.07624001,0.10402267,-1.0,-0.0025357155,0.12783165,-5.287125,0.0,0.0,0.0
1190850950,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08094392,0.101135276,-1.0,-0.015287451,0.11877063,-5.268586,0.0,0.0,0.0
1190954728,6.961235,-7.4705105,-28.446259,-0.13149804,0.0,0.08407955,0.09763453,-1.0,0.0043954467,0.13267316,-5.2522583,0.0,0.0,0.0
