timestamp,counter,esc_count,esc_connectiontype,_padding0[0],_padding0[1],_padding0[2],_padding0[3],esc[0].timestamp,esc[0].esc_errorcount,esc[0].esc_rpm,esc[0].esc_voltage,esc[0].esc_current,esc[0].esc_temperature,esc[0].esc_setpoint,esc[0].esc_setpoint_raw,esc[0].esc_address,esc[0].esc_version,esc[0].esc_state,esc[0].esc_vendor,esc[0]._padding0[0],esc[0]._padding0[1],esc[0]._padding0[2],esc[0]._padding0[3],esc[0]._padding0[4],esc[0]._padding0[5],esc[0]._padding0[6],esc[1].timestamp,esc[1].esc_errorcount,esc[1].esc_rpm,esc[1].esc_voltage,esc[1].esc_current,esc[1].esc_temperature,esc[1].esc_setpoint,esc[1].esc_setpoint_raw,esc[1].esc_address,esc[1].esc_version,esc[1].esc_state,esc[1].esc_vendor,esc[1]._padding0[0],esc[1]._padding0[1],esc[1]._padding0[2],esc[1]._padding0[3],esc[1]._padding0[4],esc[1]._padding0[5],esc[1]._padding0[6],esc[2].timestamp,esc[2].esc_errorcount,esc[2].esc_rpm,esc[2].esc_voltage,esc[2].esc_current,esc[2].esc_temperature,esc[2].esc_setpoint,esc[2].esc_setpoint_raw,esc[2].esc_address,esc[2].esc_version,esc[2].esc_state,esc[2].esc_vendor,esc[2]._padding0[0],esc[2]._padding0[1],esc[2]._padding0[2],esc[2]._padding0[3],esc[2]._padding0[4],esc[2]._padding0[5],esc[2]._padding0[6],esc[3].timestamp,esc[3].esc_errorcount,esc[3].esc_rpm,esc[3].esc_voltage,esc[3].esc_current,esc[3].esc_temperature,esc[3].esc_setpoint,esc[3].esc_setpoint_raw,esc[3].esc_address,esc[3].esc_version,esc[3].esc_state,esc[3].esc_vendor,esc[3]._padding0[0],esc[3]._padding0[1],esc[3]._padding0[2],esc[3]._padding0[3],esc[3]._padding0[4],esc[3]._padding0[5],esc[3]._padding0[6],esc[4].timestamp,esc[4].esc_errorcount,esc[4].esc_rpm,esc[4].esc_voltage,esc[4].esc_current,esc[4].esc_temperature,esc[4].esc_setpoint,esc[4].esc_setpoint_raw,esc[4].esc_address,esc[4].esc_version,esc[4].esc_state,esc[4].esc_vendor,esc[4]._padding0[0],esc[4]._padding0[1],esc[4]._padding0[2],esc[4]._padding0[3],esc[4]._padding0[4],esc[4]._padding0[5],esc[4]._padding0[6],esc[5].timestamp,esc[5].esc_errorcount,esc[5].esc_rpm,esc[5].esc_voltage,esc[5].esc_current,esc[5].esc_temperature,esc[5].esc_setpoint,esc[5].esc_setpoint_raw,esc[5].esc_address,esc[5].esc_version,esc[5].esc_state,esc[5].esc_vendor,esc[5]._padding0[0],esc[5]._padding0[1],esc[5]._padding0[2],esc[5]._padding0[3],esc[5]._padding0[4],esc[5]._padding0[5],esc[5]._padding0[6],esc[6].timestamp,esc[6].esc_errorcount,esc[6].esc_rpm,esc[6].esc_voltage,esc[6].esc_current,esc[6].esc_temperature,esc[6].esc_setpoint,esc[6].esc_setpoint_raw,esc[6].esc_address,esc[6].esc_version,esc[6].esc_state,esc[6].esc_vendor,esc[6]._padding0[0],esc[6]._padding0[1],esc[6]._padding0[2],esc[6]._padding0[3],esc[6]._padding0[4],esc[6]._padding0[5],esc[6]._padding0[6],esc[7].timestamp,esc[7].esc_errorcount,esc[7].esc_rpm,esc[7].esc_voltage,esc[7].esc_current,esc[7].esc_temperature,esc[7].esc_setpoint,esc[7].esc_setpoint_raw,esc[7].esc_address,esc[7].esc_version,esc[7].esc_state,esc[7].esc_vendor,esc[7]._padding0[0],esc[7]._padding0[1],esc[7]._padding0[2],esc[7]._padding0[3],esc[7]._padding0[4],esc[7]._padding0[5],esc[7]._padding0[6]
2508705962,34103,8,4,0,0,0,0,0,0,0,24.890625,-0.4,21.0,0.0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,25.078125,-0.2,22.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,25.203125,-0.5,20.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0625,0.3,18.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,24.96875,0.0,22.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,0,24.890625,0.1,19.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,-0.5,21.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,21.0,0.0,0,8,0,80,0,0,0,0,0,0,0,0
2508877353,34146,8,4,0,0,0,0,0,0,0,24.890625,-0.3,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,25.078125,-0.3,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,25.203125,-0.3,20.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,25.078125,0.1,18.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,24.984375,0.1,22.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,0,24.890625,0.1,19.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0,20.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,-0.1,21.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2508918720,34156,8,4,0,0,0,0,0,0,0,25.140625,-0.1,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,25.078125,-0.4,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,25.203125,0.0,20.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,25.078125,0.0,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,24.984375,0.3,22.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,0,24.890625,-0.1,19.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,-0.1,20.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,0.1,21.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2508961937,34167,8,4,0,0,0,0,0,0,0,24.890625,-0.5,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0625,0.2,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,0,25.234375,0.3,20.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0625,0.2,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,24.984375,0.2,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,0,24.890625,0.1,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,-0.4,20.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,0.4,21.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509002607,34177,8,4,0,0,0,0,0,0,0,24.796875,1.7,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0625,0.1,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,318,25.203125,19.800001,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,437,25.0625,7.3,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,459,24.953125,7.1,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,351,24.90625,29.0,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,0,24.953125,0.6,20.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,0,25.0,0.1,21.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509045363,34188,8,4,0,0,0,0,0,0,329,24.84375,21.9,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,470,25.0,5.0,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,357,25.21875,23.0,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,334,25.09375,21.7,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,522,24.84375,2.0,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,458,24.875,1.9,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,432,25.046875,21.4,20.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,422,24.921875,5.7000003,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509085871,34198,8,4,0,0,0,0,0,0,350,24.890625,28.800001,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,222,25.015625,46.4,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,465,25.171875,14.1,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,497,25.03125,10.3,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,277,25.0625,44.7,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,474,24.84375,9.8,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,465,24.921875,3.1000001,20.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,438,24.984375,10.2,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509125705,34208,8,4,0,0,0,0,0,0,421,24.84375,16.1,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,494,25.03125,7.5,21.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,482,25.203125,16.300001,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,483,25.046875,17.4,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,498,24.9375,10.8,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,468,24.9375,18.0,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,494,24.953125,11.900001,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,436,25.0,3.7,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509165393,34218,8,4,0,0,0,0,0,0,498,24.890625,16.6,20.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,533,25.078125,12.1,20.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,548,25.140625,10.2,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,551,25.03125,11.2,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,536,25.0,13.7,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,536,24.90625,11.2,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,502,25.015625,15.0,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,426,24.984375,11.0,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509206783,34228,8,4,0,0,0,0,0,0,616,24.859375,3.4,19.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,652,25.0625,1.2,20.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,671,25.15625,2.6000001,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,695,25.046875,1.1,17.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,553,25.0,16.800001,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,648,24.875,0.5,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,597,24.984375,5.6,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,448,25.0,14.5,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509247288,34238,8,4,0,0,0,0,0,0,684,24.875,0.8,19.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,701,25.0625,0.0,20.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,690,25.171875,4.1,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,709,25.09375,3.6000001,16.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,744,24.953125,-0.3,21.0,0.0,0,5,0,64,0,0,0,0,0,0,0,0,0,0,706,24.890625,2.6000001,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,656,25.0,3.2,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,476,25.03125,14.7,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509291840,34249,8,4,0,0,0,0,0,0,703,24.875,4.9,19.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,700,25.0625,3.8,20.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,720,25.203125,4.3,19.0,0.0,0,3,0,64,0,0,0,0,0,0,0,0,0,0,717,25.0625,6.2000003,16.0,0.0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,762,24.953125,1.3000001,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,706,24.890625,4.8,18.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,712,25.0,3.8,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,650,24.984375,0.3,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509335471,34260,8,4,0,0,0,0,0,0,741,24.875,4.3,19.0,0.0,0,1,0,64,0,0,0,0,0,0,0,0,0,0,741,25.09375,6.1,20.0,0.0,0,2,0,64,0,0,0,0,0,0,0,0,0,0,773,25.203125,5.3,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,785,25.0625,4.7000003,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,764,24.96875,4.2000003,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,747,24.875,4.7000003,17.0,0.0,0,6,0,64,0,0,0,0,0,0,0,0,0,0,722,25.0,6.3,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,662,25.0,2.3,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509375811,34270,8,4,0,0,0,0,0,0,767,24.859375,5.2000003,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,781,25.0625,5.3,20.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,803,25.1875,5.5,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,814,25.0625,5.1,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,820,24.96875,4.7000003,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,807,24.90625,5.5,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,747,25.0,6.8,19.0,0.0,0,7,0,64,0,0,0,0,0,0,0,0,0,0,680,24.984375,4.2000003,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509415112,34280,8,4,0,0,0,0,0,0,796,24.875,5.2000003,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,814,25.0625,5.0,20.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,840,25.1875,4.9,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,849,25.109375,5.1,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,856,24.96875,4.4,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,843,24.90625,5.2000003,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,827,25.0,4.5,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,726,25.0,5.8,20.0,0.0,0,8,0,64,0,0,0,0,0,0,0,0
2509459888,34291,8,4,0,0,0,0,0,0,860,24.890625,5.3,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,872,25.078125,5.5,20.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,902,25.1875,5.0,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,881,25.0625,5.1,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,875,24.96875,5.5,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,872,24.875,4.3,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,855,25.0,5.7000003,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,763,25.0,5.3,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509503566,34302,8,4,0,0,0,0,0,0,892,24.890625,5.2000003,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,906,25.0625,5.1,20.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,933,25.1875,4.5,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,939,25.0625,5.7000003,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,943,24.953125,5.0,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,934,24.90625,5.1,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,883,25.0,5.3,19.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,797,24.984375,5.4,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509542809,34312,8,4,0,0,0,0,0,0,915,24.875,5.9,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,933,25.0625,5.1,20.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,964,25.1875,5.2000003,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,967,25.046875,5.4,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,978,24.96875,5.0,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,962,24.90625,5.9,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,943,25.0,5.2000003,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,856,25.0,5.3,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509587800,34323,8,4,0,0,0,0,0,0,979,24.859375,5.7000003,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,993,25.0625,5.7000003,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1040,25.171875,7.4,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1005,25.0625,5.9,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1005,24.96875,4.9,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,992,24.859375,4.9,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,975,25.0,5.2000003,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,888,24.984375,4.6,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509627088,34333,8,4,0,0,0,0,0,0,1016,24.828125,6.3,19.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,25.046875,9.1,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1185,25.1875,16.300001,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1262,25.0625,27.0,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1258,25.0625,23.1,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1034,24.90625,7.8,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1010,24.984375,5.3,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,918,24.953125,5.3,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509671301,34344,8,4,0,0,0,0,0,0,1114,24.34375,12.2,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1217,25.15625,19.4,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1528,25.328125,52.8,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1679,25.203125,60.100002,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1662,25.265625,62.9,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1493,24.765625,56.100002,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1325,24.875,30.6,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,982,24.9375,4.7000003,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509711155,34354,8,4,0,0,0,0,0,0,1829,24.84375,68.0,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2105,24.703125,66.700005,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2063,24.8125,62.9,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2204,25.359375,60.2,16.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2238,25.0,61.9,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2004,24.828125,67.8,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1748,24.640625,65.3,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1019,24.171875,6.7000003,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509751247,34364,8,4,0,0,0,0,0,0,2379,24.59375,65.5,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2665,24.390625,67.4,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3223,24.28125,61.4,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3280,24.625,65.9,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2806,25.1875,61.3,20.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2564,25.09375,63.8,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2303,24.328125,67.9,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1112,24.34375,12.400001,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509807226,34378,8,4,0,0,0,0,0,0,3450,24.328125,66.8,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3731,24.6875,64.1,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3771,24.796875,59.600002,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3772,24.71875,59.4,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3833,24.53125,40.2,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3605,24.53125,66.700005,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3398,24.703125,63.9,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1815,23.984375,71.8,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509852242,34389,8,4,0,0,0,0,0,0,3935,24.703125,67.4,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4211,24.25,67.9,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4335,24.484375,29.9,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4225,24.25,33.100002,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4155,24.046875,29.0,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4098,24.28125,62.100002,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3914,25.015625,65.6,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2389,24.265625,66.200005,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509895085,34400,8,4,0,0,0,0,0,0,4405,24.46875,70.9,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4602,24.328125,49.600002,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4422,24.59375,30.2,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4313,24.609375,31.9,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4230,24.640625,26.6,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4581,24.328125,34.0,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4636,24.421875,37.8,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3451,24.28125,69.5,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509935386,34410,8,4,0,0,0,0,0,0,4807,24.703125,34.7,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4829,24.796875,25.5,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4469,25.0,26.300001,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4377,24.53125,27.6,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4272,24.625,25.0,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4643,24.453125,27.1,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4735,24.84375,31.800001,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3943,24.96875,67.0,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2509979823,34421,8,4,0,0,0,0,0,0,4842,24.484375,38.5,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4785,24.890625,26.4,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4514,24.953125,23.300001,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4357,24.78125,15.2,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4356,24.890625,24.4,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4622,24.40625,23.1,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4755,24.453125,31.7,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4368,24.546875,53.0,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2510022791,34432,8,4,0,0,0,0,0,0,4861,24.71875,32.5,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4686,24.765625,16.9,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4464,24.90625,19.7,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4243,24.84375,15.6,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4344,24.765625,23.9,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4490,24.65625,23.5,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4779,24.875,25.2,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4660,24.71875,24.4,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
2510063304,34442,8,4,0,0,0,0,0,0,4673,24.796875,18.7,18.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4416,24.71875,15.2,19.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4400,25.0,20.9,18.0,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4168,24.921875,19.800001,15.0,0.0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4357,24.53125,25.0,19.0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4436,24.828125,22.0,17.0,0.0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4720,24.796875,22.1,18.0,0.0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4590,24.75,16.9,19.0,0.0,0,8,0,0,0,0,0,0,0,0,0,0
