timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
2508751896,0.004690625,-0.0036622882,0.00026226311,-0.00013499655,-0.0005150621,-4.2739266e-05,0.0
2508879848,-0.005475754,0.0036918204,0.0025193223,-0.00040820218,-0.0011571127,-0.00010500752,0.0
2508911870,-0.0040020384,0.0015827715,0.0022406648,-0.00047640913,-0.0013366267,-0.00012439601,0.0
2508943835,-0.0033394415,0.0023425203,0.0011354845,-0.0005463245,-0.0015143633,-0.00014297968,0.0
2508975827,-0.0025875736,0.00020159408,-0.001862276,-0.00061792164,-0.0016883246,-0.00015106259,0.0
2509007847,0.014478131,0.0023289956,-0.010054909,-0.00070569554,-0.0018603258,-0.0001356232,0.0
2509039874,0.000701122,-0.012064574,0.008251632,-0.000779204,-0.0020136253,-0.00013316669,0.0
2509071872,0.0014365353,-0.007300867,-0.035128903,-0.0008770618,-0.002190935,-2.274493e-05,0.0
2509103834,0.004796574,-0.02639072,0.019602979,-0.0009406872,-0.0023211106,-2.5476793e-06,0.0
2509135885,-5.218759e-05,-0.017346948,0.049684275,-0.001013878,-0.0024112433,-0.00024709554,0.0
2509167879,0.008753473,-0.039285116,-0.05650859,-0.0011518003,-0.0025220793,-0.00023771562,0.0
2509201486,-0.0073291417,0.032043085,0.027785577,-0.0011558733,-0.0027787688,-0.00011744104,0.0
2509233490,0.002491247,0.013993232,-0.03574185,-0.0012116976,-0.0029415921,-5.2936225e-06,0.0
2509265428,0.028114801,0.01878427,0.047293503,-0.001316953,-0.0029947523,-0.00024506036,0.0
2509297498,0.022685193,0.017916994,-0.013025684,-0.0015237783,-0.0032056319,-0.0002644072,0.0
2509329500,0.025666954,0.031788662,-0.0095327,-0.001628905,-0.003500231,-0.0002617089,0.0
2509361423,0.032869585,-0.0047092866,0.01342023,-0.001745437,-0.0036925871,-0.0002458047,0.0
2509393422,0.021944143,-0.014190042,-0.0054408475,-0.0018827784,-0.0037679751,-0.0002546632,0.0
2509425479,-0.0056161303,-0.02356748,0.0032025583,-0.0020483688,-0.0038643,-0.00025760572,0.0
2509457457,-0.020411083,-0.024433617,-0.0064509716,-0.0021919445,-0.0039998316,-0.00025329832,0.0
2509489435,-0.008991577,-0.013414031,0.003881866,-0.002278901,-0.004162342,-0.0002474341,0.0
2509521449,-0.0068451073,-0.009992549,-0.0013731953,-0.0023512826,-0.0042719897,-0.0002378793,0.0
2509553454,-0.020161102,0.006936338,0.0057126367,-0.002436578,-0.004380301,-0.0002553856,0.0
2509585485,-0.025007304,0.01771622,-0.0036794683,-0.0025497493,-0.0045159017,-0.0002687876,0.0
2509617437,-0.0010654647,0.021109462,0.005860585,-0.0026564777,-0.0047083236,-0.00031567595,0.0
2509649434,0.0039365273,-0.0035396162,0.0019855038,-0.0027439997,-0.0048797145,-0.00036236175,0.0
2509681423,-0.019332755,-0.09075836,-0.002092878,-0.0028330474,-0.0049525383,-0.00038895546,0.0
2509713517,-0.05385294,-0.2650256,-0.016088838,-0.0029079993,-0.004776492,-0.00035149505,0.0
2509745443,-0.07523072,-0.4679159,-0.036858533,-0.0029332917,-0.0042543467,-0.0001738211,0.0
2509777486,-0.12688144,-0.68054986,-0.048481412,-0.002870983,-0.0032967995,0.0001402506,0.0
2509809431,-0.15204996,-0.813733,-0.051686153,-0.002747965,-0.0018820723,0.00051210047,0.0
2509841499,-0.14996858,-0.73607516,-0.039093345,-0.002573738,-0.00016327528,0.00083692773,0.0
2509873461,-0.091174036,-0.41821,-0.032798976,-0.00237744,0.0014753473,0.0011233243,0.0
2509905478,-0.06294321,-0.091191426,-0.008126656,-0.0022000046,0.0028420533,0.0013771402,0.0
2509937470,0.022217717,0.12272129,0.0050808606,-0.0020890108,0.0038471173,0.0014723993,0.0
2509969516,-0.03645287,0.07268083,0.043105192,-0.001976504,0.0046538203,0.0013554047,0.0
2510001438,-0.10828276,0.022666687,0.04788528,-0.0017901565,0.0053807735,0.0011262451,0.0
2510033437,-0.14351496,0.1032683,0.055404443,-0.0015453035,0.005913488,0.0008436491,0.0
2510065439,-0.13165686,0.34080458,0.053118277,-0.0012999552,0.0062186043,0.00056162785,0.0
2510097532,-0.05196054,0.55423224,0.05501088,-0.0010675711,0.0062943585,0.0002504775,0.0
2510129430,-0.021909911,0.6572478,0.07358217,-0.00083921,0.0061640386,-0.00018043448,0.0
2510161442,0.004990423,0.5747964,0.08209371,-0.0006498793,0.0058597503,-0.000691507,0.0
2510193438,0.12836182,0.45192695,0.06456922,-0.00063447806,0.0055373865,-0.0011711735,0.0
2510225461,0.08911027,0.30834636,0.06244806,-0.0007048279,0.0053393473,-0.0016605456,0.0
2510257476,0.12194954,0.33005857,0.072056666,-0.00080569944,0.0052337605,-0.002182232,0.0
2510289472,0.2422376,0.38048425,0.06398659,-0.0010251458,0.0050864536,-0.0027198596,0.0
2510321484,0.23475005,0.38664985,0.06639805,-0.0013438284,0.0048122364,-0.0032704808,0.0
2510353467,0.16415597,0.35282028,0.0638634,-0.0016807074,0.00440901,-0.003834829,0.0
2510385534,0.15178846,0.27121967,0.06095472,-0.0019836428,0.0039759907,-0.0044029793,0.0
2510417434,0.18176077,0.24458027,0.0505423,-0.0023126802,0.003579173,-0.0049442635,0.0
2510449477,0.2040178,0.28222528,0.04064324,-0.0027135492,0.0031605256,-0.0054467656,0.0
2510481477,0.19079721,0.29602274,0.03568088,-0.003186942,0.0026720646,-0.0059183934,0.0
2510513501,0.1241156,0.20639232,0.030197475,-0.0036921413,0.0021220378,-0.006362703,0.0
2510545446,0.11258396,0.15026055,0.027447179,-0.004164259,0.0015664193,-0.0067856847,0.0
2510577483,0.124888204,0.11942611,0.021448871,-0.004636302,0.0010367173,-0.007185405,0.0
2510609465,0.1299611,0.12142375,0.021150889,-0.0051531815,0.0005052043,-0.0075962744,0.0
2510641526,0.062235504,0.06763476,0.024377968,-0.0056825546,-2.5582442e-05,-0.008010771,0.0
2510673434,0.010911188,-0.008389801,0.018415226,-0.0061579063,-0.00051134115,-0.008423888,0.0
2510705437,-0.008902241,-0.038493086,0.014198065,-0.006568205,-0.0009501921,-0.008826602,0.0
2510737463,0.012368798,-0.051506866,0.012842907,-0.0069886493,-0.0013766277,-0.009208227,0.0
2510769466,0.032166276,-0.08443174,0.0120912865,-0.0074573965,-0.0017760984,-0.009586136,0.0
