timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
2516241493,37.102792168500166,-76.39223371585778,5.481683,-0.0,0.22117831,-0.29700974,0.091428086,-0.04634571,1.2409445,2.1687965,0.0,2,0,0,0
2516445366,37.102792472765785,-76.3922340893377,5.465773,-0.0,0.24124528,-0.29573125,0.0035559833,-0.053422622,1.2409625,2.1687088,0.0,2,0,0,0
2516649364,37.10279276104033,-76.39223443535424,5.4692273,-0.0,0.23003466,-0.2837461,-0.0982517,-0.05746727,1.2408521,2.1687515,0.0,2,0,0,0
2516849335,37.10279302543975,-76.3922346850627,5.4683876,-0.0,0.20449676,-0.22220933,-0.115989536,-0.0560317,1.2406946,2.1687953,0.0,2,0,0,0
2517053208,37.10279324977144,-76.39223476552799,5.464109,-0.0,0.16335008,-0.14490241,-0.10994863,-0.050792363,1.2408698,2.168728,0.0,2,0,0,0
2517257184,37.10279344840975,-76.39223467223759,5.463997,-0.0,0.16684286,-0.043579277,-0.14081764,-0.04600668,1.2408266,2.1687756,0.0,2,0,0,0
2517457347,37.10279365584977,-76.39223438956788,5.462059,-0.0,0.16655885,0.030087937,-0.13995193,-0.043219943,1.2407835,2.1688185,0.0,2,0,0,0
2517657372,37.10279388873013,-76.39223395400586,5.454704,-0.0,0.18388504,0.0753473,-0.12737311,-0.038739398,1.2407683,2.1686866,0.0,2,0,0,0
2517861369,37.10279418092623,-76.39223348859714,5.4265847,-0.0,0.21564311,0.07430045,-0.07839558,-0.034330264,1.2408887,2.1687942,0.0,2,0,0,0
2518065370,37.10279455112653,-76.39223306778636,5.4127445,-0.0,0.25295007,0.034483515,-0.09310501,-0.031140693,1.2408649,2.1686656,0.0,2,0,0,0
2518265345,37.10279495705478,-76.39223276145864,5.4070144,-0.0,0.27660352,-0.0026891008,-0.123750545,-0.028878435,1.2409081,2.1687145,0.0,2,0,0,0
2518469352,37.102795395825005,-76.39223261356267,5.404725,-0.0,0.27613202,-0.060597,-0.14067492,-0.027305624,1.2411425,2.168652,0.0,2,0,0,0
2518669307,37.10279580068337,-76.39223260990099,5.407685,-0.0,0.24429841,-0.10845791,-0.16600204,-0.028114777,1.2410873,2.1686974,0.0,2,0,0,0
2518873099,37.10279614398964,-76.39223274806346,5.4157667,-0.0,0.18785077,-0.13547333,-0.11021553,-0.030583952,1.2409973,2.1687424,0.0,2,0,0,0
2519077301,37.10279640017698,-76.39223301998756,5.419957,-0.0,0.13183315,-0.19710326,-0.15351418,-0.032450024,1.2412481,2.1686769,0.0,2,0,0,0
2519281297,37.102796549461296,-76.39223337798366,5.4381046,-0.0,0.07177796,-0.20066558,-0.12478711,-0.033939272,1.2412059,2.168721,0.0,2,0,0,0
2519481188,37.102796607537776,-76.3922337864855,5.4607553,-0.0,0.016908795,-0.2186952,-0.1057301,-0.034570985,1.2411563,2.168764,0.0,2,0,0,0
2519683030,37.10279662428793,-76.39223429093117,5.486598,-0.0,-0.005210619,-0.23944046,-0.092323005,-0.03421066,1.241082,2.1688087,0.0,2,0,0,0
2519883021,37.10279659373814,-76.39223484702649,5.513649,-0.0,-0.022067703,-0.2456881,-0.07943096,-0.03419142,1.2410148,2.168862,0.0,2,0,0,0
2520083044,37.10279650135322,-76.39223539678055,5.527518,-0.0,-0.050815493,-0.25061947,-0.028904624,-0.03591775,1.2410023,2.1687257,0.0,2,0,0,0
2520286976,37.10279633866589,-76.3922359192063,5.5384603,-0.0,-0.07641332,-0.21447416,-0.02713803,-0.036714587,1.2412298,2.1688313,0.0,2,0,0,0
2520490970,37.102796097329,-76.39223635931039,5.5471563,-0.0,-0.12134402,-0.17190485,-0.015996847,-0.034236167,1.2411798,2.1688704,0.0,2,0,0,0
2520694943,37.10279579104366,-76.39223667534458,5.54901,-0.0,-0.15446281,-0.12221482,0.029591212,-0.03225901,1.2414066,2.1687922,0.0,2,0,0,0
2520894921,37.10279545990761,-76.39223690729015,5.558837,-0.0,-0.14625505,-0.08436333,-0.022529474,-0.035504326,1.2412895,2.1688275,0.0,2,0,0,0
2521098947,37.10279516172073,-76.39223713613127,5.6088934,-0.0,-0.099506535,-0.087325156,-0.40608394,-0.042656567,1.241267,2.1688662,0.0,2,0,0,0
2521303083,37.10279497245449,-76.39223742863518,5.745338,-0.0,-0.03196829,-0.11909664,-0.9080017,-0.048103396,1.2414793,2.1687884,0.0,2,0,0,0
2521506959,37.10279480014635,-76.39223766978382,5.9502625,-0.0,-0.018186262,-0.13756491,-1.08951,-0.054037016,1.2414455,2.1688247,0.0,2,0,0,0
2521706992,37.10279467784406,-76.39223791026909,6.1729555,-0.0,0.0089280885,-0.15091461,-1.1662959,-0.05981671,1.2414212,2.1688628,0.0,2,0,0,0
2521907071,37.102794667116896,-76.39223818919584,6.397719,-0.0,0.03372369,-0.16584429,-1.2251259,-0.06155796,1.2413404,2.1688974,0.0,2,0,0,0
2522110906,37.102794759564084,-76.3922384703748,6.6186547,-0.0,0.049361974,-0.11008364,-1.2282685,-0.057732575,1.2416397,2.1688163,0.0,2,0,0,0
2522314898,37.10279490493959,-76.39223867976258,6.840521,-0.0,0.092881225,-0.0568464,-1.2260312,-0.047416877,1.2416602,2.1688504,0.0,2,0,0,0
2522518808,37.10279507209537,-76.392238685052,7.063505,-0.0,0.14395152,0.0072601186,-1.2622124,-0.042231876,1.241859,2.1687725,0.0,2,0,0,0
2522718917,37.10279523930902,-76.3922385006462,7.2909465,-0.0,0.15755968,0.07162929,-1.2515063,-0.0438067,1.2418644,2.1688123,0.0,2,0,0,0
2522922777,37.10279542466217,-76.39223817962974,7.525767,-0.0,0.15494156,0.1083267,-1.2493739,-0.048261505,1.2418548,2.168854,0.0,2,0,0,0
2523124524,37.10279555391364,-76.3922377643121,7.7585745,-0.0,0.13763836,0.14786144,-1.2168422,-0.050720185,1.2418402,2.1688917,0.0,2,0,0,0
2523328540,37.10279566790947,-76.39223724090107,7.9900393,-0.0,0.119865686,0.18121536,-1.217114,-0.049351383,1.2421387,2.1688294,0.0,2,0,0,0
2523532706,37.10279579955164,-76.39223668476474,8.23527,-0.0,0.15871187,0.15879351,-1.2264987,-0.042300202,1.2420844,2.168865,0.0,2,0,0,0
2523732639,37.10279608943638,-76.39223624476415,8.475774,-0.0,0.26313433,0.11384912,-1.210968,-0.038486954,1.2420332,2.1689022,0.0,2,0,0,0
2523936554,37.10279665029877,-76.39223597108307,8.719769,-0.0,0.38046074,0.079581074,-1.1000257,-0.039557055,1.2422458,2.168824,0.0,2,0,0,0
2524136570,37.10279743092581,-76.39223588341406,8.9399805,-0.0,0.5082044,-0.024951704,-1.0169551,-0.038382336,1.2421949,2.16886,0.0,2,0,0,0
2524340394,37.10279839403502,-76.39223597950225,9.145782,-0.0,0.5877037,-0.1107597,-0.94862723,-0.04388078,1.2421708,2.1688967,0.0,2,0,0,0
2524544377,37.10279943973689,-76.39223624085948,9.349103,-0.0,0.56093657,-0.18775886,-1.038012,-0.053512607,1.2423873,2.1689951,0.0,2,0,0,0
2524744577,37.10280039452469,-76.39223667700342,9.57093,-0.0,0.459019,-0.21669059,-1.0926291,-0.059724137,1.2423522,2.1688452,0.0,2,0,0,0
2524944415,37.1028011847297,-76.39223717988504,9.795604,-0.0,0.2943255,-0.23301217,-1.1187578,-0.061468408,1.2423383,2.1688788,0.0,2,0,0,0
2525148556,37.10280171212841,-76.39223769729217,10.024205,-0.0,0.12984334,-0.23427999,-1.0835803,-0.061297342,1.242372,2.1689153,0.0,2,0,0,0
2525352586,37.10280193254918,-76.39223812480509,10.251659,-0.0,-0.021810727,-0.17169629,-1.0505816,-0.06151066,1.242661,2.1688323,0.0,2,0,0,0
2525556549,37.10280189970082,-76.39223839969927,10.502882,-0.0,-0.1411447,-0.105004855,-1.153739,-0.06115507,1.2426492,2.1688673,0.0,2,0,0,0
2525756586,37.102801683047346,-76.39223845660209,10.766129,-0.0,-0.22928,0.0051247873,-1.2003489,-0.060490623,1.2426751,2.1688983,0.0,2,0,0,0
2525960488,37.102801318807764,-76.39223831800945,11.040756,-0.0,-0.29409388,0.082696654,-1.1753279,-0.05610686,1.2428344,2.168816,0.0,2,0,0,0
2526164415,37.10280086050645,-76.39223814766538,11.319536,-0.0,-0.32967937,0.105134174,-1.1953204,-0.053603686,1.2428356,2.1688504,0.0,2,0,0,0
2526364516,37.10280039329191,-76.39223798661045,11.598644,-0.0,-0.3496371,0.10933325,-1.2117221,-0.053310823,1.2428373,2.1688833,0.0,2,0,0,0
2526566225,37.10279990728174,-76.39223783086781,11.882045,-0.0,-0.3465315,0.13476641,-1.2486151,-0.049709234,1.2431053,2.168983,0.0,2,0,0,0
2526770127,37.10279939978292,-76.3922376182244,12.169375,-0.0,-0.3248151,0.14850579,-1.2791516,-0.044078454,1.243042,2.1689954,0.0,2,0,0,0
2526974006,37.10279892784909,-76.39223734874204,12.441836,-0.0,-0.30738842,0.15328911,-1.3181237,-0.042891614,1.2371513,2.1687891,0.0,2,0,0,0
2527174113,37.102798479614556,-76.3922370479606,12.701872,-0.0,-0.29799664,0.1619088,-1.2801766,-0.039479963,1.2371836,2.168823,0.0,2,0,0,0
2527378192,37.10279804491818,-76.39223681077742,12.96496,-0.0,-0.23387125,0.15925814,-1.2509936,-0.028947981,1.2434,2.168977,0.0,2,0,0,0
2527582243,37.10279775213666,-76.39223662297755,13.233186,-0.0,-0.15149526,0.16031456,-1.2582448,-0.021010485,1.2374384,2.168773,0.0,2,0,0,0
2527786167,37.102797610423366,-76.39223645229877,13.483734,-0.0,-0.05129023,0.13491234,-1.1458228,-0.022442563,1.237499,2.1688027,0.0,2,0,0,0
2527986162,37.10279761931084,-76.39223630860955,13.690856,-0.0,0.016426783,0.08321364,-0.9920742,-0.029626163,1.2375246,2.1688354,0.0,2,0,0,0
2528189960,37.102797706217515,-76.39223620558515,13.869251,-0.0,-0.011174253,0.10162758,-0.92099965,-0.038394045,1.2377816,2.1687574,0.0,2,0,0,0
2528394111,37.10279767044021,-76.39223604414775,14.058895,-0.0,-0.09980696,0.12816823,-0.9372541,-0.0453607,1.2378087,2.1687963,0.0,2,0,0,0
2528594209,37.102797378274076,-76.39223590575673,14.253755,-0.0,-0.23008764,0.12971576,-0.9790024,-0.0493046,1.2378197,2.1688313,0.0,2,0,0,0
2528794085,37.10279686141602,-76.39223571756439,14.469727,-0.0,-0.32912743,0.13266124,-1.0177984,-0.047956508,1.244102,2.1689882,0.0,2,0,0,0
2528998092,37.10279626178093,-76.39223557907462,14.708966,-0.0,-0.3539095,0.13847576,-1.0722469,-0.04613071,1.2379849,2.1687844,0.0,2,0,0,0
2529202024,37.10279568392184,-76.3922354339519,14.964762,-0.0,-0.35564727,0.13100947,-1.1105295,-0.051061183,1.2380074,2.1688201,0.0,2,0,0,0
2529406017,37.10279500730104,-76.3922352928544,15.224938,-0.0,-0.37659696,0.089417234,-1.1033071,-0.05380638,1.2382662,2.1687453,0.0,2,0,0,0
2529606282,37.10279424517158,-76.39223529341571,15.485339,-0.0,-0.41328818,0.017076753,-1.1119099,-0.052822705,1.2382895,2.1687858,0.0,2,0,0,0
2529806036,37.10279338450128,-76.39223545110492,15.7648535,-0.0,-0.44638488,-0.036855847,-1.1366473,-0.050352827,1.238223,2.1686532,0.0,2,0,0,0
2530007556,37.1027924741875,-76.39223573017428,16.049911,-0.0,-0.44721323,-0.035403404,-1.119544,-0.046646,1.2382613,2.1686978,0.0,2,0,0,0
2530207709,37.102791625584494,-76.39223588320446,16.352543,-0.0,-0.34335962,0.046245538,-1.2490343,-0.038649373,1.2383487,2.1687531,0.0,2,0,0,0
2530407806,37.102791165186204,-76.39223576115361,16.701138,-0.0,-0.04746876,0.16746636,-1.4308351,-0.027897848,1.238386,2.1687932,0.0,2,0,0,0
2530611857,37.1027913299748,-76.39223531561966,17.072805,-0.0,0.2692222,0.2511093,-1.3730692,-0.023927797,1.2384409,2.16866,0.0,2,0,0,0
2530815727,37.10279211860161,-76.3922346628445,17.419369,-0.0,0.5846579,0.2975264,-1.2177873,-0.020022374,1.2386867,2.1687655,0.0,2,0,0,0
2531015568,37.10279338513153,-76.39223388905272,17.697683,-0.0,0.8320052,0.27609235,-0.98574257,-0.022132885,1.2387671,2.168806,0.0,2,0,0,0
2531219722,37.10279498758537,-76.39223313443321,17.881413,-0.0,0.89362437,0.22863623,-0.4755238,-0.03102388,1.2388543,2.1688423,0.0,2,0,0,0
2531419747,37.10279652926975,-76.3922325146614,17.943674,-0.0,0.7615016,0.19905214,-0.2435289,-0.041118238,1.2389231,2.1687028,0.0,2,0,0,0
2531623729,37.10279773515239,-76.39223194951938,17.946405,-0.0,0.43555546,0.17870055,-0.15779555,-0.051044174,1.2391958,2.1688056,0.0,2,0,0,0
2531827757,37.10279830231641,-76.39223153765421,17.905329,-0.0,0.09624645,0.07070373,-0.124463245,-0.052730605,1.2392204,2.1688416,0.0,2,0,0,0
2532031782,37.102798265715755,-76.39223131637291,17.814056,-0.0,-0.20223948,0.021493528,-0.0072591305,-0.058576938,1.2395056,2.1687653,0.0,2,0,0,0
2532231772,37.102797790066134,-76.39223128225714,17.720592,-0.0,-0.39164126,-0.04200489,-0.0053786356,-0.060645953,1.2395179,2.1687999,0.0,2,0,0,0
2532435591,37.10279710805069,-76.39223142770673,17.623594,-0.0,-0.44056773,-0.08409083,0.05888912,-0.056906752,1.2395289,2.1688347,0.0,2,0,0,0
2532639718,37.10279646036098,-76.3922317955412,17.546785,-0.0,-0.37315866,-0.17022257,-0.02973135,-0.052505046,1.2397804,2.1687589,0.0,2,0,0,0
2532843852,37.10279598979307,-76.3922323732823,17.497345,-0.0,-0.26088566,-0.24083205,-0.10099256,-0.05258691,1.2397993,2.1687996,0.0,2,0,0,0
2533043604,37.10279567171281,-76.39223307428003,17.458693,-0.0,-0.2025584,-0.27978534,-0.104404315,-0.05428852,1.2398267,2.1688404,0.0,2,0,0,0
2533247704,37.10279538932622,-76.39223386911787,17.413483,-0.0,-0.190744,-0.28149858,-0.10629058,-0.05145293,1.2401016,2.1687655,0.0,2,0,0,0
2533448367,37.10279508389431,-76.39223468801829,17.37901,-0.0,-0.22836751,-0.29387984,-0.1157137,-0.047711547,1.240161,2.1688068,0.0,2,0,0,0
2533649361,37.10279470016017,-76.39223545295302,17.361092,-0.0,-0.2566685,-0.2452976,-0.19600894,-0.044133175,1.2400984,2.1688275,0.0,2,0,0,0
2533853439,37.10279430035777,-76.39223612012587,17.367622,-0.0,-0.2424324,-0.16510935,-0.16038525,-0.03775461,1.2403858,2.1687515,0.0,2,0,0,0
2534057338,37.10279394841707,-76.3922366619962,17.374279,-0.0,-0.18772252,-0.17019147,-0.046261672,-0.031046389,1.240413,2.1687887,0.0,2,0,0,0
2534257401,37.102793748871825,-76.39223725266844,17.394495,-0.0,-0.098303154,-0.21223518,0.09751438,-0.027198317,1.2404331,2.1688287,0.0,2,0,0,0
2534457396,37.10279366104534,-76.39223786020503,17.372486,-0.0,-0.065595016,-0.20137703,0.5042047,-0.03598019,1.2403864,2.168868,0.0,2,0,0,0
2534661197,37.10279357927609,-76.39223844212381,17.263288,-0.0,-0.088341646,-0.17975684,0.67997825,-0.04074479,1.2406192,2.168792,0.0,2,0,0,0
2534865312,37.102793482437725,-76.39223891352964,17.119995,-0.0,-0.07937176,-0.12956215,0.7650575,-0.04207565,1.2405784,2.1688325,0.0,2,0,0,0
2535069365,37.10279336964476,-76.39223930441706,16.972675,-0.0,-0.077389084,-0.06455813,0.81652987,-0.044232164,1.2407734,2.168762,0.0,2,0,0,0
2535269370,37.10279328024873,-76.392239513741,16.844265,-0.0,-0.04577219,-0.002315685,0.76253057,-0.04618497,1.2407299,2.168807,0.0,2,0,0,0
2535473385,37.10279334046289,-76.3922394747719,16.734482,-0.0,0.074573636,0.10675136,0.69436866,-0.05026745,1.240682,2.168678,0.0,2,0,0,0
2535677382,37.10279362271231,-76.39223915316266,16.650642,-0.0,0.22177245,0.23088765,0.65409327,-0.053145822,1.2408677,2.1687837,0.0,2,0,0,0
2535881363,37.10279410121791,-76.39223859235588,16.56504,-0.0,0.29058784,0.30394664,0.7125334,-0.055582236,1.2407337,2.1688266,0.0,2,0,0,0
2536081359,37.10279461623835,-76.39223791497177,16.466278,-0.0,0.26558438,0.33084595,0.71462816,-0.053622823,1.2406785,2.1688666,0.0,2,0,0,0
2536285193,37.10279508000504,-76.3922371433006,16.358513,-0.0,0.2507577,0.33698803,0.6843436,-0.04410666,1.2408983,2.168794,0.0,2,0,0,0
2536489207,37.10279547687852,-76.39223629296869,16.237148,-0.0,0.19844913,0.4047345,0.6849609,-0.044182938,1.240848,2.168837,0.0,2,0,0,0
2536693351,37.10279576061161,-76.39223526725327,16.11362,-0.0,0.11801707,0.46541333,0.6770256,-0.04706436,1.241093,2.1687658,0.0,2,0,0,0
2536894932,37.1027959065252,-76.3922341720137,15.989764,-0.0,0.023128152,0.44818407,0.66248333,-0.04234513,1.2410021,2.168806,0.0,2,0,0,0
2537095154,37.10279585265977,-76.39223319357394,15.881262,-0.0,-0.066076465,0.35737896,0.6807896,-0.04228719,1.2410519,2.1688616,0.0,2,0,0,0
2537299033,37.1027956084153,-76.39223243780006,15.777649,-0.0,-0.123779275,0.25946182,0.6680696,-0.048882887,1.2410196,2.1687279,0.0,2,0,0,0
2537499033,37.10279525387149,-76.39223189758926,15.671893,-0.0,-0.18161272,0.15615895,0.64541215,-0.063594535,1.24098,2.1687722,0.0,2,0,0,0
2537702973,37.10279485267315,-76.39223158158073,15.558935,-0.0,-0.22820102,0.09417176,0.6449772,-0.07252301,1.2412356,2.1688762,0.0,2,0,0,0
2537902986,37.10279439781749,-76.3922314632063,15.436909,-0.0,-0.26660377,0.05522497,0.640945,-0.07185963,1.2411474,2.168741,0.0,2,0,0,0
2538106970,37.1027938466209,-76.39223147384712,15.304227,-0.0,-0.2885122,0.015423177,0.61242485,-0.062925376,1.2411784,2.1687841,0.0,2,0,0,0
2538307104,37.10279333792781,-76.39223156686201,15.166073,-0.0,-0.28157154,-0.043262847,0.59630483,-0.054104764,1.241212,2.1688242,0.0,2,0,0,0
2538507038,37.10279282541384,-76.39223175349119,15.017617,-0.0,-0.27579892,-0.08141169,0.5747656,-0.050456952,1.2412465,2.1688666,0.0,2,0,0,0
2538710795,37.10279230138794,-76.3922319760052,14.860851,-0.0,-0.27047518,-0.088289306,0.51604813,-0.05056873,1.2415366,2.1687946,0.0,2,0,0,0
2538914823,37.10279179612551,-76.39223221754777,14.725903,-0.0,-0.28707618,-0.05631396,0.45676917,-0.04959345,1.2415738,2.1688347,0.0,2,0,0,0
2539114997,37.10279130430046,-76.39223247455536,14.588311,-0.0,-0.27395615,-0.05374684,0.4223901,-0.045368444,1.2416135,2.1688771,0.0,2,0,0,0
2539318913,37.10279084384432,-76.39223275996326,14.446965,-0.0,-0.22631665,-0.07050612,0.41458032,-0.03809313,1.241911,2.1687999,0.0,2,0,0,0
2539518920,37.10279050863655,-76.39223307141373,14.317089,-0.0,-0.15325713,-0.10217572,0.39624262,-0.036671396,1.2419434,2.1688397,0.0,2,0,0,0
2539723002,37.1027903352006,-76.39223337239684,14.195397,-0.0,-0.06781912,-0.120218895,0.3422997,-0.038108476,1.2419778,2.1688826,0.0,2,0,0,0
2539926905,37.10279027324756,-76.39223357685545,14.08584,-0.0,0.029103018,-0.11490165,0.27818322,-0.038225356,1.2422012,2.168812,0.0,2,0,0,0
2540126906,37.102790327052865,-76.39223376587452,13.99287,-0.0,0.088652365,-0.10859266,0.28159192,-0.03833837,1.2422785,2.1688526,0.0,2,0,0,0
2540326953,37.10279052801762,-76.39223402411596,13.905392,-0.0,0.1165004,-0.10369394,0.24805966,-0.04162926,1.2423464,2.168895,0.0,2,0,0,0
2540528625,37.10279073999258,-76.39223423577542,13.822163,-0.0,0.09432142,-0.084227376,0.2426431,-0.042549733,1.242399,2.1687667,0.0,2,0,0,0
2540732609,37.10279090653087,-76.39223448029526,13.7512,-0.0,0.057627104,-0.06440572,0.24114567,-0.038655322,1.2424742,2.1688108,0.0,2,0,0,0
2540932621,37.10279100287825,-76.39223456762808,13.62166,-0.0,0.046466716,0.022500701,0.5934372,-0.033343434,1.242432,2.1688507,0.0,2,0,0,0
2541136515,37.10279109086771,-76.39223446002465,13.48761,-0.0,0.040880043,0.10643777,0.39943588,-0.030350057,1.2426742,2.1687784,0.0,2,0,0,0
2541340409,37.1027911330967,-76.3922341119192,13.392421,-0.0,0.019910157,0.1297403,0.32796988,-0.030725995,1.2426728,2.168823,0.0,2,0,0,0
2541540557,37.10279113607488,-76.39223366681605,13.290211,-0.0,0.0258451,0.12737396,0.3253211,-0.030126203,1.2426603,2.168869,0.0,2,0,0,0
2541740557,37.10279121759544,-76.39223345819715,13.188915,-0.0,0.10990017,0.05152219,0.28805768,-0.031890914,1.2426785,2.1689107,0.0,2,0,0,0
2541940411,37.102791491111766,-76.39223347501576,13.113233,-0.0,0.17899042,-0.024661709,0.2760943,-0.041227162,1.2426819,2.1687768,0.0,2,0,0,0
2542144519,37.10279185716747,-76.39223363282912,13.042053,-0.0,0.2530296,-0.10394714,0.3017617,-0.04880265,1.2429625,2.1688857,0.0,2,0,0,0
2542348520,37.10279234977306,-76.39223401021796,12.965595,-0.0,0.27876484,-0.1756299,0.33521107,-0.054032348,1.2429848,2.168933,0.0,2,0,0,0
