timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,is_rotary_wing,is_vtol,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,high_latency_data_link_active,data_link_lost_counter,engine_failure,mission_failure
2509187480,3080239,2162703,3080239,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2509959343,3080239,2162703,3080239,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2510967023,3080239,2162703,3080239,17,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2511903465,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2512913290,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2513924748,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2514932609,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2515936898,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2516946706,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2517954421,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2518962743,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2519968350,3080239,2162703,3080239,4,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2520651733,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2521659865,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2522672323,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2523677650,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2524687508,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2525687533,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2526696278,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2527704162,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2528712663,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2529720115,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2530730301,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2531741015,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2532753415,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2533758961,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2534766947,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2535774817,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2536782826,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2537784882,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2538795879,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2539804111,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2540813804,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2541821976,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2542829657,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2543831780,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2543975301,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2544983072,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2545983773,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2546991446,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2548001879,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2549004640,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2550005788,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2551006475,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2552014597,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2553018786,3080239,2162703,3080239,5,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2553067523,3080239,2162703,3080239,1,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2553606697,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2554616222,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2555624043,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2556624157,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2557631874,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2558639515,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2559645512,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2560655518,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2561663511,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2562677211,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2563683512,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2564693414,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2565696648,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2566704613,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2567705693,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2568710934,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2569714030,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2570714672,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2571720207,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2572727886,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2573732662,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2574736624,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2575741720,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2579762944,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2580767113,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2581771352,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2582772382,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2583780509,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2584785800,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2585790165,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2586797975,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
2587806158,3080239,2162703,3080239,0,2,0,0,14,1,1,1,0,0,0,0,0,0,0,0,1,0,0
