timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
2510481460,2510481273,-0.042291727,-0.0443885,-0.035070486,0.51372683,0.0,0.0,0.0,-1.0
2510525437,2510525285,-0.036504976,-0.036977597,-0.031780005,0.5107198,0.0,0.0,0.0,-1.0
2510565420,2510565280,-0.04570062,-0.037558157,-0.031455837,0.51286584,0.0,0.0,0.0,-1.0
2510609448,2510609314,-0.051882587,-0.047131173,-0.03334061,0.51729465,0.0,0.0,0.0,-1.0
2510649468,2510649273,-0.039702415,-0.03895436,-0.035648365,0.5136447,0.0,0.0,0.0,-1.0
2510693432,2510693299,-0.035380825,-0.031175269,-0.035435192,0.5128471,0.0,0.0,0.0,-1.0
2510733437,2510733274,-0.04581217,-0.032004826,-0.03151666,0.5115802,0.0,0.0,0.0,-1.0
2510777455,2510777291,-0.049543004,-0.0315563,-0.03364981,0.51388764,0.0,0.0,0.0,-1.0
2510817477,2510817274,-0.050028853,-0.028432038,-0.031915076,0.5160838,0.0,0.0,0.0,-1.0
2510861409,2510861274,-0.04958069,-0.0319331,-0.031381458,0.5122908,0.0,0.0,0.0,-1.0
2510901458,2510901286,-0.059224196,-0.023275135,-0.033640705,0.5147958,0.0,0.0,0.0,-1.0
2510941441,2510941280,-0.054389656,-0.025939785,-0.030610181,0.5167388,0.0,0.0,0.0,-1.0
2510985460,2510985274,-0.05570648,-0.024194403,-0.031110898,0.51662886,0.0,0.0,0.0,-1.0
2511025446,2511025274,-0.05774199,-0.025406558,-0.029777288,0.5193808,0.0,0.0,0.0,-1.0
2511069410,2511069274,-0.05824485,-0.02393137,-0.028750103,0.51978153,0.0,0.0,0.0,-1.0
2511109414,2511109274,-0.053705644,-0.028267143,-0.027077686,0.51739377,0.0,0.0,0.0,-1.0
2511153477,2511153274,-0.054725923,-0.028310867,-0.026931273,0.5200005,0.0,0.0,0.0,-1.0
2511193467,2511193274,-0.058847904,-0.032541513,-0.023998052,0.52304024,0.0,0.0,0.0,-1.0
2511237413,2511237274,-0.058446504,-0.033492114,-0.02394413,0.51758426,0.0,0.0,0.0,-1.0
