timestamp,roll,pitch,yaw,thrust
2508875798,-0.048404545,-0.10955497,-0.0009831844,0.5206916
2508919837,-0.047011435,-0.109413244,-0.0011056785,0.52952796
2508959842,-0.04762847,-0.10846829,-0.0011616745,0.5377517
2509003787,-0.059020285,-0.10814153,-0.0010615261,0.5465173
2509043791,-0.040485475,-0.09790327,-0.00083882926,0.55527765
2509087830,-0.024525607,-0.09451082,0.00071584474,0.5626827
2509127827,-0.08854793,-0.090218335,-0.0016910558,0.5732149
2509167844,-0.081030175,-0.068605036,-0.0008771244,0.5803076
2509209450,0.00051942363,-0.1537594,-0.000796842,0.59011793
2509249414,-0.031639107,-0.003066564,-0.0002072551,0.5979832
2509293408,-0.07601824,-0.12745191,-0.0019933202,0.60899675
2509333395,-0.060522392,-0.1758313,-0.0017172508,0.6162725
2509377466,-0.058600254,-0.0515241,-0.0011445094,0.6266401
2509417424,-0.08194316,-0.07515023,-0.001232032,0.6347837
2509461448,-0.07303469,-0.13894331,-0.0013541845,0.6441939
2509501394,-0.06906632,-0.08650752,-0.0009728137,0.6528563
2509545451,-0.0777046,-0.0610283,-0.0008505057,0.6624896
2509585420,-0.07107966,-0.10057069,-0.0011470662,0.67098856
2509629447,-0.05556919,-0.09747875,-0.0016033478,0.68029547
2509669394,-0.055458747,-0.070049435,-0.0017848221,0.6863283
2509713482,-0.0729401,-0.09418039,-0.001310174,0.68737596
2509765398,-0.0670324,0.053337883,0.0028588357,0.6830465
2509809391,-0.04567882,0.18292418,0.007787305,0.69019216
2509853395,0.010273947,0.41923034,0.011410353,0.6649572
2509893397,0.018379869,0.6296476,0.016011069,0.6426532
2509937432,0.08125548,0.6559685,0.013482188,0.6215977
2509981391,0.041314863,0.5145539,0.011499043,0.5983605
2510021388,-0.018384667,0.38190237,0.008968282,0.5701495
2510061391,0.027327357,0.45238173,0.00728021,0.55067617
2510105439,0.08924291,0.5339893,0.0044815866,0.53892523
2510145435,0.120416224,0.41466588,-0.001687505,0.5301721
2510189391,0.05928262,0.27641183,-0.006518243,0.52424395
2510229397,0.062718496,0.23083499,-0.011623011,0.51875037
2510273431,0.05659621,0.2653376,-0.01609139,0.5168874
2510313412,0.03038764,0.198802,-0.02135936,0.5123593
2510357411,-0.024068207,0.06594364,-0.026844477,0.51208156
2510397402,-0.023692064,0.008902524,-0.031351667,0.51195616
2510441420,-0.07097723,0.0184566,-0.034420654,0.51281774
2510481422,-0.1085165,-0.04089293,-0.03734639,0.51372683
2510525413,-0.15714303,-0.15006305,-0.040374633,0.5107198
2510565401,-0.17182155,-0.19630778,-0.041637547,0.51286584
2510609430,-0.21827972,-0.23531236,-0.043340024,0.51729465
2510649438,-0.26823583,-0.28486663,-0.045811187,0.5136447
2510693410,-0.2682841,-0.3014955,-0.04705253,0.5128471
2510733413,-0.23778388,-0.32490444,-0.047065403,0.5115802
2510777437,-0.2823511,-0.35475945,-0.048481118,0.51388764
2510817444,-0.3397636,-0.34907776,-0.050131038,0.5160838
2510861391,-0.28926533,-0.35103154,-0.050137114,0.5122908
2510901421,-0.32773983,-0.34162304,-0.050060824,0.5147958
2510945450,-0.37107897,-0.3655269,-0.050549,0.5175258
2510985430,-0.39372468,-0.3475049,-0.050641205,0.51662886
2511029419,-0.39553165,-0.33991694,-0.049978618,0.51776946
2511069392,-0.38694072,-0.34321353,-0.049296986,0.51978153
2511113445,-0.4184921,-0.34998822,-0.048922658,0.5194783
2511157391,-0.4310209,-0.33910915,-0.048287105,0.5155642
2511197407,-0.4152832,-0.32092234,-0.046844717,0.5174723
2511237395,-0.3895147,-0.32627615,-0.04619009,0.51758426
2511281436,-0.4276146,-0.3410361,-0.045790438,0.5196411
2511321421,-0.4305609,-0.3476237,-0.045124065,0.5211251
2511361446,-0.4416061,-0.3641952,-0.044980187,0.5231181
2511401386,-0.4006759,-0.37420106,-0.04458378,0.5226864
2511441394,-0.3667338,-0.32908192,-0.042236216,0.5245419
2511485388,-0.3068959,-0.32017285,-0.041012913,0.52870196
2511525401,-0.33762407,-0.33539194,-0.04223607,0.53835005
2511569384,-0.29634717,-0.30790722,-0.042231485,0.54144156
2511613403,-0.25314167,-0.2846365,-0.041769385,0.53899795
2511657391,-0.25352144,-0.3122607,-0.044600263,0.53556204
2511697396,-0.2780632,-0.32633507,-0.047754765,0.5283923
2511741399,-0.27830505,-0.307646,-0.049070314,0.5259219
2511781408,-0.29718205,-0.2937218,-0.050599247,0.5199045
2511825391,-0.31761777,-0.31902683,-0.054217994,0.51847
2511865392,-0.29890537,-0.30138177,-0.055122636,0.5169063
2511905400,-0.32238513,-0.28559119,-0.05635572,0.51612455
2511945399,-0.3101842,-0.2762601,-0.057066597,0.51596326
2511989415,-0.30542558,-0.27385655,-0.057681404,0.51444477
2512029415,-0.26759243,-0.2723228,-0.05770495,0.5154454
2512073392,-0.25259754,-0.25813347,-0.057565503,0.5106583
2512113399,-0.26714844,-0.2617546,-0.05785945,0.5154155
2512157403,-0.25084132,-0.24824214,-0.056703117,0.51440144
2512197420,-0.20134562,-0.2444727,-0.055336695,0.51111454
2512241395,-0.19301389,-0.25382102,-0.055154,0.51519275
2512285442,-0.19498774,-0.24161337,-0.05414572,0.5136483
2512329409,-0.1497275,-0.19564097,-0.05087874,0.51177675
2512369404,-0.13421689,-0.202221,-0.050838836,0.51293445
2512413439,-0.15460476,-0.20353931,-0.05037627,0.51555824
2512453395,-0.13539511,-0.20593517,-0.050161622,0.51780874
2512497392,-0.14550152,-0.20103471,-0.0492019,0.5173678
2512537395,-0.13965832,-0.20139585,-0.04830662,0.5188152
2512581404,-0.09189467,-0.16112682,-0.04608659,0.5117235
2512621432,-0.13640063,-0.14995456,-0.044693884,0.517536
2512662988,-0.120440915,-0.14061265,-0.04444944,0.51908547
2512706998,-0.10443239,-0.13376035,-0.042840254,0.5177069
2512746998,-0.09033521,-0.1085238,-0.04099547,0.5171679
2512791020,-0.12397264,-0.123618536,-0.040827505,0.5208933
2512830988,-0.15288097,-0.11009414,-0.039470028,0.5214637
2512875002,-0.12006705,-0.10519735,-0.038773388,0.51986253
2512915000,-0.09973226,-0.08079126,-0.037445027,0.51486105
2512959005,-0.105159864,-0.09349816,-0.03769583,0.51713353
2512998991,-0.12173836,-0.07271998,-0.03646345,0.51408696
2513042994,-0.11419828,-0.07686208,-0.036157615,0.514492
2513082989,-0.14200601,-0.0673827,-0.035463445,0.5165031
2513127017,-0.1814938,-0.10569259,-0.03645027,0.51567006
2513167029,-0.19022176,-0.10187799,-0.035705782,0.51648635
2513210995,-0.17557359,-0.10787529,-0.03516492,0.515332
2513250988,-0.16031937,-0.10561849,-0.034631282,0.5122434
2513295034,-0.20648165,-0.1506046,-0.035457212,0.5184791
2513334990,-0.19927895,-0.14029028,-0.033708666,0.5116273
2513379010,-0.18425812,-0.15781647,-0.033267215,0.5048779
2513418984,-0.23691398,-0.22549564,-0.03456597,0.5085793
2513463027,-0.26585048,-0.24287602,-0.034043483,0.510134
2513503035,-0.24759439,-0.21970508,-0.032850724,0.5062913
2513547011,-0.27620786,-0.23959053,-0.033393882,0.5052677
2513586995,-0.2640695,-0.28051662,-0.033590987,0.50647295
2513631037,-0.22917174,-0.2689743,-0.032318182,0.5045446
2513671023,-0.23001713,-0.2655831,-0.03210629,0.5021026
2513715002,-0.23527332,-0.2905273,-0.032184727,0.5038343
2513755005,-0.21329291,-0.31016046,-0.03185498,0.505071
2513799030,-0.23012486,-0.32296354,-0.032231066,0.5045541
2513839033,-0.23787417,-0.30466625,-0.030895632,0.5061116
2513883005,-0.18849003,-0.29316786,-0.0293808,0.50511914
2513922998,-0.16935416,-0.30750024,-0.029655356,0.5054666
2513967040,-0.11472629,-0.27363145,-0.028373176,0.49955696
2514007017,-0.13288215,-0.30225822,-0.02869101,0.5095553
2514050987,-0.12392998,-0.30939484,-0.028267864,0.51336426
2514090994,-0.11566101,-0.24191976,-0.02563735,0.51208216
2514135032,-0.099441156,-0.22403146,-0.024368567,0.513801
2514175037,-0.09229717,-0.17750224,-0.02203794,0.5133856
2514218995,-0.1265465,-0.20078522,-0.021208424,0.5171779
2514258987,-0.054078206,-0.16521275,-0.018382823,0.51224697
2514303040,-0.10196656,-0.16048256,-0.016424801,0.52027917
2514343027,-0.09147526,-0.12557098,-0.014350573,0.5140854
2514383047,-0.08225449,-0.14911376,-0.014397895,0.5174178
2514422988,-0.08230654,-0.10918088,-0.0127175115,0.5156922
2514466990,-0.05252734,-0.08107696,-0.011745284,0.51491636
2514506991,-0.11588301,-0.09185022,-0.011536683,0.5194938
2514550999,-0.087718554,-0.08026338,-0.0115829855,0.51559407
2514590994,-0.06965366,-0.0871406,-0.011344099,0.51507664
2514635004,-0.09579622,-0.10341455,-0.011553637,0.5164461
2514674987,-0.1290927,-0.14128324,-0.013094964,0.51803863
2514718995,-0.077336855,-0.13220227,-0.013269454,0.51278144
2514758993,-0.071932435,-0.15889111,-0.013666415,0.51963836
2514802995,-0.11972758,-0.16511545,-0.014965899,0.5154466
2514842992,-0.108290434,-0.1458511,-0.0152864605,0.51422775
2514887004,-0.09446352,-0.14257202,-0.015006578,0.5177425
2514926992,-0.08861124,-0.13415994,-0.014395278,0.51619965
2514970994,-0.07770125,-0.11722025,-0.014185375,0.51374245
2515011008,-0.07888194,-0.13426262,-0.014918486,0.52654004
2515054995,-0.07720126,-0.11598295,-0.014036499,0.5286888
2515094992,-0.06856216,-0.13206153,-0.014300038,0.5288995
2515139026,-0.04018839,-0.10698313,-0.013591606,0.5303405
2515179029,-0.050003797,-0.10930107,-0.013958009,0.5320239
2515223002,-0.02423858,-0.07956959,-0.013454702,0.53327036
2515262988,-0.004130391,-0.11177539,-0.01498295,0.5377667
2515307015,-0.012525608,-0.105362445,-0.01545165,0.54083407
2515347031,0.0018586256,-0.08781434,-0.014551384,0.5439275
2515391000,0.015531534,-0.08353291,-0.014057929,0.5417667
2515430985,0.028131528,-0.09803497,-0.013610698,0.5449978
2515474997,0.043576784,-0.087844476,-0.011656195,0.54204875
2515515038,0.045596648,-0.07610303,-0.0090063205,0.5403209
2515558998,0.02686438,-0.13131154,-0.0073760133,0.5455148
2515599006,0.038056836,-0.13398635,-0.0048848162,0.5395831
2515643030,0.044169918,-0.140784,-0.002088656,0.5382501
2515683040,0.032630663,-0.15279248,-0.0001349755,0.53759354
2515727006,0.049587965,-0.14432037,0.0016522505,0.5368321
2515767013,0.041695096,-0.15009287,0.0026169769,0.53886515
2515811030,0.051512167,-0.13710028,0.00324151,0.53978115
2515851024,0.03810182,-0.14337337,0.0027114588,0.54093665
2515895005,0.022651773,-0.14006928,0.0020524603,0.5432241
2515935002,0.040233977,-0.14386153,0.0016583423,0.54489845
2515979020,0.042107273,-0.09750325,0.0019958117,0.5433424
2516019031,0.060787924,-0.06994313,0.0019632902,0.5444254
2516062991,0.040455226,-0.07991241,0.0014598743,0.5499583
2516104654,0.05632239,-0.055978756,0.0012778484,0.5506639
2516144639,0.06253223,-0.03597849,0.0008957535,0.5535797
2516188662,0.051363934,-0.0243796,0.0017376461,0.5584167
2516228631,0.04170107,-0.016046545,0.0026513485,0.557162
2516272640,0.066207565,0.012687402,0.004294548,0.5529552
2516312634,0.05664498,-0.021107966,0.0060464675,0.55442387
2516356653,0.02234201,-0.005702162,0.009080898,0.5500914
2516396672,0.005019319,0.007432171,0.011557363,0.54638994
2516440643,-0.030949034,-0.03253456,0.014283534,0.5479033
2516480624,-0.017218968,-0.05311245,0.015968537,0.5404616
2516524672,-0.06810502,-0.05603016,0.018843371,0.5352385
2516564652,-0.07437652,-0.03533609,0.02052375,0.52725846
2516608638,-0.110287644,-0.09186303,0.02162811,0.5319413
2516648630,-0.09050325,-0.10688013,0.022178782,0.52921635
2516692678,-0.046676837,-0.07477652,0.0218563,0.5196123
2516732668,-0.09797096,-0.11066757,0.02185565,0.52409184
2516776633,-0.06255175,-0.10125797,0.020837964,0.5205344
2516816628,-0.057643324,-0.09800423,0.01989296,0.5190966
2516856611,-0.12814467,-0.11585947,0.019111509,0.5248619
2516900682,-0.08340925,-0.08843558,0.017375965,0.5176527
2516944653,-0.10838593,-0.09460896,0.01591143,0.518358
2516984630,-0.07455961,-0.098593645,0.013948372,0.5159223
2517028694,-0.122623764,-0.11340295,0.011142842,0.51665807
2517068680,-0.1721722,-0.13193274,0.008395908,0.5169331
2517112642,-0.19634622,-0.10577502,0.0063804886,0.51975185
2517152628,-0.18570554,-0.11798239,0.0038998434,0.51961756
2517196672,-0.22894347,-0.11723359,0.0017668493,0.5174212
2517236683,-0.18476355,-0.057714436,0.0014511256,0.511875
2517280654,-0.17597826,-0.06582884,0.0006685176,0.51399976
2517320650,-0.19601676,-0.027169479,0.0006283908,0.5086669
2517364697,-0.18648137,-0.02244512,-0.0007497224,0.50814414
2517404683,-0.24023858,0.008543458,-0.000568602,0.5110424
2517448643,-0.21952727,0.025636077,-0.0018970118,0.5009365
2517488642,-0.26454908,-0.021172289,-0.0044325,0.50916016
2517528623,-0.2425859,0.007080199,-0.0057418826,0.50616175
2517572690,-0.24981658,0.03622665,-0.0060756356,0.50953484
2517616636,-0.26256832,0.028209433,-0.0074031153,0.5246607
2517656637,-0.16944307,0.051674385,-0.008581049,0.5183621
2517700700,-0.15673149,0.05273521,-0.010136864,0.5252972
2517740704,-0.12857458,0.10380667,-0.010374708,0.524105
2517784641,-0.12729135,0.06731309,-0.012765991,0.5375812
2517824646,-0.09879028,0.0739956,-0.014050463,0.5375163
2517868674,-0.07557566,0.08513624,-0.01486024,0.5392778
2517908700,-0.09056245,0.08991016,-0.015691292,0.5368937
2517952654,-0.09391185,0.09840429,-0.015931906,0.53837067
2517992650,-0.048777714,0.10090689,-0.017347759,0.53739595
2518032633,-0.099631906,0.11057418,-0.017181419,0.53983164
2518076647,-0.124113165,0.14391659,-0.016720481,0.5399453
2518120641,-0.08029118,0.14869219,-0.01835198,0.53179884
2518160637,-0.06423887,0.1529655,-0.019675419,0.53214395
2518200620,-0.06925782,0.17025888,-0.019527333,0.5305534
2518244652,-0.10210323,0.1310083,-0.021348024,0.53579575
2518284606,-0.065666646,0.15733351,-0.021660304,0.53161687
2518328668,-0.035553336,0.12928203,-0.023360971,0.5339474
2518372636,-0.019576048,0.1472463,-0.023810823,0.52946967
2518412647,-0.06360399,0.12368331,-0.023664808,0.53531206
2518456649,-0.02529515,0.13119286,-0.024297608,0.5287639
2518496683,-0.023035351,0.10401229,-0.025289617,0.5283949
2518536633,-0.03809719,0.0769724,-0.0260742,0.53009796
2518580664,-0.01223795,0.101226054,-0.024929995,0.5277715
2518620597,-0.02154312,0.07404133,-0.0256185,0.5296323
2518664653,0.012964747,0.09602941,-0.024914965,0.5237775
2518704651,-0.017544944,0.06325889,-0.025244936,0.5282668
2518748668,-0.019932926,0.076495714,-0.024550887,0.52778774
2518792652,-0.0017161486,0.06256081,-0.02424311,0.5281486
2518832685,0.008930391,0.06457707,-0.023511441,0.5244765
2518872639,0.032699853,0.055218376,-0.023361424,0.522075
2518916671,0.017416988,0.050737873,-0.022464355,0.5241083
2518960644,0.008131056,0.041770305,-0.021362763,0.52815735
2519000670,0.014437622,0.032482706,-0.021149708,0.5281839
2519044632,0.006615594,0.014771183,-0.02075915,0.52845997
2519084654,-0.00452504,0.020339442,-0.019738233,0.52749825
2519128671,0.010214779,0.022755409,-0.019261533,0.52664495
2519168691,0.006803761,0.01141004,-0.019181075,0.5249159
2519208662,0.00929045,0.013423919,-0.018851811,0.5252334
2519252641,0.026223319,0.017632762,-0.01865525,0.52250695
2519296684,0.032444064,0.03312785,-0.01827986,0.52290237
2519336683,0.016553419,0.027497148,-0.017731272,0.5234804
2519376646,0.010238871,0.030282231,-0.016933504,0.5256197
2519420650,0.009869286,0.04198332,-0.016563047,0.52217853
2519464674,0.013660381,0.057233427,-0.016045317,0.52534187
2519504721,0.054098357,0.046060193,-0.016907135,0.52357316
2519548666,0.032381922,0.041038845,-0.016795594,0.5221213
2519590201,0.042310085,0.034430936,-0.016861573,0.5251241
2519634211,0.034970336,0.053478066,-0.016662158,0.5260462
