timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
2511084747,0.15285929,-0.04055163,0.36734456
2511096667,0.14840212,-0.025253467,0.3628929
2511119904,0.15434499,-0.037492,0.36882848
2511144030,0.15731643,-0.029842917,0.38069963
2511156636,0.15731643,-0.039021816,0.38069963
2511168122,0.16771646,-0.02219383,0.3658607
2511196538,0.16474503,-0.037492,0.3599251
2511208212,0.16474503,-0.032902546,0.3658607
2511220531,0.1632593,-0.037492,0.37624794
2511244539,0.16474503,-0.034432363,0.3599251
2511256613,0.17365932,-0.037492,0.37773186
2511268647,0.16920218,-0.04055163,0.36882848
2511293116,0.15583073,-0.037492,0.3599251
2511304635,0.15583073,-0.045141082,0.3599251
2511317765,0.16771646,-0.049730532,0.35250562
2511331258,0.16771646,-0.052790165,0.35250562
2511343043,0.17960219,-0.028313098,0.36882848
2511355377,0.17960219,-0.05431998,0.3510217
2511366902,0.16474503,-0.045141082,0.3599251
2511381094,0.1706879,-0.0466709,0.3599251
2511416644,0.18257365,-0.03137273,0.36882848
2511428669,0.16474503,-0.039021816,0.37179625
2511440096,0.18405935,-0.049730532,0.3658607
2511464685,0.19297366,-0.055849794,0.34953785
2511476684,0.17514506,-0.0466709,0.35844123
2511488191,0.17365932,-0.052790165,0.37476408
2511500814,0.18108793,-0.049730532,0.3658607
2511512650,0.16474503,-0.058909435,0.3554734
2511524976,0.17960219,-0.05431998,0.34508616
2511536644,0.19743082,-0.04973053,0.34953785
2511548276,0.17960219,-0.057379615,0.33915055
2511573721,0.19000223,-0.06043925,0.3510217
2511600104,0.19148795,-0.058909435,0.34953785
2511612527,0.17663077,-0.058909435,0.34657004
2511636562,0.18257365,-0.057379615,0.35844123
2511648041,0.18405935,-0.052790165,0.34953785
2511660530,0.19594511,-0.06655852,0.34211835
2511672685,0.19297366,-0.06961815,0.34953785
2511684648,0.17217362,-0.05126035,0.3510217
2511696001,0.18405935,-0.063498884,0.33321497
2511709175,0.19297366,-0.063498884,0.35250562
2511720665,0.19743082,-0.0650287,0.34657004
2511744679,0.20634513,-0.06655852,0.34508616
2511756948,0.20188798,-0.074207604,0.34508616
2511768642,0.18405935,-0.055849798,0.34953785
2511792635,0.19891654,-0.060439248,0.34211835
2511804638,0.19148795,-0.063498884,0.35250562
2511815836,0.19891654,-0.04514108,0.35398954
2511864257,0.19148795,-0.0466709,0.34508616
2511876417,0.19148795,-0.07114796,0.33915055
2511888255,0.19743082,-0.0650287,0.34211835
2511912741,0.20040226,-0.06961815,0.33173108
2511924967,0.20634513,-0.07114796,0.3346989
2511936656,0.19148795,-0.0466709,0.3510217
2511951025,0.19148795,-0.058909435,0.34211835
2511963489,0.20931657,-0.05890943,0.33173108
2511976127,0.19148795,-0.057379615,0.34805393
2511988300,0.19148795,-0.058909435,0.34657004
2512024034,0.19148795,-0.07879704,0.3213438
2512048682,0.19297366,-0.0650287,0.33618277
2512072237,0.20337369,-0.055849794,0.34063447
2512084514,0.19594511,-0.074207604,0.3346989
2512096749,0.20634513,-0.07114796,0.34211835
2512108526,0.21823087,-0.06655851,0.33915055
2512144175,0.20931657,-0.07267778,0.33173108
2512156258,0.21377371,-0.072677776,0.3213438
2512167853,0.20634513,-0.07114796,0.33321497
2512192029,0.20783085,-0.07879704,0.30798873
2512204449,0.20931657,-0.06655852,0.33915055
2512216163,0.21823087,-0.078797035,0.33618277
2512240035,0.20931657,-0.07114796,0.33321497
2512252337,0.21823087,-0.07573741,0.3243116
2512264039,0.20337369,-0.07879704,0.33173108
2512276300,0.22565947,-0.06655851,0.3287633
2512324616,0.21525945,-0.07726722,0.33915055
2512348376,0.21525945,-0.08338649,0.3257955
2512360048,0.20931657,-0.083386496,0.3287633
2512375093,0.21525945,-0.07726722,0.3346989
2512387598,0.20931657,-0.074207604,0.33915055
2512399893,0.21377371,-0.06961814,0.33321497
2512412423,0.21377371,-0.08491631,0.34657004
2512423948,0.20931657,-0.07879704,0.33618277
2512436415,0.20931657,-0.074207604,0.34508616
2512447870,0.21377371,-0.07573741,0.3272794
2512462724,0.22714518,-0.07573741,0.3213438
2512487863,0.21823087,-0.08338649,0.31985992
2512512025,0.23011664,-0.09562503,0.33173108
2512536718,0.21377373,-0.09562503,0.3213438
2512548607,0.23160234,-0.06655851,0.3228277
2512560662,0.21377371,-0.078797035,0.3213438
2512587548,0.20931657,-0.063498884,0.3243116
2512599937,0.20931657,-0.083386496,0.3287633
2512612386,0.21377371,-0.08338649,0.3243116
2512637294,0.22417374,-0.08338649,0.3272794
2512649040,0.21823087,-0.072677776,0.3272794
2512661469,0.22565947,-0.08338649,0.3228277
2512698020,0.21377371,-0.06502869,0.33618277
2512722298,0.22714518,-0.06502869,0.3243116
2512733782,0.21823087,-0.07573741,0.34063447
2512746008,0.22417374,-0.08338649,0.34063447
2512757755,0.21377371,-0.07573741,0.31837603
2512772645,0.22268803,-0.06655851,0.3346989
2512797755,0.22268803,-0.05737961,0.33321497
2512810161,0.2197166,-0.06349888,0.33321497
2512821750,0.21377371,-0.078797035,0.33618277
2512834572,0.22268803,-0.060439248,0.31985992
2512845734,0.20337369,-0.084916316,0.33173108
2512858224,0.21525945,-0.06655851,0.3257955
2512869767,0.21377371,-0.07573741,0.3213438
2512893918,0.2197166,-0.06502869,0.33173108
2512917877,0.21823087,-0.0742076,0.3257955
2512930161,0.22268803,-0.071147956,0.31985992
2512941754,0.21823087,-0.07726722,0.3346989
2512965762,0.20931657,-0.063498884,0.33321497
2512978279,0.2197166,-0.060439248,0.33618277
2512989696,0.21377371,-0.06502869,0.34063447
2513013640,0.212288,-0.074207604,0.3346989
2513037756,0.22565947,-0.0742076,0.3287633
2513050552,0.212288,-0.0650287,0.3228277
2513062748,0.212288,-0.074207604,0.33915055
2513085703,0.19891654,-0.054319978,0.33321497
2513109723,0.21823087,-0.07573741,0.33618277
2513122271,0.212288,-0.040551625,0.34805393
2513133763,0.20188798,-0.0650287,0.33321497
2513146521,0.20783085,-0.063498884,0.33173108
2513157763,0.20337369,-0.046670895,0.33321497
2513172687,0.20931657,-0.0650287,0.33618277
2513185039,0.21377371,-0.06349888,0.34063447
2513196638,0.23011662,-0.06502869,0.33321497
2513210243,0.21823087,-0.055849794,0.33173108
2513221748,0.20634513,-0.051260345,0.3228277
2513234337,0.19891654,-0.07114796,0.33915055
2513257867,0.20337369,-0.05890943,0.33618277
2513269778,0.20337369,-0.06961815,0.34063447
2513293857,0.20634513,-0.060439248,0.3287633
2513317764,0.212288,-0.060439248,0.3346989
2513330261,0.20783085,-0.04973053,0.3272794
2513341745,0.20931657,-0.060439248,0.3257955
2513365749,0.20634513,-0.051260345,0.3346989
2513378128,0.20188798,-0.054319978,0.3510217
2513413666,0.19148795,-0.0466709,0.34805393
2513426599,0.19594511,-0.051260345,0.33321497
2513438675,0.19148795,-0.034432363,0.35844123
2513462822,0.20783085,-0.046670895,0.34953785
2513474724,0.19000223,-0.057379615,0.34508616
2513486668,0.20337369,-0.0650287,0.3554734
2513498642,0.19148795,-0.0466709,0.34805393
2513510687,0.19891654,-0.037491996,0.3510217
2513533761,0.18257365,-0.057379615,0.34805393
2513557824,0.19297366,-0.05890943,0.34953785
2513581669,0.19148795,-0.0466709,0.34211835
2513594212,0.19148795,-0.0466709,0.35250562
2513605758,0.19743082,-0.05279016,0.3554734
2513617990,0.19148795,-0.055849798,0.34063447
2513642428,0.18405935,-0.049730532,0.34211835
2513653763,0.19148795,-0.06655852,0.34805393
2513666249,0.18257365,-0.045141082,0.34508616
2513689850,0.18703079,-0.052790165,0.35250562
2513701861,0.19297366,-0.063498884,0.34953785
2513714124,0.17365932,-0.0650287,0.35250562
2513737892,0.19743082,-0.063498884,0.3599251
2513762233,0.18405935,-0.052790165,0.35250562
2513773742,0.19000223,-0.05431998,0.33915055
2513786044,0.18257365,-0.057379615,0.3510217
2513810628,0.19000223,-0.06043925,0.34211835
2513834215,0.18554509,-0.057379615,0.3599251
2513845755,0.17365932,-0.049730532,0.34953785
2513857878,0.18108793,-0.052790165,0.35250562
2513869694,0.19000223,-0.07114796,0.34211835
2513881773,0.19148795,-0.049730532,0.3599251
2513893875,0.17960219,-0.06655852,0.3599251
2513905890,0.19148795,-0.0650287,0.3510217
2513917798,0.19148795,-0.06043925,0.34508616
2513930327,0.18554509,-0.06655852,0.35398954
2513941769,0.19148795,-0.057379615,0.3599251
2513965778,0.19148795,-0.063498884,0.34953785
2513980525,0.17514506,-0.057379615,0.34508616
2513994284,0.19000223,-0.0650287,0.33321497
2514018249,0.18554509,-0.057379615,0.34211835
2514042269,0.20337369,-0.0650287,0.3554734
2514053644,0.18703079,-0.058909435,0.34063447
2514066149,0.19891654,-0.0650287,0.3346989
2514090217,0.18405935,-0.0650287,0.34211835
2514101727,0.19594511,-0.083386496,0.34805393
2514114245,0.19297366,-0.07267778,0.34657004
2514138134,0.20337369,-0.05279016,0.34953785
2514149665,0.19594511,-0.06655852,0.3346989
2514162444,0.19594511,-0.07726723,0.34211835
2514186164,0.19891654,-0.046670895,0.33915055
2514197729,0.18554509,-0.07114796,0.3599251
2514210661,0.20188798,-0.06655852,0.34211835
2514221731,0.19594511,-0.0650287,0.34805393
2514234221,0.19594511,-0.07114796,0.3346989
2514258212,0.19148795,-0.06655852,0.34211835
2514282184,0.19891654,-0.060439248,0.34211835
2514306256,0.21823087,-0.05890943,0.33321497
2514317737,0.20337369,-0.06961815,0.34063447
2514330482,0.19594511,-0.05737961,0.34508616
2514342726,0.19297366,-0.06961815,0.34211835
2514354659,0.20337369,-0.05279016,0.34657004
2514365728,0.20337369,-0.0650287,0.34063447
2514378246,0.21823087,-0.051260345,0.3287633
2514389730,0.21377371,-0.072677776,0.35250562
2514413795,0.20188798,-0.07114796,0.33321497
2514426282,0.20040226,-0.055849794,0.34657004
2514437727,0.19743082,-0.05890943,0.34063447
2514462698,0.20188798,-0.046670895,0.34805393
2514488853,0.22417374,-0.072677776,0.34953785
2514513947,0.19000223,-0.05126035,0.33321497
2514538019,0.21525945,-0.06502869,0.33321497
2514549793,0.21525945,-0.054319978,0.33915055
2514561841,0.19148795,-0.063498884,0.33173108
2514588686,0.20931657,-0.05737961,0.33915055
2514600919,0.21823087,-0.06349888,0.34211835
2514613800,0.19594511,-0.05737961,0.3346989
2514637774,0.20931657,-0.06961815,0.3554734
2514649851,0.20783085,-0.04973053,0.35250562
2514661813,0.20783085,-0.055849794,0.34657004
2514685747,0.20188798,-0.04514108,0.3510217
2514698240,0.19297366,-0.055849794,0.3554734
2514709650,0.18554509,-0.06655852,0.33915055
2514760891,0.18405935,-0.055849798,0.34211835
2514772719,0.19297366,-0.04973053,0.34211835
2514784949,0.20931657,-0.0650287,0.34657004
2514808949,0.20040226,-0.06961815,0.33173108
2514821491,0.19891654,-0.054319978,0.3287633
2514833879,0.20783085,-0.05890943,0.33618277
2514858001,0.21823087,-0.060439248,0.34805393
2514869729,0.20337369,-0.05890943,0.35250562
2514882246,0.18257365,-0.05431998,0.34805393
2514893765,0.19891654,-0.054319978,0.34805393
2514906252,0.19148795,-0.058909435,0.34063447
2514917756,0.19000223,-0.0466709,0.35844123
2514929855,0.18405935,-0.055849798,0.34063447
2514941793,0.19594511,-0.051260345,0.34508616
2514965804,0.19297366,-0.05890943,0.34211835
2514980387,0.19891654,-0.054319978,0.3510217
2515005801,0.19891654,-0.0650287,0.33321497
2515018398,0.19000223,-0.05431998,0.34508616
2515029764,0.20188798,-0.054319978,0.34211835
2515042413,0.18703079,-0.07267778,0.33173108
2515053775,0.20188798,-0.05737961,0.35844123
2515066513,0.19148795,-0.049730532,0.35250562
2515078655,0.18405935,-0.058909435,0.34657004
2515090447,0.19000223,-0.05126035,0.34805393
2515101775,0.19743082,-0.0650287,0.34063447
2515114673,0.19891654,-0.05737961,0.33915055
2515138168,0.19891654,-0.054319978,0.34805393
2515149753,0.20931657,-0.06655852,0.34211835
2515162185,0.18108793,-0.055849798,0.33618277
2515210663,0.19148795,-0.063498884,0.34657004
2515222634,0.20040226,-0.04973053,0.34953785
2515234653,0.19297366,-0.06961815,0.34953785
2515258647,0.19594511,-0.06655852,0.34508616
2515270700,0.212288,-0.07114796,0.34211835
2515282185,0.20188798,-0.06655852,0.33321497
2515293762,0.20188798,-0.0650287,0.33321497
2515306228,0.20931657,-0.046670895,0.34805393
2515317563,0.19743082,-0.05890943,0.34211835
2515330326,0.19148795,-0.063498884,0.34063447
2515341640,0.19594511,-0.07114796,0.33915055
2515354543,0.21823087,-0.06502869,0.34211835
2515366582,0.18257365,-0.074207604,0.3510217
2515390598,0.19000223,-0.06655852,0.33321497
2515414616,0.19297366,-0.06961815,0.33173108
2515426630,0.19891654,-0.051260345,0.34805393
2515438657,0.19148795,-0.049730532,0.3554734
2515450128,0.20634513,-0.06655852,0.3287633
2515485780,0.18703079,-0.06655852,0.33173108
2515498250,0.19297366,-0.05890943,0.34657004
2515509752,0.19743082,-0.055849794,0.34063447
2515533757,0.20634513,-0.0650287,0.35398954
2515546173,0.19594511,-0.05737961,0.3554734
2515557782,0.18703079,-0.07267778,0.3554734
2515581784,0.17663077,-0.063498884,0.3599251
2515594248,0.21823087,-0.06961814,0.34657004
2515605708,0.17960219,-0.05431998,0.34211835
2515618125,0.19743082,-0.063498884,0.3554734
2515629758,0.18257365,-0.05126035,0.35844123
2515642593,0.18554509,-0.06043925,0.34805393
2515666636,0.19891654,-0.0650287,0.34805393
2515690655,0.20040226,-0.05890943,0.35250562
2515702670,0.19891654,-0.054319978,0.3510217
2515714649,0.19891654,-0.060439248,0.34211835
2515726614,0.19297366,-0.05890943,0.34063447
2515762641,0.20931657,-0.0650287,0.34805393
2515774664,0.19743082,-0.06961815,0.34953785
2515786623,0.20337369,-0.063498884,0.34657004
2515810623,0.19000223,-0.06043925,0.34211835
2515821762,0.19297366,-0.063498884,0.34063447
2515836523,0.19148795,-0.052790165,0.35250562
2515861647,0.19000223,-0.0650287,0.34508616
2515873859,0.19000223,-0.06043925,0.33915055
2515885729,0.21377371,-0.05890943,0.3554734
2515909733,0.19743082,-0.04973053,0.35250562
2515946181,0.19297366,-0.05890943,0.34657004
2515957747,0.19594511,-0.0650287,0.34211835
2515981735,0.19743082,-0.07267778,0.34211835
2515994340,0.20634513,-0.060439248,0.34211835
2516005750,0.18703079,-0.058909435,0.34657004
2516029725,0.20337369,-0.04973053,0.3272794
2516042268,0.19594511,-0.07114796,0.3287633
2516053850,0.19297366,-0.05890943,0.33618277
2516066198,0.20188798,-0.0650287,0.33915055
2516077745,0.19594511,-0.051260345,0.3346989
2516089887,0.19000223,-0.06043925,0.34508616
2516103002,0.20931657,-0.063498884,0.35250562
2516151733,0.17514506,-0.0650287,0.3628929
2516163719,0.19000223,-0.05126035,0.34805393
2516178171,0.20337369,-0.05890943,0.3272794
2516190633,0.20040226,-0.055849794,0.33618277
2516202280,0.20188798,-0.051260345,0.33321497
2516214533,0.19891654,-0.046670895,0.33915055
2516227244,0.20931657,-0.040551625,0.34508616
2516239409,0.20931657,-0.0650287,0.3346989
2516251230,0.20783085,-0.05279016,0.33618277
2516263727,0.19148795,-0.058909435,0.33618277
2516275646,0.20931657,-0.055849794,0.34211835
2516287820,0.19000223,-0.0466709,0.34508616
2516311619,0.18703079,-0.063498884,0.34657004
2516335910,0.20931657,-0.051260345,0.35398954
2516359445,0.20040226,-0.046670895,0.34953785
2516371577,0.19148795,-0.043611266,0.33618277
2516383824,0.19000223,-0.045141082,0.3257955
2516407581,0.19891654,-0.054319978,0.34211835
2516431722,0.20188798,-0.040551625,0.3287633
2516443581,0.19148795,-0.0466709,0.3599251
2516455722,0.19148795,-0.029842913,0.34211835
2516491609,0.19891654,-0.040551625,0.3599251
2516515720,0.19891654,-0.060439248,0.3599251
2516528028,0.19297366,-0.037491996,0.34953785
2516539592,0.20783085,-0.046670895,0.3658607
2516551775,0.19148795,-0.04055163,0.3599251
2516563623,0.19743082,-0.022193829,0.34211835
2516575725,0.19000223,-0.022193829,0.34211835
2516587605,0.20188798,-0.04514108,0.35398954
2516599859,0.19297366,-0.046670895,0.34953785
2516611620,0.19148795,-0.043611266,0.34953785
2516635603,0.18405935,-0.0466709,0.34953785
2516647716,0.18703079,-0.043611266,0.34657004
2516671600,0.18257365,-0.028313097,0.35844123
2516683575,0.17663077,-0.0466709,0.34211835
2516707613,0.19594511,-0.03443236,0.34805393
2516719825,0.17663077,-0.049730532,0.34953785
2516731728,0.18703079,-0.043611266,0.3599251
2516755601,0.18405935,-0.037492,0.3554734
2516767710,0.19891654,-0.03443236,0.3599251
2516779620,0.19297366,-0.04973053,0.3599251
2516791497,0.18703079,-0.039021816,0.34953785
2516803583,0.19000223,-0.0466709,0.3510217
2516815478,0.17960219,-0.034432363,0.3510217
2516827622,0.20634513,-0.037491996,0.35844123
2516839614,0.19000223,-0.04055163,0.35844123
2516851590,0.19148795,-0.032902546,0.34953785
2516875588,0.18554509,-0.037492,0.34805393
2516887576,0.17960219,-0.04055163,0.3628929
2516911592,0.17960219,-0.025253465,0.3599251
2516923602,0.19148795,-0.037492,0.3599251
2516947613,0.18554509,-0.034432363,0.35844123
2516959822,0.19891654,-0.040551625,0.3510217
2516986247,0.18554509,-0.025253464,0.35398954
2516998766,0.19000223,-0.04055163,0.35398954
2517011469,0.18257365,-0.04055163,0.35844123
2517035336,0.18554509,-0.037492,0.3628929
2517048131,0.19148795,-0.037492,0.3510217
2517059579,0.18257365,-0.037492,0.34805393
2517083604,0.18703079,-0.022193829,0.3658607
2517096048,0.17960219,-0.045141082,0.3599251
2517159493,0.19148795,-0.03137273,0.35398954
2517186461,0.19000223,-0.045141082,0.3510217
2517199767,0.18257365,-0.045141082,0.35398954
2517211588,0.17663077,-0.049730532,0.34657004
2517223574,0.20337369,-0.05279016,0.34063447
2517235722,0.18405935,-0.049730532,0.34953785
2517259212,0.19594511,-0.04973053,0.34211835
2517271446,0.19148795,-0.032902546,0.34063447
2517283618,0.20040226,-0.043611262,0.3554734
2517307604,0.19594511,-0.046670895,0.35398954
2517319806,0.20040226,-0.046670895,0.33618277
2517331363,0.19594511,-0.031372726,0.33321497
2517355723,0.19891654,-0.03443236,0.34211835
2517379614,0.20337369,-0.029842911,0.3599251
2517392047,0.18703079,-0.049730532,0.3554734
2517403723,0.20040226,-0.032902543,0.3554734
2517439839,0.19743082,-0.026783278,0.3554734
2517451614,0.19148795,-0.0466709,0.3599251
2517463856,0.18108793,-0.039021816,0.33618277
2517475614,0.19148795,-0.04055163,0.34508616
2517488157,0.19148795,-0.037492,0.35398954
2517499576,0.19148795,-0.049730532,0.34657004
2517512269,0.19743082,-0.046670895,0.34657004
2517535844,0.19891654,-0.040551625,0.3599251
2517547710,0.18703079,-0.055849798,0.34063447
2517559816,0.19743082,-0.043611262,0.34953785
2517584295,0.21525945,-0.046670895,0.34508616
2517607835,0.18405935,-0.043611266,0.33618277
2517631719,0.19000223,-0.0466709,0.35398954
2517655727,0.19594511,-0.06655852,0.34805393
2517667592,0.19594511,-0.04514108,0.34508616
2517715599,0.18405935,-0.0650287,0.33618277
2517727810,0.20931657,-0.04973053,0.33321497
2517739709,0.18554509,-0.05431998,0.33321497
2517752069,0.18554509,-0.057379615,0.3287633
2517763611,0.18405935,-0.058909435,0.34211835
2517776035,0.19743082,-0.07267778,0.3554734
2517787620,0.19148795,-0.06043925,0.34805393
2517800183,0.19891654,-0.05737961,0.34211835
2517824032,0.1706879,-0.07573742,0.34657004
2517835583,0.19891654,-0.051260345,0.3628929
2517847828,0.20634513,-0.07114796,0.33915055
2517859583,0.18405935,-0.063498884,0.34211835
2517883574,0.18257365,-0.06043925,0.33915055
2517907609,0.20634513,-0.05737961,0.33915055
2517931620,0.19148795,-0.06961815,0.34657004
2517944121,0.19743082,-0.04973053,0.33173108
2517991812,0.19148795,-0.08185668,0.35398954
2518003584,0.19594511,-0.07114796,0.34805393
2518027625,0.1706879,-0.055849798,0.34211835
2518051576,0.19891654,-0.06655852,0.34508616
2518063903,0.19594511,-0.0650287,0.34508616
2518075611,0.19891654,-0.0650287,0.3510217
2518111731,0.19891654,-0.054319978,0.3346989
2518136349,0.19594511,-0.0650287,0.35844123
2518147736,0.19743082,-0.063498884,0.35250562
2518159728,0.19148795,-0.07267778,0.34657004
2518171726,0.18405935,-0.07573742,0.34953785
2518183849,0.19594511,-0.0650287,0.34508616
2518207843,0.18703079,-0.084916316,0.3554734
2518219593,0.19000223,-0.074207604,0.34211835
2518231721,0.18703079,-0.0650287,0.34953785
2518256098,0.18257365,-0.07726723,0.34508616
2518267597,0.18554509,-0.057379615,0.3346989
2518279718,0.19148795,-0.0650287,0.3272794
2518304153,0.19148795,-0.058909435,0.34953785
2518328037,0.18703079,-0.058909435,0.34953785
2518339141,0.19743082,-0.05890943,0.34657004
2518353976,0.19743082,-0.07573742,0.34657004
2518391523,0.19148795,-0.07267778,0.3554734
2518403220,0.19000223,-0.07726723,0.3599251
2518427587,0.19000223,-0.07726723,0.34805393
2518440188,0.18703079,-0.052790165,0.35250562
2518451713,0.19000223,-0.074207604,0.34508616
2518464272,0.1706879,-0.06961815,0.3554734
2518475609,0.17217362,-0.06043925,0.35398954
2518499242,0.19148795,-0.084916316,0.34063447
2518511728,0.18257365,-0.07114796,0.3510217
2518523621,0.19148795,-0.0650287,0.34063447
2518559615,0.18257365,-0.0650287,0.35398954
2518583752,0.19000223,-0.06655852,0.34508616
2518595730,0.17514506,-0.07114796,0.3510217
2518619609,0.17960219,-0.07726723,0.3599251
2518655618,0.17960219,-0.07726723,0.34211835
2518667724,0.19000223,-0.06043925,0.34211835
2518679730,0.16771646,-0.083386496,0.34657004
