timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,thrust[0],thrust[1],thrust[2]
2508953732,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.04540825,-0.056515638,-0.2734,-0.08457504,-0.09558107,-5.2681994,0.0,0.0,0.0
2509057942,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.051115084,-0.060825434,-0.377667,-0.0572702,-0.1406158,-5.479791,0.0,0.0,0.0
2509157224,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.056367565,-0.06495743,-0.47690994,-0.16498047,-0.21963218,-5.681215,0.0,0.0,0.0
2509259115,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.061377466,-0.06941717,-0.5788411,-0.17446457,-0.24330947,-5.8882303,0.0,0.0,0.0
2509363409,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.06530561,-0.07488165,-0.6831411,-0.18704487,-0.10645605,-6.119685,0.0,0.0,0.0
2509467313,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.07351933,-0.082365476,-0.7869903,-0.048168402,-0.1365962,-6.3315845,0.0,0.0,0.0
2509566673,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.07983226,-0.08819371,-0.8864093,-0.16358429,-0.18628676,-6.5429544,0.0,0.0,0.0
2509670687,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.084534355,-0.09492137,-0.99041134,-0.13805835,-0.13217081,-6.748823,0.0,0.0,0.0
2509772192,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.08886975,-0.10151211,-1.0,-0.19168025,-0.19102758,-6.6919303,0.0,0.0,0.0
2509870604,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.10110357,-0.10817556,-1.0,-0.63515306,-0.12474,-6.472163,0.0,0.0,0.0
2509974686,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.1404428,-0.107417926,-1.0,-0.5329358,0.021923676,-5.925939,0.0,0.0,0.0
2510075423,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.17026213,-0.10667717,-1.0,-0.5217692,-0.10937346,-5.3838577,0.0,0.0,0.0
2510174802,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.20690061,-0.10300564,-1.0,-0.56047946,-0.06537838,-5.1127224,0.0,0.0,0.0
2510278667,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.24891026,-0.10013229,-1.0,-0.63720953,-0.0056624943,-5.0152454,0.0,0.0,0.0
2510380209,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.2850251,-0.095432125,-1.0,-0.4481768,-0.069626056,-4.9849453,0.0,0.0,0.0
2510483068,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.31437692,-0.089749865,-1.0,-0.5101409,-0.14099741,-4.9782515,0.0,0.0,0.0
2510587543,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.33226955,-0.08736756,-1.0,-0.35740846,-0.11675327,-5.0305295,0.0,0.0,0.0
2510691008,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.3393997,-0.084943466,-1.0,-0.2544886,-0.23034969,-5.0513215,0.0,0.0,0.0
2510790747,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.3344811,-0.08676123,-1.0,-0.12975828,-0.25664526,-5.0935326,0.0,0.0,0.0
2510894748,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.3218142,-0.09134056,-1.0,-0.045000315,-0.30761188,-5.1045165,0.0,0.0,0.0
2510995605,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.29723647,-0.10138448,-1.0,0.010913681,-0.3950289,-5.1352425,0.0,0.0,0.0
2511099113,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.26058033,-0.117305,-1.0,0.1318394,-0.46274945,-5.1116734,0.0,0.0,0.0
2511198710,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.21764816,-0.13800247,-1.0,0.2052745,-0.5214856,-5.136571,0.0,0.0,0.0
2511299118,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.17037176,-0.15888487,-1.0,0.27670145,-0.61015844,-5.1082683,0.0,0.0,0.0
2511403542,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.117208004,-0.18769594,-1.0,0.37073332,-0.6721893,-5.151126,0.0,0.0,0.0
2511507463,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.062454462,-0.21960482,-1.0,0.42053694,-0.6736865,-5.25291,0.0,0.0,0.0
2511606679,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.0075677396,-0.24921621,-0.99825716,0.47490582,-0.7250548,-5.3145566,0.0,0.0,0.0
2511710933,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.049945675,-0.2761881,-0.91092503,0.567351,-0.76454866,-5.164642,0.0,0.0,0.0
2511810953,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.107926585,-0.30298495,-0.8261534,0.59220773,-0.74977463,-5.056491,0.0,0.0,0.0
2511910689,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.16713782,-0.330607,-0.7489207,0.63376516,-0.76707655,-4.9920816,0.0,0.0,0.0
2512014624,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.22786321,-0.35716477,-0.6702621,0.61501384,-0.7754645,-4.9342813,0.0,0.0,0.0
2512116201,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.2845979,-0.37942177,-0.5963311,0.63377756,-0.7721706,-4.9317455,0.0,0.0,0.0
2512219619,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.3412255,-0.39712134,-0.522491,0.70645696,-0.76912004,-4.9460926,0.0,0.0,0.0
2512323266,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.39395437,-0.40974903,-0.45343482,0.70157564,-0.74972415,-4.9379525,0.0,0.0,0.0
2512422724,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.438241,-0.41626072,-0.39463598,0.6967225,-0.7137274,-4.9605637,0.0,0.0,0.0
2512526696,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.47771072,-0.41881594,-0.3416106,0.7193719,-0.69646806,-4.983838,0.0,0.0,0.0
2512627318,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.506998,-0.41257855,-0.29449195,0.6769274,-0.6657377,-5.0011306,0.0,0.0,0.0
2512729306,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5285556,-0.4030354,-0.25112033,0.6194046,-0.5829736,-4.9775424,0.0,0.0,0.0
2512828330,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5445855,-0.39002866,-0.21811908,0.629669,-0.6369054,-5.042308,0.0,0.0,0.0
2512932388,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5548089,-0.37449366,-0.18554485,0.56587565,-0.5891558,-5.0402236,0.0,0.0,0.0
2513032723,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5583849,-0.35872114,-0.15454745,0.5310281,-0.51318675,-4.995694,0.0,0.0,0.0
2513132423,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5555267,-0.3449895,-0.13074976,0.49880534,-0.50816756,-4.9900184,0.0,0.0,0.0
2513236381,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5510312,-0.33020657,-0.10998666,0.48067808,-0.5505518,-5.0251083,0.0,0.0,0.0
2513337167,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.543316,-0.3175699,-0.09066719,0.46614942,-0.54091907,-4.984348,0.0,0.0,0.0
2513440990,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.53344977,-0.30534685,-0.073961854,0.47632408,-0.5355228,-4.908764,0.0,0.0,0.0
2513545182,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.5211593,-0.2960598,-0.06176907,0.44663858,-0.5712338,-4.9291205,0.0,0.0,0.0
2513648577,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.508605,-0.28927165,-0.04898852,0.46781027,-0.53425616,-4.922759,0.0,0.0,0.0
2513748300,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.49532703,-0.2852366,-0.03308165,0.4866039,-0.6098624,-4.9460435,0.0,0.0,0.0
2513852399,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.4839922,-0.28093958,-0.019420326,0.45458746,-0.5483182,-4.903493,0.0,0.0,0.0
2513952719,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.4733067,-0.2771026,-0.009903252,0.49077436,-0.5812564,-4.981975,0.0,0.0,0.0
2514056845,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.46616092,-0.27444896,-0.004259348,0.5080715,-0.562199,-5.0023227,0.0,0.0,0.0
2514161097,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.45808017,-0.27036396,-0.0034723282,0.47361615,-0.54734766,-5.014309,0.0,0.0,0.0
2514260267,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.45194843,-0.2663118,0.0002657175,0.4540075,-0.5035097,-5.0377517,0.0,0.0,0.0
2514364213,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.44200224,-0.25933453,0.0035554767,0.43585974,-0.41823184,-5.0045366,0.0,0.0,0.0
2514464643,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.4337199,-0.25204936,0.0045946836,0.3747175,-0.39777255,-5.021882,0.0,0.0,0.0
2514564370,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.42007047,-0.24295786,0.004363954,0.34911737,-0.38539913,-5.0145054,0.0,0.0,0.0
2514668359,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.40756258,-0.23441787,0.0039992332,0.37128952,-0.4071563,-5.063713,0.0,0.0,0.0
2514769479,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.39224184,-0.22497122,0.005206585,0.3380252,-0.37946507,-5.0005627,0.0,0.0,0.0
2514868242,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.37926894,-0.21951841,0.0060212016,0.33933753,-0.39711586,-5.0318713,0.0,0.0,0.0
2514972329,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.36423856,-0.21267682,0.00166893,0.3651104,-0.4370249,-5.1387844,0.0,0.0,0.0
2515072734,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.35183647,-0.21228078,-0.0056378245,0.32527506,-0.41632786,-5.1700664,0.0,0.0,0.0
2515177983,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.33579317,-0.20800576,-0.014544427,0.31145066,-0.41480955,-5.1946154,0.0,0.0,0.0
2515280862,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.32118633,-0.2052708,-0.027991354,0.29841354,-0.37968776,-5.2545514,0.0,0.0,0.0
2515380372,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.30313608,-0.19809365,-0.04295802,0.25092807,-0.37538555,-5.301984,0.0,0.0,0.0
2515484273,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.28862935,-0.19430107,-0.056904256,0.2886434,-0.34174478,-5.3084755,0.0,0.0,0.0
2515586014,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.2722812,-0.18583481,-0.06906426,0.29395017,-0.3121964,-5.3002505,0.0,0.0,0.0
2515688868,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.25810313,-0.17946184,-0.07787579,0.30631125,-0.31767595,-5.306714,0.0,0.0,0.0
2515792678,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.24279687,-0.16722643,-0.08838707,0.2739791,-0.2700559,-5.271965,0.0,0.0,0.0
2515897002,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.23073949,-0.15780346,-0.09676212,0.27298176,-0.25147197,-5.300342,0.0,0.0,0.0
2516000875,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.21787171,-0.14439808,-0.10487801,0.22978228,-0.1966409,-5.305817,0.0,0.0,0.0
2516102938,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.20497176,-0.13160583,-0.11433554,0.26166654,-0.20781142,-5.391214,0.0,0.0,0.0
2516201931,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.19039053,-0.11587263,-0.12650001,0.23066902,-0.23024729,-5.46656,0.0,0.0,0.0
2516306005,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.1746648,-0.10101155,-0.13954669,0.16420035,-0.14231092,-5.389866,0.0,0.0,0.0
2516406255,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.15836103,-0.08453306,-0.14681864,0.17324385,-0.15645452,-5.3447585,0.0,0.0,0.0
2516510302,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.1430523,-0.0696696,-0.14844877,0.198771,-0.11946188,-5.2482805,0.0,0.0,0.0
2516614500,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.12729643,-0.05516911,-0.14579397,0.17914873,-0.18475594,-5.195123,0.0,0.0,0.0
2516714232,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.11323025,-0.042508114,-0.14380121,0.18007882,-0.18427642,-5.163295,0.0,0.0,0.0
2516817947,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.09834188,-0.030958887,-0.14446801,0.17733474,-0.19962329,-5.102894,0.0,0.0,0.0
2516918577,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.085522115,-0.025748536,-0.14621365,0.18050495,-0.19342227,-5.092684,0.0,0.0,0.0
2517017853,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.07372702,-0.02170306,-0.14872271,0.15729198,-0.24099448,-5.066314,0.0,0.0,0.0
2517121977,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.06329092,-0.022368284,-0.1474539,0.14772663,-0.23710534,-5.03654,0.0,0.0,0.0
2517222244,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.053421736,-0.027718272,-0.14929861,0.15520321,-0.31025386,-5.0690393,0.0,0.0,0.0
2517322018,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.04279537,-0.035802994,-0.15001363,0.19009662,-0.37855557,-5.0310245,0.0,0.0,0.0
2517425890,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.031402767,-0.048868395,-0.15175629,0.09581725,-0.40915772,-5.004142,0.0,0.0,0.0
2517526555,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.019397939,-0.0653333,-0.15162045,0.071217656,-0.42262447,-4.957219,0.0,0.0,0.0
2517630408,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,0.006750083,-0.085878454,-0.15702498,0.038178485,-0.49636826,-5.0635695,0.0,0.0,0.0
2517734270,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.007097757,-0.10536665,-0.1700877,0.060659364,-0.5245509,-5.2101717,0.0,0.0,0.0
2517833972,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.0231843,-0.12383481,-0.18314731,0.015606224,-0.45480794,-5.230224,0.0,0.0,0.0
2517937973,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.042143058,-0.14337827,-0.19271195,-0.063011006,-0.48908305,-5.2293925,0.0,0.0,0.0
2518038481,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.06113896,-0.16142164,-0.19963247,-0.062051915,-0.49238038,-5.265199,0.0,0.0,0.0
2518137894,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.08236247,-0.1757048,-0.2047764,-0.10795387,-0.5000956,-5.25292,0.0,0.0,0.0
2518241893,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.10445256,-0.18879797,-0.20659626,-0.13549128,-0.52524275,-5.2322416,0.0,0.0,0.0
2518342330,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.12705906,-0.19713636,-0.20812094,-0.15712993,-0.46917918,-5.20908,0.0,0.0,0.0
2518441964,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.14990135,-0.20242406,-0.20792413,-0.1866645,-0.45608255,-5.1952486,0.0,0.0,0.0
2518545868,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.17341724,-0.2039921,-0.20884442,-0.21585901,-0.40561128,-5.15579,0.0,0.0,0.0
2518646779,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.19414224,-0.20441385,-0.20692694,-0.2272886,-0.43126354,-5.1616797,0.0,0.0,0.0
2518750639,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.21431954,-0.20102748,-0.20173067,-0.22602665,-0.40543228,-5.1601357,0.0,0.0,0.0
2518854532,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.23198251,-0.19429824,-0.1984418,-0.2155149,-0.36073527,-5.155273,0.0,0.0,0.0
2518953915,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.24687995,-0.18456155,-0.19795138,-0.20897034,-0.3604981,-5.162415,0.0,0.0,0.0
2519057814,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.26000887,-0.1722044,-0.19447947,-0.18992,-0.34773764,-5.16571,0.0,0.0,0.0
2519158600,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.27030456,-0.15721637,-0.18592691,-0.17569779,-0.31381002,-5.131806,0.0,0.0,0.0
2519257911,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.27675295,-0.14304702,-0.17751718,-0.17029226,-0.2703726,-5.117528,0.0,0.0,0.0
2519361992,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.28134248,-0.12617294,-0.16750479,-0.1888957,-0.22276725,-5.087113,0.0,0.0,0.0
2519462264,-3.1337063,0.9726326,0.50802803,-0.04464875,0.0,-0.28376168,-0.108770005,-0.15519649,-0.18550862,-0.26666912,-5.142321,0.0,0.0,0.0
