timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
2708900395,0.0007056645,-0.0011875895,-0.0003236127,0.99937385,-0.004185577,-0.0005391468,-0.035128266,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709067784,0.00079119415,-0.000544199,-0.0012805604,0.9993754,-0.0041767107,-0.0005832867,-0.03508663,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709108705,-0.09121775,0.042700674,0.003209716,0.99937594,-0.0043184874,-0.00053780875,-0.03505424,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709152566,0.06272893,-0.0706334,-0.0074116793,0.99937433,-0.0041729505,-0.00068637717,-0.035116944,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709192560,-0.021137401,0.019647434,-0.013064982,0.9993598,-0.0040645613,-0.00030645987,-0.035545465,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709236588,0.13819292,0.033135675,-0.0896464,0.9993756,-0.0036655634,-8.970071e-06,-0.03514198,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709280576,0.08184531,0.022698235,0.047297355,0.9993944,-0.0030470977,0.0006996594,-0.034658745,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709320593,-0.03460458,0.013477141,0.006305743,0.99939156,-0.0030254456,0.00076932646,-0.034738235,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709360543,0.021775084,-0.048302554,-0.048794147,0.9994024,-0.0030022599,0.00013459873,-0.034438103,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709404546,-0.042984754,-0.057498775,0.011567451,0.9993914,-0.0034937495,-0.0009859155,-0.034695633,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709449344,-0.0022113938,0.007994935,-0.0046856543,0.9993872,-0.004022596,-0.0016120697,-0.034734182,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709489214,0.0033428187,0.040754106,-0.009853913,0.99938303,-0.004268501,-0.0016782158,-0.0348223,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709533393,0.026506493,0.021860885,-0.00064667617,0.9993816,-0.0040401695,-0.000992191,-0.03491728,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709573369,0.01845625,0.030183222,-0.007777134,0.9993802,-0.0036681814,-0.0001563763,-0.035014614,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709617444,0.03589773,0.050435133,-0.0035659762,0.99937814,-0.003214116,0.00063463434,-0.03510841,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709657358,0.04467915,0.01812607,-0.009353096,0.9993769,-0.0029084214,0.0010245141,-0.03516126,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709701982,0.014572009,-0.033609066,-0.0052882144,0.99937975,-0.0029624517,0.00067375525,-0.035084035,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709741971,-0.010809121,-0.026320415,0.003922999,0.99938005,-0.0032318295,0.00021989677,-0.03505775,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709786010,-0.042280283,-0.026937846,-0.00027642003,0.9993831,-0.0032451448,0.00052257703,-0.034966264,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709825992,0.055352915,0.2787446,-0.021757213,0.9993891,-0.0020989308,0.0045581134,-0.03458702,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709869996,0.11932436,0.54018605,0.06410975,0.99932307,0.00040736745,0.014927708,-0.033619896,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709909950,0.20263958,0.47574478,0.035869125,0.999077,0.0033985586,0.02775655,-0.032606803,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709951032,-0.007240465,0.6451048,0.11118203,0.9986501,0.0051824995,0.041117545,-0.031313006,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2709990956,-0.09412263,0.36715084,-0.055994667,0.9983006,0.005274211,0.049637247,-0.030072875,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710030929,-0.024952525,0.119832635,0.01259767,0.99814737,0.0028146238,0.05382915,-0.02822019,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710070925,0.07678142,-0.078899726,0.046132017,0.99813616,-0.00078263367,0.055050846,-0.026325818,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710114924,-0.44877166,-0.12805864,0.14054184,0.998222,-0.0047054985,0.054095242,-0.024586752,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710154953,-0.22480404,-0.35891885,0.113566004,0.9985271,-0.007393899,0.048509013,-0.023149457,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710198841,0.024848923,-0.6375033,0.07564877,0.99903715,-0.0099324435,0.036747143,-0.021814907,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710239590,-0.23113853,-0.70257604,-0.03695808,0.99943614,-0.011716216,0.023466056,-0.020967048,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710279809,-0.2112263,-0.61019003,-0.011592909,0.99964285,-0.012538583,0.012212208,-0.020193525,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710323752,-0.26290607,-0.41006953,0.012934012,0.9997167,-0.01343197,0.0025286477,-0.019489434,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710363791,-0.080446795,-0.55157167,-0.070949316,0.9997129,-0.013579645,-0.0056024645,-0.018929256,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710407843,-0.13496841,-0.5087331,0.080570795,0.99964654,-0.013881152,-0.013598113,-0.01814652,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710447852,-0.14084087,-0.26581207,-0.13666365,0.9995618,-0.013692011,-0.019377781,-0.017701145,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710488620,-0.016406223,-0.30102456,-0.15565126,0.9994622,-0.012783042,-0.02477131,-0.017277248,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710528560,0.1936248,-0.15849091,-0.11551205,0.9993658,-0.010254207,-0.02965767,-0.016830822,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710572533,0.4882352,-0.19044931,0.05715444,0.9991977,-0.006891821,-0.035840753,-0.016493814,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710953390,-0.013371414,0.055945482,0.04489169,0.99815387,0.002912979,-0.058425043,-0.016336137,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2710997470,-0.12303116,0.042490732,0.07590149,0.998282,0.0013807944,-0.056232117,-0.01640684,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2711038171,-0.07347258,0.11650868,-0.03216878,0.9984255,-2.6496466e-05,-0.053592633,-0.01656849,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2712798790,0.12046425,0.022455057,0.026923824,0.9997757,-0.0067988564,-0.00027198967,-0.020057,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2712838939,0.1408999,-0.017882176,0.032822754,0.9997771,-0.0060391244,-0.0004994548,-0.020225646,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2712882979,0.06871271,-0.01656622,-0.042403612,0.9997746,-0.005278982,-0.0007911688,-0.020549728,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2712923795,0.02553038,0.012141425,-0.05927672,0.9997722,-0.0045981877,-0.0011091449,-0.02081269,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2712963814,0.10492603,-0.10864126,-0.04596705,0.99976796,-0.003923657,-0.0015235776,-0.021126732,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
2713003751,-0.07744387,0.017943999,-0.15182792,0.9997598,-0.003549065,-0.0018527065,-0.02155271,0.5940975,-0.005084869,-0.042636596,-0.8032462,1
