timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
2708900395,0.034965407,-0.04811112,-0.01668955,0.006828308,-0.02537918,-0.37238693,0.0,0.0,0.0,0.013893396,0.0,0.0,0.0,0.0,0.0,0.2611122,0.26111203,0.57227886,0.28889018,0.28889,4.057206,0.0,0.0,0.0,0.090147376,0.0,0.0,0.0,0.0,0.0,0.00016710968,0.0053930143,0.016116625,0.0,0.0,0.0,0.0,0.0,0.0
2709103590,0.015024284,-0.018379668,-0.018791119,0.009918213,-0.030921936,0.3341751,0.0,0.0,0.0,0.04729689,0.0,0.0,0.0,0.0,0.0,0.26104915,0.26104894,0.5723414,0.28860998,0.2886098,4.0573454,0.0,0.0,0.0,0.09014732,0.0,0.0,0.0,0.0,0.0,0.00015438019,0.0035388302,0.009686073,0.0,0.0,0.0,0.0,0.0,0.0
2709304541,0.061480936,-0.020705618,0.013392752,0.013435364,-0.037273407,0.10022926,0.0,0.0,0.0,0.0035730824,0.0,0.0,0.0,0.0,0.0,0.26096877,0.2609686,0.57231545,0.2882409,0.28824073,4.0574584,0.0,0.0,0.0,0.09014725,0.0,0.0,0.0,0.0,0.0,0.00017513294,0.003946591,0.010523621,0.0,0.0,0.0,0.0,0.0,0.0
2709505328,-0.013991383,0.008867169,0.030248223,0.0135269165,-0.0423584,-0.33545685,0.0,0.0,0.0,-0.046925902,0.0,0.0,0.0,0.0,0.0,0.26094508,0.26094493,0.57229686,0.28808153,0.28808135,4.0572796,0.0,0.0,0.0,0.09014727,0.0,0.0,0.0,0.0,0.0,0.0001802953,0.0023266647,0.0077236863,0.0,0.0,0.0,0.0,0.0,0.0
2709706016,0.013165151,-0.009479858,-0.0027277991,0.018039703,-0.039058685,-0.5136967,0.0,0.0,0.0,-0.016563438,0.0,0.0,0.0,0.0,0.0,0.26095855,0.26095834,0.5723103,0.28814688,0.28814673,4.0574155,0.0,0.0,0.0,0.09014721,0.0,0.0,0.0,0.0,0.0,0.000110814304,0.00431452,0.014017935,0.0,0.0,0.0,0.0,0.0,0.0
2709906118,0.010110657,-0.020283105,0.047448013,0.019485474,-0.052635193,-0.32886887,0.0,0.0,0.0,0.032621518,0.0,0.0,0.0,0.0,0.0,0.2609747,0.2609745,0.57231957,0.28818116,0.288181,4.0575356,0.0,0.0,0.0,0.090147234,0.0,0.0,0.0,0.0,0.0,0.0003091099,0.008266308,0.026359169,0.0,0.0,0.0,0.0,0.0,0.0
2710111024,0.012052691,0.010780062,-0.0842057,0.021007538,-0.053829193,0.27338982,0.0,0.0,0.0,-0.05385623,0.0,0.0,0.0,0.0,0.0,0.26108044,0.26108027,0.5722805,0.28849193,0.2884918,4.057392,0.0,0.0,0.0,0.09014727,0.0,0.0,0.0,0.0,0.0,0.00087010907,0.008591583,0.030288741,0.0,0.0,0.0,0.0,0.0,0.0
2710311608,-0.017312288,-0.0407482,-0.09718844,0.03541565,-0.05725479,1.1814766,0.0,0.0,0.0,-0.0039780736,0.0,0.0,0.0,0.0,0.0,0.2612091,0.26123118,0.5723418,0.28826743,0.28826737,4.0575123,0.0,0.0,0.0,0.09014727,0.0,0.0,0.0,0.0,0.0,0.0014142747,0.0267634,0.08949494,0.0,0.0,0.0,0.0,0.0,0.0
2710516530,-0.11908412,-0.09203512,-0.14827925,0.030784607,-0.081840515,1.3318977,0.0,0.0,0.0,0.01967948,0.0,0.0,0.0,0.0,0.0,0.26158354,0.2616171,0.5722974,0.288522,0.28852278,4.0572696,0.0,0.0,0.0,0.09014735,0.0,0.0,0.0,0.0,0.0,0.0008567286,0.041615248,0.14137827,0.0,0.0,0.0,0.0,0.0,0.0
2710921421,-0.004820138,-0.03946089,-0.092384815,0.05242157,-0.063697815,0.012208939,0.0,0.0,0.0,0.019408133,0.0,0.0,0.0,0.0,0.0,0.2615291,0.26154754,0.57232225,0.28867906,0.2886835,4.057272,0.0,0.0,0.0,0.090147205,0.0,0.0,0.0,0.0,0.0,0.00017681418,0.020391636,0.07709776,0.0,0.0,0.0,0.0,0.0,0.0
2712943735,-0.06563392,0.034716792,-0.06552136,0.015193939,0.022361755,-0.62877274,0.0,0.0,0.0,0.001591932,0.0,0.0,0.0,0.0,0.0,0.26105273,0.26105368,0.5722668,0.288383,0.28838468,4.0573816,0.0,0.0,0.0,0.09014678,0.0,0.0,0.0,0.0,0.0,0.00024881668,0.010835861,0.03648589,0.0,0.0,0.0,0.0,0.0,0.0
2713148388,-0.039887473,0.01705537,-0.022247553,0.007171631,0.027462006,0.116176605,0.0,0.0,0.0,0.016892899,0.0,0.0,0.0,0.0,0.0,0.26103997,0.26103857,0.5722794,0.2883911,0.28839248,4.057397,0.0,0.0,0.0,0.09014686,0.0,0.0,0.0,0.0,0.0,0.00015032454,0.0074287993,0.023309443,0.0,0.0,0.0,0.0,0.0,0.0
2713348902,-0.07351085,-0.020451672,0.023860395,-0.009605408,0.026035309,-0.30423737,0.0,0.0,0.0,0.058758203,0.0,0.0,0.0,0.0,0.0,0.26100603,0.26100338,0.57228726,0.28829512,0.2882959,4.0572715,0.0,0.0,0.0,0.09014689,0.0,0.0,0.0,0.0,0.0,0.00019272746,0.008308478,0.026446095,0.0,0.0,0.0,0.0,0.0,0.0
