timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,manual_home
2708303234,37.10253013564365,-76.38808401689538,4.8340087,32.89556,-48.30785,-5.611909,-0.07017452,1,1,0
3159868157,37.10252447970894,-76.38807881151833,5.653868,32.266647,-47.84622,-6.4317684,3.1328714,1,1,0
