timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
2708765101,1686676682799672,371025314,-763880875,-623,-36393,0.223,0.75880474,0.48000002,1.2340001,0.58,1.05,104,22,0.030000001,-0.002,0.030000001,0.028,5.351387,0,4,1,19
2709150329,1686676683199672,371025314,-763880873,-592,-36362,0.18400002,0.7588213,0.48000002,1.2360001,0.59999996,1.0699999,104,22,0.032,-0.031000001,0.007,-0.001,5.351387,0,4,1,18
2709346534,1686676683399672,371025314,-763880872,-576,-36346,0.25100002,0.75883037,0.48000002,1.2360001,0.58,1.05,104,22,0.027,0.008,-0.026,-0.045,5.351387,0,4,1,19
2709550613,1686676683599672,371025314,-763880872,-553,-36323,0.277,0.7588403,0.48000002,1.2360001,0.58,1.05,104,22,0.010000001,0.009000001,0.003,0.026,5.351387,0,4,1,19
2709748534,1686676683799672,371025314,-763880870,-519,-36289,0.27100003,0.7588501,0.47900003,1.2360001,0.58,1.05,104,16,0.015000001,0.008,0.013,-0.05,5.351387,0,4,1,19
2709953500,1686676683999673,371025314,-763880869,-486,-36256,0.27400002,0.75886005,0.47800002,1.2360001,0.58,1.05,104,16,0.004,0.003,-0.002,-0.062000003,5.351387,0,4,1,19
2710149894,1686676684199671,371025310,-763880867,-409,-36179,0.22200002,0.4678751,0.47800002,1.2360001,0.58,1.05,104,16,0.36200002,-0.347,0.102000006,-0.21900001,3.5429134,0,4,1,19
2710354485,1686676684399671,371025304,-763880862,-239,-36009,0.27800003,0.50782114,0.47800002,1.2360001,0.58,1.05,104,16,0.349,-0.317,0.147,-0.785,3.1587994,0,4,1,19
2710551509,1686676684599671,371025295,-763880861,109,-35661,0.26200002,0.31975216,0.47800002,1.2290001,0.58,1.05,104,16,0.52000004,-0.509,-0.108,-1.273,3.295718,0,4,1,19
2710954808,1686676684999672,371025276,-763880860,635,-35135,0.252,0.38419825,0.47900003,1.22,0.58,1.05,104,16,0.44000003,-0.43500003,-0.065000005,-0.832,3.2499316,0,4,1,19
2712949488,1686676686999671,371025295,-763880865,2725,-33045,0.303,0.7186415,0.48800004,1.207,0.59999996,1.05,104,18,0.165,0.13700001,-0.09200001,-0.96000004,4.928095,0,4,1,18
2713146497,1686676687199670,371025298,-763880867,2958,-32813,0.296,0.7186798,0.49,1.2060001,0.59999996,1.05,104,18,0.14,0.13100001,-0.049000002,-0.99200004,4.928095,0,4,1,18
2713347522,1686676687399670,371025299,-763880869,3177,-32593,0.296,0.7187185,0.49,1.2030001,0.58,1.05,104,18,0.042000003,0.016,-0.039,-1.013,4.928095,0,4,1,19
2713546619,1686676687599670,371025302,-763880869,3365,-32405,0.291,0.7187562,0.49,1.2040001,0.58,1.05,104,18,0.202,0.185,0.081,-0.96900004,4.928095,0,4,1,19
2713752680,1686676687799670,371025303,-763880871,3580,-32191,0.293,0.7188,0.49100003,1.2,0.59999996,1.05,104,16,0.11400001,-0.052,-0.102000006,-1.141,4.928095,0,4,1,18
2713952285,1686676687999671,371025303,-763880872,3720,-32050,0.287,0.7188304,0.49,1.1980001,0.58,1.05,104,16,0.07300001,0.044000003,0.058000002,-0.794,4.928095,0,4,1,19
2714153712,1686676688199670,371025302,-763880873,3926,-31844,0.291,0.71887,0.49,1.1930001,0.58,1.05,104,16,0.047000002,-0.006,-0.047000002,-1.039,4.928095,0,4,1,19
2714353479,1686676688399670,371025303,-763880874,4136,-31634,0.293,0.7189112,0.49100003,1.192,0.58,1.05,104,16,0.09900001,0.095000006,0.029000001,-1.077,4.928095,0,4,1,19
2714551481,1686676688599670,371025301,-763880876,4316,-31454,0.29700002,0.72303456,0.492,1.19,0.58,1.05,104,16,0.23200001,-0.18200001,-0.143,-1.054,4.372051,0,4,1,19
2714747491,1686676688799670,371025300,-763880878,4442,-31328,0.27800003,0.72306645,0.49100003,1.1830001,0.58,1.05,104,18,0.052,0.025,-0.046000004,-0.84300005,4.372051,0,4,1,19
2714954582,1686676688999670,371025299,-763880880,4645,-31126,0.29000002,0.7231028,0.49100003,1.1830001,0.58,1.05,104,18,0.156,-0.149,-0.047000002,-0.94400007,4.372051,0,4,1,19
2715152574,1686676689199669,371025300,-763880880,4808,-30962,0.28800002,0.723141,0.49100003,1.184,0.58,1.05,104,18,0.112,0.108,0.029000001,-1.0,4.372051,0,4,1,19
2715353484,1686676689399669,371025302,-763880880,5019,-30751,0.29500002,0.72318256,0.49100003,1.1850001,0.58,1.05,104,18,0.049000002,0.031000001,-0.038000003,-1.0940001,4.372051,0,4,1,19
2715552307,1686676689599669,371025303,-763880882,5177,-30594,0.293,0.72321814,0.49100003,1.184,0.58,1.05,104,18,0.08400001,0.080000006,0.027,-0.93600005,4.372051,0,4,1,19
2715753475,1686676689799669,371025304,-763880882,5342,-30429,0.298,0.7232541,0.49100003,1.1830001,0.58,1.05,104,16,0.043,-0.035,0.025,-0.94400007,4.372051,0,4,1,19
2715951482,1686676689999670,371025304,-763880882,5526,-30244,0.287,0.7232897,0.49100003,1.179,0.58,1.05,104,16,0.085,0.07700001,-0.035,-0.93500006,4.372051,0,4,1,19
2716150773,1686676690199669,371025305,-763880884,5716,-30054,0.287,0.7233265,0.49100003,1.176,0.58,1.05,104,16,0.155,0.097,-0.12100001,-0.961,4.372051,0,4,1,19
2716350652,1686676690399669,371025307,-763880883,5901,-29869,0.28800002,0.7562174,0.492,1.177,0.58,1.05,104,16,0.238,0.13100001,0.19800001,-0.95800006,5.755874,0,4,1,19
2716552536,1686676690599669,371025309,-763880882,6110,-29660,0.284,0.756255,0.492,1.1750001,0.58,1.05,104,16,0.07300001,0.067,0.028,-1.0350001,5.755874,0,4,1,19
2716753485,1686676690799669,371025309,-763880881,6350,-29420,0.298,0.75629735,0.49300003,1.1750001,0.58,1.05,104,27,0.057000004,-0.025,0.051000003,-1.166,5.755874,0,4,1,19
2716954532,1686676690999670,371025309,-763880878,6659,-29111,0.287,0.75634277,0.49300003,1.171,0.58,1.05,104,27,0.178,0.065000005,0.16600001,-1.2420001,5.755874,0,4,1,19
2717154711,1686676691199669,371025311,-763880875,6912,-28858,0.28500003,0.6955184,0.492,1.171,0.58,1.05,104,27,0.254,0.23500001,0.097,-1.2,6.2531347,0,4,1,19
2717351522,1686676691399668,371025312,-763880875,7138,-28632,0.29200003,0.6955613,0.492,1.1680001,0.58,1.05,104,27,0.097,-0.097,-0.012,-1.0830001,6.2531347,0,4,1,19
2717554461,1686676691599668,371025311,-763880874,7370,-28400,0.289,0.69560564,0.492,1.166,0.58,1.05,104,27,0.059000004,-0.029000001,0.052,-1.125,6.2531347,0,4,1,19
2717752300,1686676691799668,371025312,-763880874,7641,-28130,0.29200003,0.6956536,0.492,1.1680001,0.58,1.05,104,16,0.119,0.117000006,0.020000001,-1.21,6.2531347,0,4,1,19
2717955323,1686676691999669,371025314,-763880876,7891,-27879,0.296,0.695706,0.492,1.166,0.58,1.05,104,16,0.052,0.051000003,-0.012,-1.33,6.2531347,0,4,1,19
2718149794,1686676692199668,371025315,-763880877,8160,-27610,0.29900002,0.6957585,0.492,1.1680001,0.59999996,1.05,104,16,0.047000002,0.015000001,0.045,-1.3280001,6.2531347,0,4,1,18
2718354483,1686676692399668,371025315,-763880877,8407,-27364,0.30200002,0.6958104,0.49300003,1.169,0.59999996,1.0699999,104,16,0.149,-0.080000006,0.125,-1.3110001,6.2531347,0,4,1,18
2718554509,1686676692599668,371025312,-763880876,8671,-27099,0.296,0.69586223,0.49400002,1.166,0.58,1.05,104,16,0.117000006,-0.106000006,0.049000002,-1.309,6.2531347,0,4,1,19
2718755478,1686676692799668,371025311,-763880875,8935,-26835,0.28300002,0.6959112,0.49400002,1.164,0.58,1.05,104,17,0.087000005,0.002,0.087000005,-1.2420001,6.2531347,0,4,1,19
