timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2722926599,0.0029242605,-0.0027258715,-0.06924962,0.0,0.99939865,0.0014140701,-0.0014127328,-0.034615837,0.5035936,-1.0,1,0,0,0,0,0,0
2723030295,-0.0032558893,-0.006412685,-0.06924962,0.0,0.999394,-0.0017379563,-0.0031480552,-0.03462289,0.50392455,-1.0,1,0,0,0,0,0,0
2723130784,-0.0035969978,-0.005495297,-0.06924962,0.0,0.9993951,-0.0018925307,-0.0026837338,-0.03462265,0.5035025,-1.0,1,0,0,0,0,0,0
2723231294,-0.0007818663,-0.007897905,-0.06924962,0.0,0.9993927,-0.0005273999,-0.0039330423,-0.034619167,0.5032785,-1.0,1,0,0,0,0,0,0
2723332616,0.0021839447,-0.0056095836,-0.06924962,0.0,0.9993962,0.0009942176,-0.002840907,-0.034614675,0.50282836,-1.0,1,0,0,0,0,0,0
2723436282,0.0052711344,-0.008061307,-0.06924962,0.0,0.9993894,0.002494431,-0.004119449,-0.034606874,0.50368404,-1.0,1,0,0,0,0,0,0
2723535751,0.011143095,-0.009830014,-0.06924962,0.0,0.99937403,0.005397968,-0.005104837,-0.03458957,0.504438,-1.0,1,0,0,0,0,0,0
2723637469,0.0006291092,-0.012269261,-0.06924962,0.0,0.99938184,0.00010199351,-0.006141804,-0.034615308,0.50379926,-1.0,1,0,0,0,0,0,0
2723741015,0.0009465822,-0.013439419,-0.06924962,0.0,0.9993781,0.00024037634,-0.0067320145,-0.034613926,0.50459725,-1.0,1,0,0,0,0,0,0
2723841157,-0.004221097,-0.017524583,-0.06924962,0.0,0.99935937,-0.002412528,-0.008683847,-0.034634966,0.50490814,-1.0,1,0,0,0,0,0,0
2723941680,-0.00066582934,-0.017392479,-0.06924962,0.0,0.9993627,-0.0006337442,-0.008679392,-0.034619477,0.50426865,-1.0,1,0,0,0,0,0,0
2724045893,-0.0035047971,-0.022905946,-0.06924962,0.0,0.99933285,-0.002147701,-0.011385179,-0.03463563,0.5057547,-1.0,1,0,0,0,0,0,0
2724150591,0.007623185,-0.024250427,-0.06924962,0.0,0.99932146,0.0033892824,-0.0122495005,-0.034568913,0.5027376,-1.0,1,0,0,0,0,0,0
2724250306,0.0040846514,-0.026994752,-0.06924962,0.0,0.99930847,0.0015736788,-0.013559543,-0.034587115,0.5052848,-1.0,1,0,0,0,0,0,0
2724354018,0.00044716347,-0.029340768,-0.06924962,0.0,0.99929315,-0.00028441584,-0.014668804,-0.034610897,0.50540954,-1.0,1,0,0,0,0,0,0
2724455236,0.00069468445,-0.024928806,-0.06924962,0.0,0.9993231,-8.437312e-05,-0.012468632,-0.03461088,0.50458765,-1.0,1,0,0,0,0,0,0
2724554991,-0.0057490095,-0.027094131,-0.06924962,0.0,0.99930346,-0.0033414685,-0.0134389745,-0.034653492,0.5067438,-1.0,1,0,0,0,0,0,0
2724655612,0.0020799588,-0.023453964,-0.06924962,0.0,0.9993318,0.00063333043,-0.011755677,-0.034603305,0.50798434,-1.0,1,0,0,0,0,0,0
2724756984,0.0021272316,-0.022494536,-0.06924962,0.0,0.99933726,0.0006735625,-0.011277102,-0.03460373,0.50695497,-1.0,1,0,0,0,0,0,0
2724860357,0.007696077,-0.023099236,-0.06924962,0.0,0.99932814,0.0034456544,-0.011675554,-0.034570917,0.5064923,-1.0,1,0,0,0,0,0,0
2724960667,-0.0018438245,-0.023037273,-0.06924962,0.0,0.99933356,-0.0013200402,-0.011479559,-0.034626197,0.50889784,-1.0,1,0,0,0,0,0,0
2725064405,0.0054507405,-0.0196976,-0.06924962,0.0,0.99934936,0.0023826635,-0.009937043,-0.03458926,0.5088071,-1.0,1,0,0,0,0,0,0
2725164915,-0.006190015,-0.015488589,-0.06924962,0.0,0.99936503,-0.003361142,-0.0076323994,-0.034640644,0.5088056,-1.0,1,0,0,0,0,0,0
2725265348,-0.0046960297,-0.012515869,-0.06924962,0.0,0.9993778,-0.0025631937,-0.0061728437,-0.034631807,0.50813663,-1.0,1,0,0,0,0,0,0
2725365715,0.0015922193,-0.009122719,-0.06924962,0.0,0.99939,0.0006377201,-0.0045861676,-0.034613892,0.5046762,-1.0,1,0,0,0,0,0,0
2725470518,-0.004738218,-0.01376096,-0.06924962,0.0,0.9993736,-0.0026058161,-0.006794271,-0.03463327,0.5080924,-1.0,1,0,0,0,0,0,0
2725575135,-0.005000703,-0.008689502,-0.06924962,0.0,0.9993877,-0.002649232,-0.004255564,-0.034628313,0.50644535,-1.0,1,0,0,0,0,0,0
2725674206,-0.014192652,-0.0061385217,-0.06924962,0.0,0.99937,-0.0071982276,-0.0028216825,-0.03463863,0.50652665,-1.0,1,0,0,0,0,0,0
2725775403,-0.012182029,-0.0053241607,-0.06924962,0.0,0.99937797,-0.0061794575,-0.0024495763,-0.034633335,0.50344604,-1.0,1,0,0,0,0,0,0
2725879262,-0.011989326,-0.0069084885,-0.06924962,0.0,0.999376,-0.0061105746,-0.0032445847,-0.034637757,0.50530344,-1.0,1,0,0,0,0,0,0
2725979596,-0.014527457,-0.003260538,-0.06924962,0.0,0.99937254,-0.0073157353,-0.0013777956,-0.034628775,0.5045797,-1.0,1,0,0,0,0,0,0
2726080144,-0.01205919,-0.00485721,-0.06924962,0.0,0.99937904,-0.006109998,-0.0022183727,-0.034631796,0.504249,-1.0,1,0,0,0,0,0,0
2726184306,-0.015455731,-0.00056289026,-0.06924962,0.0,0.9993707,-0.0077329,-1.3748249e-05,-0.034619033,0.50502867,-1.0,1,0,0,0,0,0,0
2726285111,-0.018960865,-0.00038410927,-0.06924962,0.0,0.9993556,-0.009481257,0.0001362568,-0.034618154,0.5043718,-1.0,1,0,0,0,0,0,0
2726384568,-0.015283708,-0.0021301773,-0.06924962,0.0,0.99937063,-0.007674065,-0.0007998768,-0.034625,0.5066157,-1.0,1,0,0,0,0,0,0
2726488641,-0.02120654,-0.00049279176,-0.06924962,0.0,0.9993443,-0.010605247,0.000120821656,-0.034618556,0.505474,-1.0,1,0,0,0,0,0,0
2726590495,-0.016693875,-0.00044049334,-0.06924962,0.0,0.99936575,-0.008349462,6.884305e-05,-0.034618523,0.5055462,-1.0,1,0,0,0,0,0,0
2726693894,-0.004623471,0.005864624,-0.06924962,0.0,0.9993939,-0.0022088278,0.0030105696,-0.034610882,0.5019053,-1.0,1,0,0,0,0,0,0
2726793619,-0.0039562685,0.002727024,-0.06924962,0.0,0.9993978,-0.0019297436,0.0014311704,-0.0346151,0.50229853,-1.0,1,0,0,0,0,0,0
2726898143,0.004206177,0.0005172383,-0.06924962,0.0,0.99939835,0.0021107788,0.00018565913,-0.03461836,0.5039455,-1.0,1,0,0,0,0,0,0
2726998726,-0.008010745,0.0042587463,-0.06924962,0.0,0.99939066,-0.0039292383,0.002266735,-0.034609012,0.5035303,-1.0,1,0,0,0,0,0,0
2727098782,0.0019107024,0.0055748587,-0.06924962,0.0,0.9993962,0.0010512692,0.0027526813,-0.034620408,0.5032244,-1.0,1,0,0,0,0,0,0
2727202919,0.00083487306,0.008478913,-0.06924962,0.0,0.9993915,0.0005639432,0.004222452,-0.034619346,0.50116205,-1.0,1,0,0,0,0,0,0
2727303121,0.008461969,0.005738445,-0.06924962,0.0,0.99938715,0.0043277442,0.0027210063,-0.034629576,0.4999293,-1.0,1,0,0,0,0,0,0
2727405037,0.005591565,0.0038861437,-0.06924962,0.0,0.99939466,0.0028613622,0.0018451144,-0.034623124,0.5015641,-1.0,1,0,0,0,0,0,0
2727508543,0.0024788734,0.0021328402,-0.06924962,0.0,0.99939924,0.0012756098,0.0010228733,-0.03461917,0.50153637,-1.0,1,0,0,0,0,0,0
2727612685,0.016155055,-0.0004194077,-0.06924962,0.0,0.999368,0.008065339,-0.00048919534,-0.034615073,0.50072783,-1.0,1,0,0,0,0,0,0
2727716597,0.012420945,-0.0031647976,-0.06924962,0.0,0.99938047,0.006151924,-0.0017964109,-0.034607362,0.5020275,-1.0,1,0,0,0,0,0,0
