timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
2708548588,2708548588,0,0,0,0,0,0,0,0,0,0,0
2709450512,2709450512,0,0,0,0,0,0,0,0,0,0,0
2710549988,2710549988,0,0,0,0,0,0,0,0,0,0,0
2713450398,2713450398,0,0,0,0,0,0,0,0,0,0,0
2714450456,2714450456,0,0,0,0,0,0,0,0,0,0,0
2716451337,2716451337,0,0,0,0,0,0,0,0,0,0,0
2717450016,2717450016,0,0,0,0,0,0,0,0,0,0,0
2718499560,2718499560,0,0,0,0,0,0,0,0,0,0,0
2719552289,2719552289,0,0,0,0,0,0,0,0,0,0,0
2720451119,2720451119,0,0,0,0,0,0,0,0,0,0,0
2721499459,2721499459,0,0,0,0,0,0,0,0,0,0,0
2722450475,2722450475,0,0,0,0,0,0,0,0,0,0,0
2723449491,2723449491,0,0,0,0,0,0,0,0,0,0,0
2724496208,2724496208,0,0,0,0,0,0,0,0,0,0,0
2725443498,2725443498,0,0,0,0,0,0,0,0,0,0,0
2726450473,2726450473,0,0,0,0,0,0,0,0,0,0,0
2727449626,2727449626,0,0,0,0,0,0,0,0,0,0,0
2728443608,2728443608,0,0,0,0,0,0,0,0,0,0,0
2729494707,2729494707,0,0,0,0,0,0,0,0,0,0,0
2730493892,2730493892,0,0,0,0,0,0,0,0,0,0,0
2731452523,2731452523,0,0,0,0,0,0,0,0,0,0,0
2732444915,2732444915,0,0,0,0,0,0,0,0,0,0,0
2733443501,2733443501,0,0,0,0,0,0,0,0,0,0,0
2734450489,2734450489,0,0,0,0,0,0,0,0,0,0,0
2735552157,2735552157,0,0,0,0,0,0,0,0,0,0,0
2736451513,2736451513,0,0,0,0,0,0,0,0,0,0,0
2737443520,2737443520,0,0,0,0,0,0,0,0,0,0,0
2738450512,2738450512,0,0,0,0,0,0,0,0,0,0,0
2739452096,2739452096,0,0,0,0,0,0,0,0,0,0,0
2740451113,2740451113,0,0,0,0,0,0,0,0,0,0,0
2741455283,2741455283,0,0,0,0,0,0,0,0,0,0,0
2742457080,2742457080,0,0,0,0,0,0,0,0,0,0,0
2743449486,2743449486,0,0,0,0,0,0,0,0,0,0,0
2744451358,2744451358,0,0,0,0,0,0,0,0,0,0,0
2745451569,2745451569,0,0,0,0,0,0,0,0,0,0,0
2746453000,2746453000,0,0,0,0,0,0,0,0,0,0,0
2747449703,2747449703,0,0,0,0,0,0,0,0,0,0,0
2748452297,2748452297,0,0,0,0,0,0,0,0,0,0,0
2749450470,2749450470,0,0,0,0,0,0,0,0,0,0,0
2750500631,2750500631,0,0,0,0,0,0,0,0,0,0,0
2751452007,2751452007,0,0,0,0,0,0,0,0,0,0,0
2752455375,2752455375,0,0,0,0,0,0,0,0,0,0,0
2753453909,2753453909,0,0,0,0,0,0,0,0,0,0,0
2754450709,2754450709,0,0,0,0,0,0,0,0,0,0,0
2755452670,2755452670,0,0,0,0,0,0,0,0,0,0,0
2756451465,2756451465,0,0,0,0,0,0,0,0,0,0,0
2757453867,2757453867,0,0,0,0,0,0,0,0,0,0,0
2759451794,2759451794,0,0,0,0,0,0,0,0,0,0,0
2760451798,2760451798,0,0,0,0,0,0,0,0,0,0,0
2761546434,2761546434,0,0,0,0,0,0,0,0,0,0,0
2762454497,2762454497,0,0,0,0,0,0,0,0,0,0,0
2763452361,2763452361,0,0,0,0,0,0,0,0,0,0,0
2764551766,2764551766,0,0,0,0,0,0,0,0,0,0,0
2765499482,2765499482,0,0,0,0,0,0,0,0,0,0,0
2766501626,2766501626,0,0,0,0,0,0,0,0,0,0,0
2767552655,2767552655,0,0,0,0,0,0,0,0,0,0,0
2768499464,2768499464,0,0,0,0,0,0,0,0,0,0,0
2769451505,2769451505,0,0,0,0,0,0,0,0,0,0,0
2770553678,2770553678,0,0,0,0,0,0,0,0,0,0,0
2771504008,2771504008,0,0,0,0,0,0,0,0,0,0,0
2772451474,2772451474,0,0,0,0,0,0,0,0,0,0,0
2773451481,2773451481,0,0,0,0,0,0,0,0,0,0,0
2774501191,2774501191,0,0,0,0,0,0,0,0,0,0,0
2775444639,2775444639,0,0,0,0,0,0,0,0,0,0,0
