timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
2708810524,2708810524,2707092608,0,0,1,53,0,0,0,100,1,42
2709799912,2709799912,2707092608,0,0,1,53,0,0,0,100,1,42
2712816688,2712816688,2712215799,0,0,1,53,0,0,0,100,1,42
2713796529,2713796529,2712215799,0,0,1,53,0,0,0,100,1,42
2714810190,2714810190,2712215799,0,0,1,53,0,0,0,100,1,42
2715798513,2715798513,2712215799,0,0,1,53,0,0,0,100,1,42
2716800139,2716800139,2712215799,0,0,1,53,0,0,0,100,1,42
2717334441,2716800139,2717334441,0,0,1,53,0,0,0,100,1,42
2717803285,2717803285,2717334441,0,0,1,53,0,0,0,100,1,42
2718811481,2718811481,2717334441,0,0,1,53,0,0,0,100,1,42
2719808689,2719808689,2717334441,0,0,1,53,0,0,0,100,1,42
2720801501,2720801501,2717334441,0,0,1,53,0,0,0,100,1,42
2721811249,2721811249,2717334441,0,0,1,53,0,0,0,100,1,42
2722454572,2721811249,2722454572,0,0,1,53,0,0,0,100,1,42
2722802422,2722802422,2722454572,0,0,1,53,0,0,0,100,1,42
2723798594,2723798594,2722454572,0,0,1,53,0,0,0,100,1,42
2724796583,2724796583,2722454572,0,0,1,53,0,0,0,100,1,42
2725811047,2725811047,2722454572,0,0,1,53,0,0,0,100,1,42
2726799476,2726799476,2722454572,0,0,1,53,0,0,0,100,1,42
2727576540,2726799476,2727576540,0,0,1,53,0,0,0,100,1,42
2727806474,2727806474,2727576540,0,0,1,53,0,0,0,100,1,42
2728799800,2728799800,2727576540,0,0,1,53,0,0,0,100,1,42
2729796529,2729796529,2727576540,0,0,1,53,0,0,0,100,1,42
2730798268,2730798268,2727576540,0,0,1,53,0,0,0,100,1,42
2731806494,2731806494,2727576540,0,0,1,53,0,0,0,100,1,42
2732693458,2731806494,2732693458,0,0,1,53,0,0,0,100,1,42
2732797462,2732797462,2732693458,0,0,1,53,0,0,0,100,1,42
2733804924,2733804924,2732693458,0,0,1,53,0,0,0,100,1,42
2734799460,2734799460,2732693458,0,0,1,53,0,0,0,100,1,42
2735809009,2735809009,2732693458,0,0,1,53,0,0,0,100,1,42
2736808650,2736808650,2732693458,0,0,1,53,0,0,0,100,1,42
2737811594,2737811594,2732693458,0,0,1,53,0,0,0,100,1,42
2737819759,2737811594,2737819759,0,0,1,53,0,0,0,100,1,42
2738791523,2738791523,2737819759,0,0,1,53,0,0,0,100,1,42
2739810534,2739810534,2737819759,0,0,1,53,0,0,0,100,1,42
2740804681,2740804681,2737819759,0,0,1,53,0,0,0,100,1,42
2741812478,2741812478,2737819759,0,0,1,53,0,0,0,100,1,42
2742803534,2742803534,2737819759,0,0,1,53,0,0,0,100,1,42
2742934933,2742803534,2742934933,0,0,1,53,0,0,0,100,1,42
2743808847,2743808847,2742934933,0,0,1,53,0,0,0,100,1,42
2744805462,2744805462,2742934933,0,0,1,53,0,0,0,100,1,42
2745813042,2745813042,2742934933,0,0,1,53,0,0,0,100,1,42
2746802493,2746802493,2742934933,0,0,1,53,0,0,0,100,1,42
2747798774,2747798774,2742934933,0,0,1,53,0,0,0,100,1,42
2748054687,2747798774,2748054687,0,0,1,53,0,0,0,100,1,42
2748816948,2748816948,2748054687,0,0,1,53,0,0,0,100,1,42
2749799475,2749799475,2748054687,0,0,1,53,0,0,0,100,1,42
2751805197,2751805197,2748054687,0,0,1,53,0,0,0,100,1,42
2752813680,2752813680,2748054687,0,0,1,53,0,0,0,100,1,42
2753174286,2752813680,2753174286,0,0,1,53,0,0,0,100,1,42
2753802645,2753802645,2753174286,0,0,1,53,0,0,0,100,1,42
2754811067,2754811067,2753174286,0,0,1,53,0,0,0,100,1,42
2755805882,2755805882,2753174286,0,0,1,53,0,0,0,100,1,42
2756800665,2756800665,2753174286,0,0,1,53,0,0,0,100,1,42
2757807465,2757807465,2753174286,0,0,1,53,0,0,0,100,1,42
2758292701,2757807465,2758292701,0,0,1,53,0,0,0,100,1,42
2758806186,2758806186,2758292701,0,0,1,53,0,0,0,100,1,42
2759809047,2759809047,2758292701,0,0,1,53,0,0,0,100,1,42
