timestamp,load,ram_usage
2708480888,0.81003,0.97024983
2709483861,0.856265,0.97181565
2710486184,0.816481,0.97181565
2713495075,0.809245,0.97181565
2714497940,0.832955,0.97181565
2715500607,0.817685,0.97181565
2716503784,0.823715,0.97181565
2717507265,0.812392,0.97181565
2718513758,0.816343,0.97181565
2719517131,0.824032,0.97181565
2720519569,0.82326,0.97181565
2721523831,0.820591,0.97181565
2722535571,0.828844,0.97181565
2723544963,0.819207,0.97181565
2724548271,0.815251,0.97181565
2725556263,0.828579,0.97181565
2726563435,0.832642,0.97181565
2727572334,0.829629,0.97181565
2728576482,0.823786,0.97181565
2729579388,0.818489,0.97181565
2730583527,0.8306,0.97181565
2731589696,0.840792,0.97181565
2732592965,0.828044,0.97181565
2733599324,0.828587,0.97181565
2734602777,0.831029,0.97181565
2735609704,0.871601,0.97181565
2736624293,0.901118,0.97181565
2737627833,0.913097,0.97181565
2738631007,0.897026,0.97181565
2739634129,0.899851,0.97181565
2740636548,0.907181,0.97181565
2741643359,0.907875,0.97181565
2742655017,0.900274,0.97181565
2743657674,0.87761,0.97181565
2744659310,0.871771,0.97181565
2745663239,0.866743,0.97181565
2746667605,0.870771,0.97181565
2747672864,0.882446,0.97181565
2748677110,0.871803,0.97181565
2749687914,0.867721,0.97181565
2750690316,0.867453,0.97181565
2751692282,0.873186,0.97181565
2752695388,0.872046,0.97181565
2753699275,0.862826,0.97181565
2754702275,0.87237,0.97181565
2755704919,0.873821,0.97181565
2756705076,0.862291,0.97181565
2757712375,0.875362,0.97181565
2758730979,0.871601,0.97181565
2759754805,0.877461,0.97181565
2760785205,0.870399,0.97181565
2761787581,0.880908,0.97181565
2762790240,0.894014,0.97181565
2763805657,0.917716,0.97181565
2764808838,0.905997,0.97181565
2765811307,0.902063,0.97181565
2766815390,0.907284,0.97181565
2767830769,0.902601,0.97181565
2768833836,0.89967,0.97181565
2769843322,0.869687,0.97181565
2770846653,0.85698,0.97181565
2771849779,0.867725,0.97181565
2772853327,0.859243,0.97181565
2773855816,0.872244,0.97181565
2774858665,0.872648,0.97181565
2775861947,0.864851,0.97181565
2776865184,0.862108,0.97181565
2777868305,0.856757,0.97181565
2778875029,0.867381,0.97181565
2779886701,0.854781,0.97181565
2780893661,0.854822,0.97181565
2781895884,0.863386,0.97181565
2782898547,0.849102,0.97181565
2783902599,0.860043,0.97181565
2784904876,0.86276,0.97181565
2785908296,0.863947,0.97181565
2786911435,0.861031,0.97181565
2787918282,0.864902,0.97181565
2788925350,0.857903,0.97181565
2789927550,0.8607,0.97181565
2790939483,0.869114,0.97181565
2791950775,0.866316,0.97181565
2792961690,0.86239,0.97181565
2793965010,0.863304,0.97181565
2794971520,0.852975,0.97181565
2795974670,0.855121,0.97181565
2796981496,0.874307,0.97181565
2797991842,0.872556,0.97181565
2798995319,0.869569,0.97181565
2800001176,0.859769,0.97181565
2801005112,0.871542,0.97181565
2802007829,0.875692,0.97181565
2803007484,0.872466,0.97181565
2804014435,0.859072,0.97181565
2805021407,0.855886,0.97181565
2806024185,0.869148,0.97181565
2807026260,0.864671,0.97181565
2808026457,0.859159,0.97181565
2809029866,0.852167,0.97181565
2810036359,0.857547,0.97181565
2811038980,0.862418,0.97181565
2812041104,0.857949,0.97181565
2813048680,0.85736,0.97181565
2814052626,0.868372,0.97181565
2815054477,0.860794,0.97181565
2816058465,0.856839,0.97181565
2817061737,0.859842,0.97181565
2818068212,0.875597,0.97181565
2819071383,0.868695,0.97181565
2820073826,0.865037,0.97181565
2821076853,0.860693,0.97181565
2822077083,0.86496,0.97181565
2823082941,0.857009,0.97181565
2824082741,0.862259,0.97181565
2825088616,0.85831,0.97181565
2826092222,0.86031,0.97181565
2827097992,0.868301,0.97181565
2828102299,0.874434,0.97181565
2829105169,0.884469,0.97181565
2830108364,0.906684,0.97181565
2831115418,0.907683,0.97181565
2832118296,0.896973,0.97181565
2833121947,0.90805,0.97181565
2834128344,0.908267,0.97181565
2835164105,0.905054,0.97181565
2836171072,0.885998,0.97181565
2837177351,0.870766,0.97181565
2838180324,0.87132,0.97181565
2839183832,0.87088,0.97181565
2840194620,0.875362,0.97181565
2841198492,0.871901,0.97181565
2842200687,0.846883,0.97181565
2843203727,0.800532,0.97181565
2844203447,0.867961,0.97181565
2845221980,0.872817,0.97181565
2846229390,0.875285,0.97181565
2847235126,0.87384,0.97181565
2848242723,0.873042,0.97181565
2849249504,0.869805,0.97181565
2850249728,0.882366,0.97181565
2851256642,0.883269,0.97181565
2852258970,0.878212,0.97181565
2853262628,0.867906,0.97181565
2854277450,0.872229,0.97181565
2855280258,0.904083,0.97181565
2856282968,0.912733,0.97181565
2857291283,0.910546,0.97181565
2858297992,0.909137,0.97181565
2859305006,0.907503,0.97181565
2860319904,0.873018,0.97181565
2861387094,0.86816,0.97181565
2862398147,0.859823,0.97181565
2863400294,0.870285,0.97181565
2864404354,0.871671,0.97181565
2865406376,0.872467,0.97181565
2866409686,0.873313,0.97181565
2867418022,0.869893,0.97181565
2868424676,0.849103,0.97181565
2869426791,0.788244,0.97181565
2870427435,0.799452,0.97181565
2871428857,0.816403,0.97181565
2872432586,0.798391,0.97181565
2873435803,0.812546,0.97181565
2874438309,0.793975,0.97181565
2875441068,0.801354,0.97181565
2876444607,0.790094,0.97181565
2877447715,0.854281,0.97181565
2878450915,0.82671,0.97181565
2879454754,0.868135,0.97181565
2880457143,0.86026603,0.97181565
2881459817,0.869899,0.97181565
2882459462,0.874595,0.97181565
2883462184,0.867463,0.97181565
2884465953,0.859268,0.97181565
2885472280,0.862541,0.97181565
2886475114,0.868024,0.97181565
2887475623,0.901366,0.97181565
2888486147,0.910845,0.97181565
2889488966,0.911921,0.97181565
2890492358,0.906798,0.97181565
2891502983,0.89785,0.97181565
2892505490,0.898317,0.97181565
2893509325,0.873791,0.97181565
2896519606,0.773851,0.97181565
2897521612,0.799929,0.97181565
2898523909,0.790572,0.97181565
2899528071,0.799844,0.97181565
2900547217,0.809541,0.97181565
2901550198,0.861689,0.97181565
2902569729,0.871063,0.97181565
2903572627,0.866376,0.97181565
2904579594,0.860628,0.97181565
2905585422,0.864666,0.97181565
2906589923,0.857538,0.97181565
2907600357,0.865955,0.97181565
2908603309,0.873318,0.97181565
2909606909,0.868538,0.97181565
2910609923,0.867969,0.97181565
2911617822,0.867989,0.97181565
2912624275,0.896756,0.97181565
2913627220,0.897927,0.97181565
2914627113,0.899932,0.97181565
2915633296,0.906462,0.97181565
2916644672,0.905693,0.97181565
2917648232,0.901459,0.97181565
2918655369,0.884323,0.97181565
2919657714,0.87295,0.97181565
2920660179,0.867382,0.97181565
2921660512,0.868828,0.97181565
2922663838,0.857657,0.97181565
2923666193,0.870514,0.97181565
2924670161,0.870971,0.97181565
2925673057,0.861856,0.97181565
2926683812,0.868792,0.97181565
2927686738,0.870432,0.97181565
2928689369,0.863838,0.97181565
2929692630,0.865508,0.97181565
2930696909,0.872507,0.97181565
2931698798,0.867429,0.97181565
2932702579,0.870747,0.97181565
2933706485,0.870157,0.97181565
2934713453,0.907939,0.97181565
2935723913,0.897013,0.97181565
2936771752,0.905181,0.97181565
2937774808,0.861497,0.97181565
2938777848,0.868317,0.97181565
2939781406,0.872883,0.97181565
2940784297,0.87252903,0.97181565
2941788348,0.868844,0.97181565
2942795435,0.86782,0.97181565
2943805215,0.86823,0.97181565
2944809351,0.873204,0.97181565
2945812265,0.872433,0.97181565
2946816002,0.856881,0.97181565
2947822768,0.84621,0.97181565
2948825917,0.851267,0.97181565
2949834020,0.84983,0.97181565
2950840162,0.856236,0.97181565
2951843550,0.855934,0.97181565
2952843435,0.86147,0.97181565
2953846161,0.859545,0.97181565
2954847536,0.859731,0.97181565
2955851850,0.852226,0.97181565
2956856060,0.8539,0.97181565
2957857961,0.855454,0.97181565
2958861290,0.871122,0.97181565
2959868668,0.904884,0.97181565
2960871734,0.904767,0.97181565
2961874657,0.910457,0.97181565
2962882257,0.908602,0.97181565
2963889818,0.901039,0.97181565
2964893435,0.900596,0.97181565
2965899017,0.866156,0.97181565
2966899451,0.878011,0.97181565
2967902913,0.872701,0.97181565
2968905651,0.860547,0.97181565
2969909009,0.84975,0.97181565
2970912509,0.872672,0.97181565
2971914264,0.871541,0.97181565
2972918969,0.861696,0.97181565
2973922271,0.864011,0.97181565
2974929719,0.862762,0.97181565
2975944715,0.868932,0.97181565
2976951803,0.876259,0.97181565
2977962748,0.867542,0.97181565
2978962602,0.867491,0.97181565
2979969831,0.860022,0.97181565
2980976027,0.892446,0.97181565
2981979537,0.890034,0.97181565
2982982934,0.870636,0.97181565
2983985171,0.837325,0.97181565
2984988893,0.79978,0.97181565
2985991893,0.801072,0.97181565
2986995466,0.794487,0.97181565
2987998718,0.791675,0.97181565
2989002267,0.801905,0.97181565
2990009433,0.863079,0.97181565
2991012527,0.864417,0.97181565
2992016099,0.871347,0.97181565
2993018707,0.856065,0.97181565
2994019435,0.870654,0.97181565
2995022251,0.863486,0.97181565
2996024296,0.859522,0.97181565
2997036930,0.860393,0.97181565
2998039519,0.869388,0.97181565
2999046784,0.882826,0.97181565
3000049387,0.865654,0.97181565
3001053954,0.859725,0.97181565
3002057840,0.853748,0.97181565
3003060103,0.861753,0.97181565
3004064067,0.860593,0.97181565
3005065919,0.863267,0.97181565
3006073682,0.862432,0.97181565
3007076421,0.859038,0.97181565
3008080943,0.865497,0.97181565
3009082810,0.862911,0.97181565
3010087391,0.859043,0.97181565
3011090435,0.850567,0.97181565
3012093908,0.857058,0.97181565
3013096911,0.85585,0.97181565
3014099303,0.857636,0.97181565
3015103620,0.80623,0.97181565
