timestamp,roll,pitch,yaw,thrust
2709067141,0.054180197,0.11445384,0.0016382096,0.54299366
2709107870,0.05081206,0.113770545,0.0015718363,0.5506572
2709151817,0.049980476,0.09255023,0.0017314864,0.5618237
2709191839,0.048222445,0.12883915,0.0031827465,0.56852794
2709235827,0.053556953,0.07337549,0.001194594,0.57781005
2709279792,0.05816081,0.11431292,0.0003706342,0.58772033
2709319799,-0.011500282,0.11214529,0.00088978297,0.5957242
2709359859,0.049334228,0.104260184,-0.0010018338,0.6056416
2709403810,0.04600722,0.11440277,0.000349015,0.61362535
2709448604,0.049784765,0.11449479,0.0003939562,0.6242082
2709488597,0.040786456,0.10509689,0.00074890064,0.63139206
2709532596,0.043952532,0.112966776,0.0011218714,0.6421484
2709572621,0.032615826,0.09333468,0.0014459719,0.6500994
2709616606,0.03821981,0.10077821,0.0017369314,0.6591401
2709656612,0.04004623,0.081334725,0.0018428323,0.66840434
2709701389,0.026224151,0.0876079,0.0016835952,0.6776761
2709741395,0.031108756,0.111545615,0.0016596249,0.6856554
2709785396,0.047562666,0.12858829,0.0011805958,0.69334525
2709825393,0.034443576,0.08472916,-0.00024127914,0.6955214
2709869392,0.016407253,-0.018752554,-0.0029823289,0.69847965
2709909395,-0.024328034,-0.11352201,-0.0068602944,0.699549
2709950260,-0.0618395,-0.3068409,-0.011092321,0.67831826
2709990206,-0.05053336,-0.5500971,-0.016396413,0.6446967
2710030204,-0.0360032,-0.65461,-0.022876404,0.62166166
2710070232,0.0008686584,-0.55162454,-0.02904026,0.5921825
2710114202,0.064513355,-0.39187115,-0.032685157,0.55584997
2710154210,0.057717815,-0.50068694,-0.03924905,0.53028727
2710198210,0.040976536,-0.6051077,-0.046750993,0.50891316
2710239001,0.06840866,-0.51423705,-0.049603965,0.4964852
2710279036,0.10734057,-0.35761696,-0.05083879,0.4898957
2710323004,0.119232565,-0.32944342,-0.05329725,0.4840957
2710363014,0.11453535,-0.35633397,-0.056386713,0.4836294
2710407097,0.08460542,-0.29964513,-0.05877956,0.48198104
2710447102,0.1317285,-0.2049894,-0.060781624,0.48036683
2710487831,0.11021496,-0.19245434,-0.062594526,0.4840128
2710527822,0.09429459,-0.18797548,-0.063544594,0.4813165
2710571805,0.019629914,-0.13804021,-0.06346605,0.48466477
2710952610,-0.109463334,0.16294792,-0.061297916,0.49169102
2710996616,-0.13597147,0.17839885,-0.0605966,0.49206787
2711037449,-0.11108687,0.18268715,-0.06116253,0.49340162
2711077391,-0.08760195,0.15661909,-0.061359126,0.49391952
2712798199,-0.02218213,-0.06373919,-0.050770134,0.50542164
2712838202,-0.029360738,-0.061301515,-0.050114766,0.50597936
2712882261,-0.02130111,-0.06353846,-0.049438782,0.505135
2712923042,-0.020442003,-0.06296271,-0.04859589,0.50394183
