timestamp,safety_switch_available,safety_off,override_available,override_enabled
4386843117,1,1,0,0
4386867242,1,1,0,0
4386887131,1,1,0,0
4386911113,1,1,0,0
4386931149,1,1,0,0
4386951142,1,1,0,0
4386971387,1,1,0,0
4386991289,1,1,0,0
4387015239,1,1,0,0
4387035162,1,1,0,0
4387055168,1,1,0,0
4387079499,1,1,0,0
4387099133,1,1,0,0
4387123111,1,1,0,0
4387143883,1,1,0,0
4387167985,1,1,0,0
4387188340,1,1,0,0
4387211873,1,1,0,0
4387236080,1,1,0,0
4387256088,1,1,0,0
4387279817,1,1,0,0
4387303872,1,1,0,0
4387327853,1,1,0,0
4387351881,1,1,0,0
4387371908,1,1,0,0
4387396058,1,1,0,0
4387416723,1,1,0,0
4387440984,1,1,0,0
4387460960,1,1,0,0
4387485008,1,1,0,0
4387508636,1,1,0,0
4387532685,1,1,0,0
4387556661,1,1,0,0
4387576710,1,1,0,0
4387600725,1,1,0,0
4387624848,1,1,0,0
4387645522,1,1,0,0
4387665605,1,1,0,0
4387689501,1,1,0,0
4387709467,1,1,0,0
4387729744,1,1,0,0
4387749497,1,1,0,0
4387773610,1,1,0,0
4387797431,1,1,0,0
4387821445,1,1,0,0
4387841465,1,1,0,0
4387861474,1,1,0,0
4387882263,1,1,0,0
4387906299,1,1,0,0
4387930307,1,1,0,0
4387950449,1,1,0,0
4387974440,1,1,0,0
4387998276,1,1,0,0
4388018658,1,1,0,0
4388038305,1,1,0,0
4388058332,1,1,0,0
4388082473,1,1,0,0
4388106251,1,1,0,0
4388126558,1,1,0,0
4388146310,1,1,0,0
4388166435,1,1,0,0
4388187111,1,1,0,0
4388211222,1,1,0,0
4388235351,1,1,0,0
4388255284,1,1,0,0
4388279102,1,1,0,0
4388299114,1,1,0,0
4388323108,1,1,0,0
4388347191,1,1,0,0
4388371162,1,1,0,0
4388391248,1,1,0,0
4388415542,1,1,0,0
4388439084,1,1,0,0
4388460010,1,1,0,0
4388483840,1,1,0,0
4388507916,1,1,0,0
4388531891,1,1,0,0
4388551883,1,1,0,0
4388572069,1,1,0,0
4388596378,1,1,0,0
4388620024,1,1,0,0
4388643879,1,1,0,0
4388664672,1,1,0,0
4388688717,1,1,0,0
4388712666,1,1,0,0
4388736848,1,1,0,0
4388760861,1,1,0,0
4388780907,1,1,0,0
4388800922,1,1,0,0
4388824884,1,1,0,0
4388849007,1,1,0,0
4388872705,1,1,0,0
4388892716,1,1,0,0
4388916697,1,1,0,0
4388936717,1,1,0,0
4388961398,1,1,0,0
4388981469,1,1,0,0
4389005509,1,1,0,0
4389029852,1,1,0,0
4389053498,1,1,0,0
4389073679,1,1,0,0
4389093529,1,1,0,0
4389117459,1,1,0,0
4389137735,1,1,0,0
4389157526,1,1,0,0
4389178283,1,1,0,0
4389202417,1,1,0,0
4389226291,1,1,0,0
4389250280,1,1,0,0
4389270263,1,1,0,0
4389294295,1,1,0,0
4389318547,1,1,0,0
4389342413,1,1,0,0
4389366453,1,1,0,0
4389390543,1,1,0,0
4389410275,1,1,0,0
4389430275,1,1,0,0
4389451211,1,1,0,0
4389471117,1,1,0,0
4389491210,1,1,0,0
4389515044,1,1,0,0
4389539095,1,1,0,0
4389559096,1,1,0,0
4389579128,1,1,0,0
4389603096,1,1,0,0
4389623103,1,1,0,0
4389647073,1,1,0,0
4389671229,1,1,0,0
4389691295,1,1,0,0
4389715352,1,1,0,0
4389736098,1,1,0,0
4389756047,1,1,0,0
4389776120,1,1,0,0
4389799898,1,1,0,0
4389820030,1,1,0,0
4389843854,1,1,0,0
4389863842,1,1,0,0
4389887861,1,1,0,0
4389911856,1,1,0,0
4389935920,1,1,0,0
4389956024,1,1,0,0
4389976060,1,1,0,0
4389996716,1,1,0,0
4390020840,1,1,0,0
4390044659,1,1,0,0
4390064700,1,1,0,0
4390088686,1,1,0,0
4390108805,1,1,0,0
4390132639,1,1,0,0
4390156654,1,1,0,0
4390176683,1,1,0,0
4390200625,1,1,0,0
4390224669,1,1,0,0
4390245526,1,1,0,0
4390269623,1,1,0,0
4390293740,1,1,0,0
4390313462,1,1,0,0
4390337471,1,1,0,0
4390361437,1,1,0,0
4390385495,1,1,0,0
4390409476,1,1,0,0
4390429443,1,1,0,0
4390449458,1,1,0,0
4390469474,1,1,0,0
4390490311,1,1,0,0
4390514318,1,1,0,0
4390534485,1,1,0,0
4390558318,1,1,0,0
4390578356,1,1,0,0
4390602299,1,1,0,0
4390622309,1,1,0,0
4390646314,1,1,0,0
4390670247,1,1,0,0
4390690505,1,1,0,0
4390711064,1,1,0,0
4390735065,1,1,0,0
4390759022,1,1,0,0
4390779073,1,1,0,0
4390799340,1,1,0,0
4390819111,1,1,0,0
4390843119,1,1,0,0
4390867297,1,1,0,0
4390891226,1,1,0,0
4390915241,1,1,0,0
4390935259,1,1,0,0
4390955256,1,1,0,0
4390975271,1,1,0,0
4390995271,1,1,0,0
4391016395,1,1,0,0
4391036075,1,1,0,0
4391059883,1,1,0,0
4391080036,1,1,0,0
4391103899,1,1,0,0
4391127821,1,1,0,0
4391147844,1,1,0,0
4391167850,1,1,0,0
4391187894,1,1,0,0
4391207891,1,1,0,0
4391232336,1,1,0,0
4391256653,1,1,0,0
4391276646,1,1,0,0
4391300913,1,1,0,0
4391324700,1,1,0,0
4391344854,1,1,0,0
4391368849,1,1,0,0
4391392644,1,1,0,0
4391412963,1,1,0,0
4391432869,1,1,0,0
4391456656,1,1,0,0
4391476678,1,1,0,0
4391496699,1,1,0,0
4391521056,1,1,0,0
4391541478,1,1,0,0
4391561483,1,1,0,0
4391581510,1,1,0,0
4391605514,1,1,0,0
4391625493,1,1,0,0
4391645523,1,1,0,0
4391665964,1,1,0,0
4391685643,1,1,0,0
4391709507,1,1,0,0
4391733519,1,1,0,0
4391754265,1,1,0,0
4391774590,1,1,0,0
4391798396,1,1,0,0
4391818403,1,1,0,0
4391842263,1,1,0,0
4391866441,1,1,0,0
4391890310,1,1,0,0
4391914279,1,1,0,0
4391938316,1,1,0,0
4391962240,1,1,0,0
4391982264,1,1,0,0
4392006273,1,1,0,0
4392026569,1,1,0,0
4392050262,1,1,0,0
4392071298,1,1,0,0
4392095259,1,1,0,0
4392119094,1,1,0,0
4392143116,1,1,0,0
4392167239,1,1,0,0
4392191246,1,1,0,0
4392215241,1,1,0,0
4392239088,1,1,0,0
4392259112,1,1,0,0
4392279333,1,1,0,0
4392299120,1,1,0,0
4392319838,1,1,0,0
4392343894,1,1,0,0
4392363861,1,1,0,0
4392383888,1,1,0,0
4392408031,1,1,0,0
4392431892,1,1,0,0
4392456024,1,1,0,0
4392475954,1,1,0,0
4392499900,1,1,0,0
4392519949,1,1,0,0
4392543889,1,1,0,0
4392564706,1,1,0,0
4392584811,1,1,0,0
4392605011,1,1,0,0
4392624815,1,1,0,0
4392644818,1,1,0,0
4392664732,1,1,0,0
4392684888,1,1,0,0
4392708713,1,1,0,0
4392728706,1,1,0,0
4392752722,1,1,0,0
4392772825,1,1,0,0
4392792848,1,1,0,0
4392813623,1,1,0,0
4392837463,1,1,0,0
4392861530,1,1,0,0
4392885502,1,1,0,0
4392909519,1,1,0,0
4392929796,1,1,0,0
4392953635,1,1,0,0
4392973659,1,1,0,0
4392997525,1,1,0,0
4393017596,1,1,0,0
4393038215,1,1,0,0
4393057622,1,1,0,0
4393078311,1,1,0,0
4393102295,1,1,0,0
4393122319,1,1,0,0
4393142340,1,1,0,0
4393166310,1,1,0,0
4393186322,1,1,0,0
4393210302,1,1,0,0
4393234287,1,1,0,0
4393254569,1,1,0,0
4393278279,1,1,0,0
4393302234,1,1,0,0
4393322246,1,1,0,0
4393346321,1,1,0,0
4393367120,1,1,0,0
4393387290,1,1,0,0
4393407138,1,1,0,0
4393431277,1,1,0,0
4393451318,1,1,0,0
4393475162,1,1,0,0
4393499120,1,1,0,0
4393523094,1,1,0,0
4393543338,1,1,0,0
4393563110,1,1,0,0
4393583206,1,1,0,0
4393603858,1,1,0,0
4393623878,1,1,0,0
4393643884,1,1,0,0
4393668080,1,1,0,0
4393691837,1,1,0,0
4393715916,1,1,0,0
4393739843,1,1,0,0
4393760181,1,1,0,0
4393780028,1,1,0,0
4393803909,1,1,0,0
4393827916,1,1,0,0
4393848822,1,1,0,0
4393872727,1,1,0,0
4393892730,1,1,0,0
4393916696,1,1,0,0
4393936720,1,1,0,0
4393960641,1,1,0,0
4393980715,1,1,0,0
4394004721,1,1,0,0
4394028711,1,1,0,0
4394052825,1,1,0,0
4394072843,1,1,0,0
4394093588,1,1,0,0
4394117489,1,1,0,0
4394141466,1,1,0,0
4394161460,1,1,0,0
4394181503,1,1,0,0
4394205530,1,1,0,0
4394225559,1,1,0,0
4394249438,1,1,0,0
4394273500,1,1,0,0
4394297462,1,1,0,0
4394321483,1,1,0,0
4394345497,1,1,0,0
4394366220,1,1,0,0
4394386243,1,1,0,0
4394410620,1,1,0,0
4394434325,1,1,0,0
4394454333,1,1,0,0
4394478295,1,1,0,0
4394502438,1,1,0,0
4394526260,1,1,0,0
4394546262,1,1,0,0
4394570314,1,1,0,0
4394591649,1,1,0,0
4394611308,1,1,0,0
4394635223,1,1,0,0
4394655198,1,1,0,0
4394679098,1,1,0,0
4394699366,1,1,0,0
4394723020,1,1,0,0
4394743036,1,1,0,0
4394763100,1,1,0,0
4394783049,1,1,0,0
4394803051,1,1,0,0
4394827063,1,1,0,0
4394851108,1,1,0,0
4394875252,1,1,0,0
4394900018,1,1,0,0
4394923821,1,1,0,0
4394943867,1,1,0,0
4394967873,1,1,0,0
4394988151,1,1,0,0
4395007894,1,1,0,0
4395031921,1,1,0,0
4395056032,1,1,0,0
4395076113,1,1,0,0
4395096214,1,1,0,0
4395119829,1,1,0,0
4395140889,1,1,0,0
4395164731,1,1,0,0
4395188872,1,1,0,0
4395212645,1,1,0,0
4395232694,1,1,0,0
4395252692,1,1,0,0
4395272716,1,1,0,0
4395296680,1,1,0,0
4395320640,1,1,0,0
4395344708,1,1,0,0
4395368638,1,1,0,0
4395392826,1,1,0,0
4395413623,1,1,0,0
4395437511,1,1,0,0
4395457757,1,1,0,0
4395477543,1,1,0,0
4395497545,1,1,0,0
4395521492,1,1,0,0
4395541618,1,1,0,0
4395565790,1,1,0,0
4395585525,1,1,0,0
4395609456,1,1,0,0
4395629462,1,1,0,0
4395649459,1,1,0,0
4395670274,1,1,0,0
4395694270,1,1,0,0
4395714275,1,1,0,0
4395738234,1,1,0,0
4395758253,1,1,0,0
4395782630,1,1,0,0
4395802305,1,1,0,0
4395822319,1,1,0,0
4395846476,1,1,0,0
4395870446,1,1,0,0
4395894309,1,1,0,0
4395918315,1,1,0,0
4395939060,1,1,0,0
4395963309,1,1,0,0
4395983100,1,1,0,0
4396007018,1,1,0,0
4396027030,1,1,0,0
4396051112,1,1,0,0
4396075312,1,1,0,0
4396099241,1,1,0,0
4396123116,1,1,0,0
4396143378,1,1,0,0
4396163121,1,1,0,0
4396183931,1,1,0,0
4396207918,1,1,0,0
4396227913,1,1,0,0
4396252132,1,1,0,0
4396272036,1,1,0,0
4396295908,1,1,0,0
4396319916,1,1,0,0
4396343874,1,1,0,0
4396367927,1,1,0,0
4396391842,1,1,0,0
4396411917,1,1,0,0
4396432950,1,1,0,0
4396456707,1,1,0,0
4396480685,1,1,0,0
4396500705,1,1,0,0
4396524660,1,1,0,0
4396548716,1,1,0,0
4396572635,1,1,0,0
4396592646,1,1,0,0
4396616699,1,1,0,0
4396640595,1,1,0,0
4396661500,1,1,0,0
4396685805,1,1,0,0
4396709514,1,1,0,0
4396733475,1,1,0,0
4396753471,1,1,0,0
4396777520,1,1,0,0
4396801479,1,1,0,0
4396821487,1,1,0,0
4396845497,1,1,0,0
4396865780,1,1,0,0
4396889444,1,1,0,0
4396913460,1,1,0,0
4396933469,1,1,0,0
4396954245,1,1,0,0
4396974543,1,1,0,0
4396998260,1,1,0,0
4397018285,1,1,0,0
4397042299,1,1,0,0
4397066325,1,1,0,0
4397086435,1,1,0,0
4397110265,1,1,0,0
4397130286,1,1,0,0
4397150308,1,1,0,0
4397174390,1,1,0,0
4397198224,1,1,0,0
4397219063,1,1,0,0
4397243059,1,1,0,0
4397263411,1,1,0,0
4397287105,1,1,0,0
4397311132,1,1,0,0
4397331230,1,1,0,0
4397351132,1,1,0,0
4397371619,1,1,0,0
4397395297,1,1,0,0
4397419106,1,1,0,0
4397443415,1,1,0,0
4397463864,1,1,0,0
4397483912,1,1,0,0
4397503922,1,1,0,0
4397527813,1,1,0,0
4397547850,1,1,0,0
4397571915,1,1,0,0
4397591914,1,1,0,0
4397616085,1,1,0,0
4397639898,1,1,0,0
4397660176,1,1,0,0
4397680103,1,1,0,0
4397703886,1,1,0,0
4397724698,1,1,0,0
4397744860,1,1,0,0
4397768969,1,1,0,0
4397788857,1,1,0,0
4397808854,1,1,0,0
4397828848,1,1,0,0
4397852816,1,1,0,0
4397872910,1,1,0,0
4397896705,1,1,0,0
4397920826,1,1,0,0
4397940716,1,1,0,0
4397964636,1,1,0,0
4397985832,1,1,0,0
4398005637,1,1,0,0
4398029497,1,1,0,0
4398049479,1,1,0,0
4398073462,1,1,0,0
4398097557,1,1,0,0
4398121519,1,1,0,0
4398145639,1,1,0,0
4398165833,1,1,0,0
4398185648,1,1,0,0
4398209558,1,1,0,0
4398230290,1,1,0,0
4398254219,1,1,0,0
4398274556,1,1,0,0
4398298236,1,1,0,0
4398322267,1,1,0,0
4398346605,1,1,0,0
4398366268,1,1,0,0
4398390235,1,1,0,0
4398410307,1,1,0,0
4398430259,1,1,0,0
4398450270,1,1,0,0
4398474302,1,1,0,0
4398494479,1,1,0,0
4398515159,1,1,0,0
4398535162,1,1,0,0
4398559115,1,1,0,0
4398579140,1,1,0,0
4398599432,1,1,0,0
4398623135,1,1,0,0
4398643235,1,1,0,0
4398667280,1,1,0,0
4398691233,1,1,0,0
4398715071,1,1,0,0
4398735244,1,1,0,0
4398755944,1,1,0,0
4398776042,1,1,0,0
4398799888,1,1,0,0
4398820004,1,1,0,0
4398844012,1,1,0,0
4398867901,1,1,0,0
4398888128,1,1,0,0
4398911889,1,1,0,0
4398931900,1,1,0,0
4398951893,1,1,0,0
4398971916,1,1,0,0
4398991910,1,1,0,0
4399012717,1,1,0,0
4399032990,1,1,0,0
4399052821,1,1,0,0
4399073011,1,1,0,0
4399092895,1,1,0,0
4399116667,1,1,0,0
4399140968,1,1,0,0
4399160699,1,1,0,0
4399180902,1,1,0,0
4399204688,1,1,0,0
4399228779,1,1,0,0
4399252734,1,1,0,0
4399273647,1,1,0,0
4399297521,1,1,0,0
4399321788,1,1,0,0
4399341593,1,1,0,0
4399365606,1,1,0,0
4399385519,1,1,0,0
4399405522,1,1,0,0
4399429944,1,1,0,0
4399453487,1,1,0,0
4399477519,1,1,0,0
4399501766,1,1,0,0
4399525636,1,1,0,0
4399546259,1,1,0,0
4399566273,1,1,0,0
4399586329,1,1,0,0
4399606489,1,1,0,0
4399630307,1,1,0,0
4399654277,1,1,0,0
4399674299,1,1,0,0
4399698260,1,1,0,0
4399722257,1,1,0,0
4399742232,1,1,0,0
4399762239,1,1,0,0
4399782239,1,1,0,0
4399803121,1,1,0,0
4399827355,1,1,0,0
4399851124,1,1,0,0
4399871353,1,1,0,0
4399895260,1,1,0,0
4399915250,1,1,0,0
4399939144,1,1,0,0
4399963061,1,1,0,0
4399983124,1,1,0,0
4400003121,1,1,0,0
4400027125,1,1,0,0
4400047855,1,1,0,0
4400067850,1,1,0,0
4400087896,1,1,0,0
4400107920,1,1,0,0
4400131857,1,1,0,0
4400152104,1,1,0,0
4400171913,1,1,0,0
4400191917,1,1,0,0
4400211914,1,1,0,0
4400231914,1,1,0,0
4400256065,1,1,0,0
4400280653,1,1,0,0
4400300671,1,1,0,0
4400324666,1,1,0,0
4400344678,1,1,0,0
4400368891,1,1,0,0
4400388679,1,1,0,0
4400408662,1,1,0,0
4400428643,1,1,0,0
4400452723,1,1,0,0
4400472731,1,1,0,0
4400492813,1,1,0,0
4400516890,1,1,0,0
4400537514,1,1,0,0
4400557522,1,1,0,0
4400577525,1,1,0,0
4400601530,1,1,0,0
4400625535,1,1,0,0
4400649488,1,1,0,0
4400669677,1,1,0,0
4400693708,1,1,0,0
4400713482,1,1,0,0
4400737435,1,1,0,0
4400761520,1,1,0,0
4400781496,1,1,0,0
4400805532,1,1,0,0
4400829517,1,1,0,0
4400850443,1,1,0,0
4400874818,1,1,0,0
4400894473,1,1,0,0
4400918284,1,1,0,0
4400942320,1,1,0,0
4400966237,1,1,0,0
4400986282,1,1,0,0
4401010298,1,1,0,0
4401034282,1,1,0,0
4401054549,1,1,0,0
4401075158,1,1,0,0
4401095218,1,1,0,0
4401115219,1,1,0,0
4401139132,1,1,0,0
4401159124,1,1,0,0
4401179368,1,1,0,0
4401203135,1,1,0,0
4401227055,1,1,0,0
4401251059,1,1,0,0
4401271614,1,1,0,0
4401295154,1,1,0,0
4401315901,1,1,0,0
4401340022,1,1,0,0
4401363874,1,1,0,0
4401383888,1,1,0,0
4401407889,1,1,0,0
4401427901,1,1,0,0
4401447913,1,1,0,0
4401468077,1,1,0,0
4401491900,1,1,0,0
4401516078,1,1,0,0
4401536095,1,1,0,0
4401556654,1,1,0,0
4401576704,1,1,0,0
4401600698,1,1,0,0
4401624702,1,1,0,0
4401644793,1,1,0,0
4401664860,1,1,0,0
4401688728,1,1,0,0
4401708691,1,1,0,0
4401732689,1,1,0,0
4401752730,1,1,0,0
4401777010,1,1,0,0
4401800679,1,1,0,0
4401821477,1,1,0,0
4401845495,1,1,0,0
4401869530,1,1,0,0
4401893474,1,1,0,0
4401917516,1,1,0,0
4401937470,1,1,0,0
4401961492,1,1,0,0
4401981613,1,1,0,0
4402001515,1,1,0,0
4402025529,1,1,0,0
4402049471,1,1,0,0
4402069503,1,1,0,0
4402093624,1,1,0,0
4402117454,1,1,0,0
4402138563,1,1,0,0
4402162263,1,1,0,0
4402182289,1,1,0,0
4402206291,1,1,0,0
4402230446,1,1,0,0
4402254414,1,1,0,0
4402274471,1,1,0,0
4402298273,1,1,0,0
4402318569,1,1,0,0
4402338320,1,1,0,0
4402362311,1,1,0,0
4402383074,1,1,0,0
4402407018,1,1,0,0
4402431099,1,1,0,0
4402451114,1,1,0,0
4402475018,1,1,0,0
4402495165,1,1,0,0
4402519099,1,1,0,0
4402539067,1,1,0,0
4402559077,1,1,0,0
4402579132,1,1,0,0
4402603134,1,1,0,0
4402623953,1,1,0,0
4402644196,1,1,0,0
4402668025,1,1,0,0
4402691919,1,1,0,0
4402711928,1,1,0,0
4402735897,1,1,0,0
4402759893,1,1,0,0
4402779874,1,1,0,0
4402799895,1,1,0,0
4402824114,1,1,0,0
4402847876,1,1,0,0
4402868764,1,1,0,0
4402892707,1,1,0,0
4402916698,1,1,0,0
4402936843,1,1,0,0
4402960631,1,1,0,0
4402980674,1,1,0,0
4403004914,1,1,0,0
4403024614,1,1,0,0
4403044707,1,1,0,0
4403068691,1,1,0,0
4403088705,1,1,0,0
4403108706,1,1,0,0
4403129500,1,1,0,0
4403149724,1,1,0,0
4403169511,1,1,0,0
4403189537,1,1,0,0
4403213506,1,1,0,0
4403233504,1,1,0,0
4403257798,1,1,0,0
4403277528,1,1,0,0
4403301458,1,1,0,0
4403321456,1,1,0,0
4403345507,1,1,0,0
4403365793,1,1,0,0
4403389464,1,1,0,0
4403409523,1,1,0,0
4403430397,1,1,0,0
4403454300,1,1,0,0
4403474615,1,1,0,0
4403494330,1,1,0,0
4403518297,1,1,0,0
4403542253,1,1,0,0
4403566316,1,1,0,0
4403590252,1,1,0,0
4403610254,1,1,0,0
4403634289,1,1,0,0
4403658246,1,1,0,0
4403679097,1,1,0,0
4403699106,1,1,0,0
4403723104,1,1,0,0
4403743121,1,1,0,0
4403763403,1,1,0,0
4403783249,1,1,0,0
4403807128,1,1,0,0
4403831285,1,1,0,0
4403855273,1,1,0,0
4403879107,1,1,0,0
4403899230,1,1,0,0
4403919859,1,1,0,0
4403939897,1,1,0,0
4403963933,1,1,0,0
4403983909,1,1,0,0
4404007886,1,1,0,0
4404027884,1,1,0,0
4404047919,1,1,0,0
4404068114,1,1,0,0
4404091929,1,1,0,0
4404116068,1,1,0,0
4404136121,1,1,0,0
4404156622,1,1,0,0
4404176664,1,1,0,0
4404200674,1,1,0,0
4404220883,1,1,0,0
4404244621,1,1,0,0
4404268978,1,1,0,0
4404292668,1,1,0,0
4404316703,1,1,0,0
4404341006,1,1,0,0
4404360866,1,1,0,0
4404380736,1,1,0,0
4404405521,1,1,0,0
4404425497,1,1,0,0
4404449773,1,1,0,0
4404473456,1,1,0,0
4404497480,1,1,0,0
4404521779,1,1,0,0
4404541463,1,1,0,0
4404561460,1,1,0,0
4404585632,1,1,0,0
4404609504,1,1,0,0
4404629784,1,1,0,0
4404649636,1,1,0,0
4404673495,1,1,0,0
4404693588,1,1,0,0
4404714301,1,1,0,0
4404738539,1,1,0,0
4404758276,1,1,0,0
4404778287,1,1,0,0
4404802217,1,1,0,0
4404822253,1,1,0,0
4404846550,1,1,0,0
4404866278,1,1,0,0
4404890217,1,1,0,0
4404910276,1,1,0,0
4404931247,1,1,0,0
4404955367,1,1,0,0
4404975258,1,1,0,0
4404999299,1,1,0,0
4405023121,1,1,0,0
4405047132,1,1,0,0
4405071330,1,1,0,0
4405095247,1,1,0,0
4405119048,1,1,0,0
4405143097,1,1,0,0
4405163106,1,1,0,0
4405183140,1,1,0,0
4405204019,1,1,0,0
4405227921,1,1,0,0
4405248051,1,1,0,0
4405271918,1,1,0,0
4405292032,1,1,0,0
4405316373,1,1,0,0
4405339832,1,1,0,0
4405359862,1,1,0,0
4405379920,1,1,0,0
4405403882,1,1,0,0
4405427837,1,1,0,0
4405448632,1,1,0,0
4405468644,1,1,0,0
4405492702,1,1,0,0
4405516720,1,1,0,0
4405540728,1,1,0,0
4405560834,1,1,0,0
4405580910,1,1,0,0
4405605205,1,1,0,0
4405628680,1,1,0,0
4405648809,1,1,0,0
4405668771,1,1,0,0
4405692725,1,1,0,0
4405716702,1,1,0,0
4405737445,1,1,0,0
4405761512,1,1,0,0
4405781489,1,1,0,0
4405805497,1,1,0,0
4405825590,1,1,0,0
4405849530,1,1,0,0
4405873517,1,1,0,0
4405897454,1,1,0,0
4405921460,1,1,0,0
4405945531,1,1,0,0
4405965867,1,1,0,0
4405986262,1,1,0,0
4406010296,1,1,0,0
4406034276,1,1,0,0
4406054464,1,1,0,0
4406078415,1,1,0,0
4406098423,1,1,0,0
4406122267,1,1,0,0
4406142472,1,1,0,0
4406166271,1,1,0,0
4406186482,1,1,0,0
4406210292,1,1,0,0
4406231144,1,1,0,0
4406255363,1,1,0,0
4406279116,1,1,0,0
4406303074,1,1,0,0
4406323076,1,1,0,0
4406347108,1,1,0,0
4406371233,1,1,0,0
4406395212,1,1,0,0
4406415167,1,1,0,0
4406439103,1,1,0,0
4406459954,1,1,0,0
4406483915,1,1,0,0
4406503880,1,1,0,0
4406523904,1,1,0,0
4406548034,1,1,0,0
4406571901,1,1,0,0
4406596115,1,1,0,0
4406616381,1,1,0,0
4406639914,1,1,0,0
4406660043,1,1,0,0
4406683892,1,1,0,0
4406707874,1,1,0,0
4406727844,1,1,0,0
4406748671,1,1,0,0
4406772729,1,1,0,0
4406797224,1,1,0,0
4406820682,1,1,0,0
4406844748,1,1,0,0
4406868926,1,1,0,0
4406892703,1,1,0,0
4406912677,1,1,0,0
4406932688,1,1,0,0
4406952698,1,1,0,0
4406973467,1,1,0,0
4406993523,1,1,0,0
4407017463,1,1,0,0
4407041470,1,1,0,0
4407065525,1,1,0,0
4407085774,1,1,0,0
4407109496,1,1,0,0
4407133481,1,1,0,0
4407153505,1,1,0,0
4407173619,1,1,0,0
4407193848,1,1,0,0
4407217497,1,1,0,0
4407237496,1,1,0,0
4407257631,1,1,0,0
4407278242,1,1,0,0
4407298303,1,1,0,0
4407318302,1,1,0,0
4407342265,1,1,0,0
4407366243,1,1,0,0
4407390266,1,1,0,0
4407410548,1,1,0,0
4407430299,1,1,0,0
4407450434,1,1,0,0
4407474233,1,1,0,0
4407498303,1,1,0,0
4407522457,1,1,0,0
4407543116,1,1,0,0
4407567106,1,1,0,0
4407591401,1,1,0,0
4407615236,1,1,0,0
4407635219,1,1,0,0
4407659054,1,1,0,0
4407683016,1,1,0,0
4407703033,1,1,0,0
4407727035,1,1,0,0
4407747053,1,1,0,0
4407767052,1,1,0,0
4407787911,1,1,0,0
4407808395,1,1,0,0
4407831920,1,1,0,0
4407852094,1,1,0,0
4407876041,1,1,0,0
4407899935,1,1,0,0
4407920020,1,1,0,0
4407939911,1,1,0,0
4407963927,1,1,0,0
4407988211,1,1,0,0
4408012635,1,1,0,0
4408032650,1,1,0,0
4408056717,1,1,0,0
4408080831,1,1,0,0
4408100921,1,1,0,0
4408124806,1,1,0,0
4408144871,1,1,0,0
4408168992,1,1,0,0
4408188847,1,1,0,0
4408212705,1,1,0,0
4408236700,1,1,0,0
4408260624,1,1,0,0
4408284699,1,1,0,0
4408308649,1,1,0,0
4408329537,1,1,0,0
4408349815,1,1,0,0
4408373506,1,1,0,0
4408393514,1,1,0,0
4408413523,1,1,0,0
4408437528,1,1,0,0
4408458012,1,1,0,0
4408481609,1,1,0,0
4408501640,1,1,0,0
4408521504,1,1,0,0
4408542306,1,1,0,0
4408566519,1,1,0,0
