timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
4384780453,4384780453,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4384957219,4384957219,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385005185,4385005185,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385045323,4385045323,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385086146,4385086146,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385130434,4385130434,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385170216,4385170216,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385194167,4385194167,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385258196,4385258196,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385298189,4385298189,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385338961,4385338961,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385383124,4385383124,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385422933,4385422933,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385466856,4385466856,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385514918,4385514918,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385534934,4385534934,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385599119,4385599119,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385619833,4385619833,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385667783,4385667783,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385715831,4385715831,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385763851,4385763851,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385783856,4385783856,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385847936,4385847936,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385868691,4385868691,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385912537,4385912537,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385956612,4385956612,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4385996947,4385996947,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386044618,4386044618,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386084613,4386084613,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386125230,4386125230,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386165398,4386165398,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386213525,4386213525,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386257337,4386257337,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386301470,4386301470,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386345402,4386345402,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386386219,4386386219,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386426253,4386426253,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386474150,4386474150,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386518177,4386518177,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386538420,4386538420,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386582158,4386582158,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386631041,4386631041,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386674918,4386674918,18,255,0,0,0,1513,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386719116,4386719116,18,255,0,0,0,1514,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386762812,4386762812,18,255,0,0,0,1514,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386803044,4386803044,18,255,0,0,0,1514,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386843743,4386843743,18,255,0,0,0,1514,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386887784,4386887784,18,255,0,0,0,1514,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386931897,4386931897,18,255,0,0,0,1514,1514,1462,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4386972011,4386972011,18,255,0,0,0,1514,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4387015859,4387015859,18,255,0,0,0,1513,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4387055821,4387055821,18,255,0,0,0,1513,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4387099903,4387099903,18,255,0,0,0,1512,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4387144549,4387144549,18,255,0,0,0,1512,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4387168577,4387168577,18,255,0,0,0,1512,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
4387212541,4387212541,18,255,0,0,0,1512,1514,1463,1512,1514,1094,1934,1094,1934,1514,1514,1514,944,944,1514,1514,998,998,0,0,4
