timestamp,load,ram_usage
4383784328,0.790455,0.928586
4384831350,0.858109,0.97052217
4385837380,0.833153,0.9707945
4386841829,0.821449,0.9707945
4387852196,0.828163,0.9707945
4388851633,0.818253,0.9707945
4389861076,0.81704,0.9707945
4390864959,0.82253,0.9707945
4391872606,0.809758,0.9707945
4392874644,0.825347,0.9707945
4393875437,0.817358,0.9707945
4394881004,0.82110703,0.9707945
4395884416,0.825045,0.9707945
4396887048,0.82418,0.9707945
4397891005,0.824274,0.9707945
4398893914,0.813065,0.9707945
4399897875,0.822804,0.9707945
4400903834,0.83367,0.9707945
4401903821,0.835487,0.9707945
4402906947,0.822567,0.9707945
4403909424,0.828069,0.9707945
4404912400,0.825622,0.9707945
4405915633,0.824293,0.9707945
4406917399,0.821335,0.9707945
4407918437,0.827471,0.9707945
4408921147,0.829019,0.9707945
4409923579,0.820929,0.9707945
4410926805,0.825786,0.9707945
4411927437,0.837667,0.9707945
4412930663,0.885718,0.9707945
4413948196,0.891237,0.9707945
4414952399,0.899713,0.9707945
4415955463,0.902838,0.9707945
4416957981,0.898859,0.9707945
4417961786,0.872058,0.9707945
4418964198,0.853073,0.9707945
4419967266,0.858244,0.9707945
4420974819,0.83538,0.9707945
4421989901,0.838811,0.9707945
4422993130,0.858609,0.9707945
4423999294,0.858495,0.9707945
4425007335,0.857013,0.9707945
4426013994,0.85489,0.9707945
4427025623,0.852963,0.9707945
4428029063,0.846924,0.9707945
4429039394,0.850455,0.9707945
4430043631,0.852326,0.9707945
4431053369,0.852637,0.9707945
4432053700,0.860212,0.9707945
4433061014,0.848158,0.9707945
4434064049,0.852743,0.9707945
4435066115,0.851361,0.9707945
4436068222,0.855354,0.9707945
4437068491,0.855408,0.9707945
4438071532,0.865094,0.9707945
4439079345,0.855914,0.9707945
4440085834,0.85489,0.9707945
4441088312,0.8526,0.9707945
4442088947,0.854109,0.9707945
4443095386,0.850895,0.9707945
4444101239,0.857713,0.9707945
4445108868,0.863367,0.9707945
4446113116,0.864984,0.9707945
4447119851,0.868898,0.9707945
4448122595,0.871851,0.9707945
4449130319,0.890115,0.9707945
4450134015,0.902751,0.9707945
4451184985,0.891683,0.9707945
4452239122,0.892677,0.9707945
4453246795,0.89555,0.9707945
4454253908,0.896626,0.9707945
4455253529,0.864619,0.9707945
4456256608,0.854994,0.9707945
4457259309,0.855688,0.9707945
4458262777,0.856251,0.9707945
4459268907,0.855179,0.9707945
4460268985,0.85871,0.9707945
4461271882,0.868602,0.9707945
4462274772,0.862201,0.9707945
4463277897,0.850355,0.9707945
4464281411,0.856916,0.9707945
4465288972,0.867417,0.9707945
4466291738,0.852817,0.9707945
4467294498,0.854209,0.9707945
4468297971,0.852819,0.9707945
4469300956,0.853503,0.9707945
4470303095,0.851443,0.9707945
4471307196,0.867708,0.9707945
4472309137,0.858733,0.9707945
4473313918,0.845855,0.9707945
4474324707,0.848155,0.9707945
4475332145,0.860415,0.9707945
4476334004,0.861916,0.9707945
4477334437,0.855673,0.9707945
4478336958,0.852813,0.9707945
4479340043,0.862926,0.9707945
4480344335,0.850919,0.9707945
4481349182,0.851121,0.9707945
4482353165,0.857131,0.9707945
4483359887,0.85307,0.9707945
4484363590,0.855676,0.9707945
4485363437,0.845246,0.9707945
4486370235,0.856975,0.9707945
4487377023,0.854523,0.9707945
4488380028,0.84502,0.9707945
4489396215,0.856507,0.9707945
4490406916,0.849696,0.9707945
4491410665,0.857542,0.9707945
4492420914,0.859021,0.9707945
4493424210,0.856147,0.9707945
4494427543,0.855062,0.9707945
4495430526,0.849095,0.9707945
4496433785,0.855699,0.9707945
4497437037,0.852243,0.9707945
4498443076,0.849853,0.9707945
4499446216,0.848975,0.9707945
4500450506,0.853977,0.9707945
4501452847,0.853691,0.9707945
4502456413,0.849656,0.9707945
4503463763,0.853123,0.9707945
4504463436,0.862207,0.9707945
4505469514,0.854481,0.9707945
4506475605,0.849553,0.9707945
4507487626,0.851033,0.9707945
4508491049,0.848797,0.9707945
4509493927,0.852472,0.9707945
4510496216,0.8556,0.9707945
4511496850,0.861317,0.9707945
4512503528,0.863961,0.9707945
4513507113,0.863136,0.9707945
4514514507,0.855645,0.9707945
4515517305,0.890056,0.9707945
4516523909,0.901245,0.9707945
4517531308,0.892483,0.9707945
4518533190,0.898058,0.9707945
4519540766,0.88491,0.9707945
4520547875,0.89874,0.9707945
4521552398,0.898229,0.9707945
4522559211,0.851741,0.9707945
4523561331,0.851041,0.9707945
4524561805,0.849918,0.9707945
4525564136,0.859232,0.9707945
4526567764,0.861703,0.9707945
4527571072,0.857483,0.9707945
4528573042,0.850245,0.9707945
4529573768,0.862216,0.9707945
4530576209,0.861364,0.9707945
4531590974,0.869793,0.9707945
4532595629,0.856322,0.9707945
4533621411,0.857648,0.9707945
4534624295,0.868446,0.9707945
4535628431,0.867514,0.9707945
4536638948,0.859496,0.9707945
4537654662,0.85889,0.9707945
4538660826,0.823421,0.9707945
4539673131,0.811093,0.9707945
4540687858,0.873356,0.9707945
4541691065,0.899645,0.9707945
4542698313,0.89507,0.9707945
4543705861,0.896085,0.9707945
4544708658,0.901335,0.9707945
4545711041,0.879634,0.9707945
4546714785,0.860744,0.9707945
4547718096,0.857357,0.9707945
4548720715,0.851547,0.9707945
4549724101,0.852163,0.9707945
4550727521,0.859796,0.9707945
4551734017,0.860114,0.9707945
4552737377,0.857889,0.9707945
4553740318,0.856667,0.9707945
4554743437,0.854928,0.9707945
4555743440,0.855156,0.9707945
4556749034,0.856485,0.9707945
4557749506,0.857753,0.9707945
4558752319,0.858382,0.9707945
4559755815,0.86088,0.9707945
4560758237,0.868608,0.9707945
4561761760,0.858549,0.9707945
4562765456,0.862975,0.9707945
4563768577,0.86723,0.9707945
4564770739,0.870105,0.9707945
4565771593,0.861829,0.9707945
4566777727,0.86264,0.9707945
4567780632,0.799146,0.9707945
4568795926,0.835858,0.9707945
4569803584,0.822127,0.9707945
4570810753,0.808775,0.9707945
4571816847,0.84387,0.9707945
4572820233,0.816702,0.9707945
4573822296,0.843122,0.9707945
4574823082,0.837461,0.9707945
4575826573,0.868823,0.9707945
4576837795,0.898065,0.9707945
4577848585,0.897732,0.9707945
4578852410,0.901315,0.9707945
4579871475,0.887139,0.9707945
4580878637,0.857043,0.9707945
4581885303,0.875363,0.9707945
4582888245,0.86086303,0.9707945
4583891834,0.861456,0.9707945
4584893999,0.862258,0.9707945
4585894566,0.867726,0.9707945
4586900406,0.858522,0.9707945
4587903243,0.857418,0.9707945
4588903454,0.861964,0.9707945
4589907473,0.850223,0.9707945
4590912704,0.867571,0.9707945
4591916621,0.861989,0.9707945
4592918666,0.86007303,0.9707945
4593919592,0.862668,0.9707945
