timestamp,roll,pitch,yaw,thrust
4384959799,0.24333084,0.2525165,-0.0024059406,0.55262035
4385003802,0.25023335,0.26161438,-0.002126301,0.56100285
4385043813,0.2680228,0.17280367,-0.0028251763,0.568786
4385088642,0.25626475,0.3217287,-0.0045996597,0.5789406
4385128656,0.27429938,0.21324253,-0.0025948742,0.5885838
4385168653,0.23210812,0.22901163,-0.0027155373,0.59552467
4385212610,0.2136211,0.28295928,-0.0019366683,0.6062704
4385260611,0.2768362,0.24739867,-0.0009934171,0.61539173
4385304653,0.3126997,0.25617,-0.0012551196,0.6248692
4385345457,0.25947315,0.25371712,5.856326e-05,0.63273084
4385389455,0.29532543,0.2373971,-0.0009706229,0.64273334
4385429449,0.2905961,0.2532868,-0.0015340723,0.65171665
4385473509,0.26507285,0.2430449,-0.0016652059,0.66168535
4385513464,0.26699317,0.22993094,-0.0024792638,0.67049146
4385557423,0.26074812,0.23218113,-0.002856434,0.68059844
4385597441,0.26101735,0.24231452,-0.003324304,0.68914455
4385638270,0.22887117,0.2199921,-0.005007519,0.6968758
4385682222,0.1371189,0.12802239,-0.0075592515,0.70679384
4385722256,-0.004892806,0.068468004,-0.010764598,0.7144467
4385762275,-0.16833545,0.0048420937,-0.015552246,0.6902027
4385806250,-0.39523846,-0.10193176,-0.017500237,0.66142523
4385846293,-0.55806404,-0.16964841,-0.017788595,0.62866175
4385887005,-0.5461303,-0.13285969,-0.018406685,0.6179423
4385931047,-0.3515171,0.0018152021,-0.023679528,0.5873593
4385971021,-0.25146496,0.046146087,-0.029674754,0.56548405
4386015020,-0.3640835,-0.09232018,-0.030785257,0.54154617
4386059018,-0.46604976,-0.17584255,-0.034683734,0.5285558
4386099025,-0.3809132,-0.1386944,-0.03618001,0.518063
4386139809,-0.29235372,-0.11516921,-0.036604874,0.51616436
4386183801,-0.2866639,-0.14542782,-0.038400047,0.5151473
4386223805,-0.25444686,-0.15122156,-0.040238682,0.5125068
4386267801,-0.22605991,-0.08882742,-0.040988978,0.5163122
4386307830,-0.16135822,-0.0563489,-0.042024948,0.5171874
