timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
4384626534,1686758044600275,371024982,-763884461,3221,-32549,0.282,0.38796923,0.731,1.0250001,0.59999996,1.05,96,21,0.044000003,-0.013,0.042000003,-0.043,0.51279116,0,4,1,19
4384995511,1686758045000275,371024983,-763884466,3195,-32575,0.21200001,0.3880034,0.731,1.0250001,0.59999996,1.05,96,19,0.019000001,0.011000001,-0.016,-0.011000001,0.51279116,0,4,1,19
4385195893,1686758045200275,371024984,-763884468,3178,-32592,0.22700001,0.38801947,0.73200005,1.0250001,0.59999996,1.05,96,19,0.018000001,0.018000001,-0.002,-0.031000001,0.51279116,0,4,1,19
4385396158,1686758045400275,371024984,-763884470,3143,-32627,0.305,0.3880411,0.73200005,1.026,0.59999996,1.05,96,19,0.034,-0.034,0.003,-0.012,0.51279116,0,4,1,19
4385595727,1686758045600275,371024985,-763884472,3121,-32649,0.22200002,0.38805684,0.73300004,1.0270001,0.59999996,1.05,96,19,0.040000003,0.039,-0.003,-0.042000003,0.51279116,0,4,1,19
4385808773,1686758045800275,371024985,-763884473,3129,-32640,0.25800002,0.388075,0.734,1.029,0.59999996,1.05,96,20,0.056,0.044000003,0.034,-0.19900002,0.51279116,0,4,1,19
4386006481,1686758046000275,371024983,-763884470,3221,-32548,0.28500003,0.46196383,0.734,1.0270001,0.59999996,1.05,96,20,0.41700003,-0.24300002,0.33900002,-0.27100003,1.2077435,0,4,1,19
4386199511,1686758046200275,371024987,-763884467,3150,-32620,0.26000002,0.41074315,0.73,1.0220001,0.59999996,1.05,96,20,0.577,-0.231,0.52900004,-0.74500006,1.6405143,0,4,1,19
4386398406,1686758046400275,371024984,-763884454,3287,-32483,0.291,0.4159048,0.731,1.026,0.59999996,1.05,96,20,0.661,-0.14600001,0.64500004,-1.0450001,1.7158164,0,4,1,19
4386598500,1686758046600275,371024978,-763884439,3477,-32293,0.289,0.2719509,0.731,1.024,0.59999996,1.05,96,20,0.846,-0.423,0.73200005,-0.84300005,1.9812819,0,4,1,19
4386796539,1686758046800275,371024971,-763884424,3619,-32151,0.32200003,0.37558645,0.73300004,1.0270001,0.59999996,1.05,96,19,0.66800004,-0.324,0.58400005,-0.9250001,2.0142515,0,4,1,19
4386996561,1686758047000275,371024966,-763884411,3742,-32028,0.30400002,0.41030803,0.734,1.028,0.59999996,1.05,96,19,0.57500005,-0.22000001,0.531,-0.735,1.9911695,0,4,1,19
4387197538,1686758047200275,371024961,-763884400,3918,-31852,0.303,0.51646787,0.735,1.028,0.59999996,1.05,96,19,0.43500003,-0.19800001,0.38700002,-0.91200006,2.0111256,0,4,1,19
4387398480,1686758047400275,371024957,-763884393,4124,-31645,0.293,0.5165106,0.73700005,1.029,0.59999996,1.05,96,19,0.215,-0.010000001,0.215,-0.77500004,2.0111256,0,4,1,19
4387603318,1686758047600274,371024955,-763884387,4309,-31461,0.305,0.51655877,0.73800004,1.031,0.59999996,1.05,96,19,0.3,-0.120000005,0.275,-0.85700005,2.0111256,0,4,1,19
4387799490,1686758047800274,371024956,-763884384,4447,-31323,0.24700001,0.54860896,0.74,1.0350001,0.59999996,1.05,96,18,0.386,0.386,0.008,-0.717,1.0753678,0,4,1,19
4388003104,1686758048000274,371024957,-763884383,4605,-31165,0.286,0.5486465,0.74,1.034,0.59999996,1.05,96,18,0.136,-0.117000006,0.069000006,-0.74100006,1.0753678,0,4,1,19
4388197485,1686758048200274,371024955,-763884382,4796,-30974,0.289,0.5486962,0.74200004,1.036,0.59999996,1.05,96,18,0.045,-0.028,0.035,-0.99500006,1.0753678,0,4,1,19
4388401480,1686758048400274,371024953,-763884381,5049,-30721,0.27600002,0.5487486,0.74300003,1.0370001,0.59999996,1.05,96,18,0.057000004,0.051000003,-0.027,-1.0450001,1.0753678,0,4,1,19
