timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
4384628647,4384628647,4383803573,0,0,1,53,0,0,0,100,1,42
4385665488,4385665488,4383803573,0,0,1,53,0,0,0,100,1,42
4386595460,4386595460,4383803573,0,0,1,53,0,0,0,100,1,42
4387589694,4387589694,4383803573,0,0,1,53,0,0,0,100,1,42
4388586478,4388586478,4383803573,0,0,1,53,0,0,0,100,1,42
4388921747,4388586478,4388921747,0,0,1,53,0,0,0,100,1,42
4389592880,4389592880,4388921747,0,0,1,53,0,0,0,100,1,42
4390591268,4390591268,4388921747,0,0,1,53,0,0,0,100,1,42
4391586592,4391586592,4388921747,0,0,1,53,0,0,0,100,1,42
4392594123,4392594123,4388921747,0,0,1,53,0,0,0,100,1,42
4393588129,4393588129,4388921747,0,0,1,53,0,0,0,100,1,42
4394039469,4393588129,4394039469,0,0,1,53,0,0,0,100,1,42
4394589559,4394589559,4394039469,0,0,1,53,0,0,0,100,1,42
4395595500,4395595500,4394039469,0,0,1,53,0,0,0,100,1,42
4396589347,4396589347,4394039469,0,0,1,53,0,0,0,100,1,42
4397598471,4397598471,4394039469,0,0,1,53,0,0,0,100,1,42
4398581837,4398581837,4394039469,0,0,1,53,0,0,0,100,1,42
4399163475,4398581837,4399163475,0,0,1,53,0,0,0,100,1,42
4399587549,4399587549,4399163475,0,0,1,53,0,0,0,100,1,42
4400582256,4400582256,4399163475,0,0,1,53,0,0,0,100,1,42
4401590456,4401590456,4399163475,0,0,1,53,0,0,0,100,1,42
4402592834,4402592834,4399163475,0,0,1,53,0,0,0,100,1,42
4403591788,4403591788,4399163475,0,0,1,53,0,0,0,100,1,42
4404279482,4403591788,4404279482,0,0,1,53,0,0,0,100,1,42
4404582257,4404582257,4404279482,0,0,1,53,0,0,0,100,1,42
4405583526,4405583526,4404279482,0,0,1,53,0,0,0,100,1,42
4406588544,4406588544,4404279482,0,0,1,53,0,0,0,100,1,42
4407593005,4407593005,4404279482,0,0,1,53,0,0,0,100,1,42
4408588553,4408588553,4404279482,0,0,1,53,0,0,0,100,1,42
4409399474,4408588553,4409399474,0,0,1,53,0,0,0,100,1,42
4409586554,4409586554,4409399474,0,0,1,53,0,0,0,100,1,42
4410591585,4410591585,4409399474,0,0,1,53,0,0,0,100,1,42
4411589513,4411589513,4409399474,0,0,1,53,0,0,0,100,1,42
4412591574,4412591574,4409399474,0,0,1,53,0,0,0,100,1,42
4413591507,4413591507,4409399474,0,0,1,53,0,0,0,100,1,42
4414519496,4413591507,4414519496,0,0,1,53,0,0,0,100,1,42
4414591518,4414591518,4414519496,0,0,1,53,0,0,0,100,1,42
4415588948,4415588948,4414519496,0,0,1,53,0,0,0,100,1,42
4416592638,4416592638,4414519496,0,0,1,53,0,0,0,100,1,42
4417588523,4417588523,4414519496,0,0,1,53,0,0,0,100,1,42
4428593032,4428593032,4414519496,0,0,1,53,0,0,0,100,1,42
4429597710,4429597710,4414519496,0,0,1,53,0,0,0,100,1,42
4429881432,4429597710,4429881432,0,0,1,53,0,0,0,100,1,42
4430588602,4430588602,4429881432,0,0,1,53,0,0,0,100,1,42
4431590947,4431590947,4429881432,0,0,1,53,0,0,0,100,1,42
4432591485,4432591485,4429881432,0,0,1,53,0,0,0,100,1,42
4433582508,4433582508,4429881432,0,0,1,53,0,0,0,100,1,42
4434589607,4434589607,4429881432,0,0,1,53,0,0,0,100,1,42
4434934467,4434589607,4434934467,0,0,1,53,0,0,0,100,1,42
4435591039,4435591039,4434934467,0,0,1,53,0,0,0,100,1,42
4436589833,4436589833,4434934467,0,0,1,53,0,0,0,100,1,42
4437589459,4437589459,4434934467,0,0,1,53,0,0,0,100,1,42
4438581506,4438581506,4434934467,0,0,1,53,0,0,0,100,1,42
4439592382,4439592382,4434934467,0,0,1,53,0,0,0,100,1,42
4440025658,4439592382,4440025658,0,0,1,53,0,0,0,100,1,42
4440590485,4440590485,4440025658,0,0,1,53,0,0,0,100,1,42
4441590806,4441590806,4440025658,0,0,1,53,0,0,0,100,1,42
4442592875,4442592875,4440025658,0,0,1,53,0,0,0,100,1,42
4443584924,4443584924,4440025658,0,0,1,53,0,0,0,100,1,42
4444591485,4444591485,4440025658,0,0,1,53,0,0,0,100,1,42
4445113032,4444591485,4445113032,0,0,1,53,0,0,0,100,1,42
4445591483,4445591483,4445113032,0,0,1,53,0,0,0,100,1,42
4446590484,4446590484,4445113032,0,0,1,53,0,0,0,100,1,42
4447589479,4447589479,4445113032,0,0,1,53,0,0,0,100,1,42
4448591775,4448591775,4445113032,0,0,1,53,0,0,0,100,1,42
4449591518,4449591518,4445113032,0,0,1,53,0,0,0,100,1,42
4450196311,4449591518,4450196311,0,0,1,53,0,0,0,100,1,42
4450595617,4450595617,4450196311,0,0,1,53,0,0,0,100,1,42
4451589213,4451589213,4450196311,0,0,1,53,0,0,0,100,1,42
4452592698,4452592698,4450196311,0,0,1,53,0,0,0,100,1,42
4453595475,4453595475,4450196311,0,0,1,53,0,0,0,100,1,42
4454589992,4454589992,4450196311,0,0,1,53,0,0,0,100,1,42
4455285165,4454589992,4455285165,0,0,1,53,0,0,0,100,1,42
4455590499,4455590499,4455285165,0,0,1,53,0,0,0,100,1,42
4456592554,4456592554,4455285165,0,0,1,53,0,0,0,100,1,42
4457592445,4457592445,4455285165,0,0,1,53,0,0,0,100,1,42
4458595595,4458595595,4455285165,0,0,1,53,0,0,0,100,1,42
4459587481,4459587481,4455285165,0,0,1,53,0,0,0,100,1,42
4460405489,4459587481,4460405489,0,0,1,53,0,0,0,100,1,42
4460593479,4460593479,4460405489,0,0,1,53,0,0,0,100,1,42
4461592527,4461592527,4460405489,0,0,1,53,0,0,0,100,1,42
4462591328,4462591328,4460405489,0,0,1,53,0,0,0,100,1,42
4463591475,4463591475,4460405489,0,0,1,53,0,0,0,100,1,42
4464593063,4464593063,4460405489,0,0,1,53,0,0,0,100,1,42
4465525480,4464593063,4465525480,0,0,1,53,0,0,0,100,1,42
4465593158,4465593158,4465525480,0,0,1,53,0,0,0,100,1,42
4466592524,4466592524,4465525480,0,0,1,53,0,0,0,100,1,42
4467588196,4467588196,4465525480,0,0,1,53,0,0,0,100,1,42
4468589766,4468589766,4465525480,0,0,1,53,0,0,0,100,1,42
4469588885,4469588885,4465525480,0,0,1,53,0,0,0,100,1,42
4470616628,4470616628,4465525480,0,0,1,53,0,0,0,100,1,42
4470645033,4470616628,4470645033,0,0,1,53,0,0,0,100,1,42
4471594362,4471594362,4470645033,0,0,1,53,0,0,0,100,1,42
4472599590,4472599590,4470645033,0,0,1,53,0,0,0,100,1,42
4473593496,4473593496,4470645033,0,0,1,53,0,0,0,100,1,42
4474593462,4474593462,4470645033,0,0,1,53,0,0,0,100,1,42
4475592173,4475592173,4470645033,0,0,1,53,0,0,0,100,1,42
4475764041,4475592173,4475764041,0,0,1,53,0,0,0,100,1,42
4476591492,4476591492,4475764041,0,0,1,53,0,0,0,100,1,42
4477589928,4477589928,4475764041,0,0,1,53,0,0,0,100,1,42
4478590478,4478590478,4475764041,0,0,1,53,0,0,0,100,1,42
4479592988,4479592988,4475764041,0,0,1,53,0,0,0,100,1,42
4480592583,4480592583,4475764041,0,0,1,53,0,0,0,100,1,42
4480884142,4480592583,4480884142,0,0,1,53,0,0,0,100,1,42
4481591504,4481591504,4480884142,0,0,1,53,0,0,0,100,1,42
4482597634,4482597634,4480884142,0,0,1,53,0,0,0,100,1,42
4483592068,4483592068,4480884142,0,0,1,53,0,0,0,100,1,42
4484591391,4484591391,4480884142,0,0,1,53,0,0,0,100,1,42
4485586851,4485586851,4480884142,0,0,1,53,0,0,0,100,1,42
4486004539,4485586851,4486004539,0,0,1,53,0,0,0,100,1,42
4486591531,4486591531,4486004539,0,0,1,53,0,0,0,100,1,42
4487590461,4487590461,4486004539,0,0,1,53,0,0,0,100,1,42
4488593125,4488593125,4486004539,0,0,1,53,0,0,0,100,1,42
4489604566,4489604566,4486004539,0,0,1,53,0,0,0,100,1,42
4490614820,4490614820,4486004539,0,0,1,53,0,0,0,100,1,42
4491121492,4490614820,4491121492,0,0,1,53,0,0,0,100,1,42
4491594479,4491594479,4491121492,0,0,1,53,0,0,0,100,1,42
4492589549,4492589549,4491121492,0,0,1,53,0,0,0,100,1,42
