timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt
4388021294,0.29111183,0.15377921,0.15913814,4013,0,-0.17832027,-0.72521764,-11.781427,4013
4388061281,0.15444155,0.25489408,0.02192299,3958,0,0.1588818,0.64033556,-10.371162,3958
4388105281,0.07558949,-0.019496717,-0.08794053,4000,0,3.0362213,-0.46466345,-4.7899656,4000
4388145319,-0.0051952265,0.16245611,-0.031254243,4038,0,1.7434442,0.058096766,-11.086275,4038
4388186100,-0.2242769,0.056096744,-0.018818576,4017,0,-1.153398,0.61454946,-9.397035,4017
4388230100,0.22078696,0.07364489,0.011407246,4018,0,0.11327238,1.270463,-9.625399,4018
4388270081,-0.06263882,-0.04634327,0.014058886,3963,0,0.7267002,2.4166255,-8.017576,3963
4388314081,0.021360306,-0.02603,-0.035348453,4000,0,-0.2736376,0.4575377,-11.51121,4000
4388354088,-0.089991316,0.103196956,-0.046982013,4007,0,-1.9443566,2.213662,-10.272965,4007
4388398081,-0.16925143,0.055312075,-0.0578461,3975,0,0.98618364,-1.2535913,-8.6312,3975
4388438081,0.01981792,-0.16211355,-0.06826654,3993,0,-0.2757279,-1.4383788,-10.431758,3993
4388478882,0.08912446,0.05261888,0.009166761,3984,0,-1.7639666,-1.2287577,-16.250471,3984
4388518893,-0.19320232,0.105034225,-0.017859956,4010,0,0.25187534,-1.0422525,-6.53583,4010
4388562881,-0.039775394,-0.028870054,0.011778326,3993,0,-0.8754404,-1.1345584,-9.740877,3993
4388602926,-0.10286544,-0.07149271,-0.012024613,4045,0,0.6281451,0.08305719,-8.505933,4045
4388646881,0.09431845,0.0072076875,-0.08729768,3962,0,0.3223178,1.9858704,-6.886614,3962
4388687682,-0.2321975,0.24329524,-0.16017188,4000,0,1.7848665,1.7940613,-6.745925,4000
4388731681,-0.24886176,0.13478278,-0.09352849,4000,0,0.39002797,-1.3730925,-11.240966,4000
4388771683,-0.22952075,0.13391499,-0.153466,4002,0,-1.7336621,-0.26296523,-8.493545,4002
4388815688,-0.021111254,0.1075526,0.06487886,4007,0,0.61627096,1.2490184,-9.221896,4007
4388855688,0.15673226,0.26134467,0.026822632,3988,0,-0.102197185,-1.5318352,-13.018262,3988
4388899681,-0.24925426,-0.0735516,-0.063982956,4000,0,-0.4937378,-0.0868206,-12.373197,4000
4388939692,-0.047040742,-0.093146116,0.006541874,4011,0,1.9235204,-2.1972501,-8.567682,4011
4388980494,0.018997023,-0.10288094,0.0600014,4013,0,1.0922242,0.1493083,-11.711111,4013
4389024484,-0.10883086,0.033389717,-0.21232145,3984,0,1.1214676,1.8613255,-7.860399,3984
4389064481,-0.22709256,0.21320342,-0.14460038,3995,0,-0.08924399,1.0180573,-9.281369,3995
4389104481,-0.1874309,0.104888014,-0.21388726,3975,0,-1.4973979,-1.5621759,-9.936649,3975
4389148500,-0.0802203,-0.06254826,-0.08721174,4012,0,1.6273893,-0.021272535,-7.2658134,4012
4389189282,0.251941,-0.025362948,0.17091255,4000,0,2.4479902,1.6791141,-8.345252,4000
4389229284,-0.14924093,0.17045312,-0.11841299,3996,0,0.54357016,1.4822307,-9.288721,3996
4389273288,0.078893274,0.07341861,0.09869471,3986,0,-0.13995536,1.3454775,-12.65287,3986
4389313295,0.12637265,-0.1307664,0.123304814,4009,0,0.2435988,0.61544293,-9.8641205,4009
4389357281,0.033936974,-0.024228012,-0.07949432,4000,0,-1.0657775,-0.75353724,-11.469211,4000
4389397327,0.3387324,-0.09688544,0.090672895,4045,0,1.0739139,-1.8821597,-10.511354,4045
4389438081,0.103102334,-0.08450067,-0.025739301,4798,0,2.221789,0.7739869,-9.045869,4798
4389478081,-0.052834727,-0.035285767,0.06908503,4000,0,1.676178,0.7366346,-9.680283,4000
4389522081,-0.08178571,-0.012019208,-0.03962943,3977,0,0.19744214,0.19557944,-10.373533,3977
4389562081,0.30373985,-0.015526557,-0.0038099797,3974,0,-1.3725353,-1.902567,-14.313864,3974
4389606094,-0.056093503,0.06920512,-0.16851234,4011,0,-2.0696387,-0.10011571,-8.916452,4011
4389646088,0.05782461,0.018462695,-0.19128004,4007,0,0.6403597,-2.0790884,-6.2276306,4007
4389690082,0.13962361,-0.18304169,0.03445273,3961,0,0.78229636,-0.84863114,-6.542122,3961
4389730882,0.0006027423,-0.2123232,-0.13558404,4001,0,2.7494783,1.113579,-5.794174,4001
4389774881,0.12581903,-0.28878254,0.16843887,4000,0,0.5308561,2.1059616,-8.601874,4000
4389818882,0.22001512,-0.02517621,-0.04456293,3998,0,1.3693014,0.07849577,-7.690098,3998
4389862888,0.0790382,-0.17474802,0.008109303,4006,0,0.817435,-1.8374404,-8.56744,4006
4389906881,0.06543967,-0.12064117,0.13033359,3963,0,-1.6401657,0.45674583,-10.686168,3963
4389946882,-0.082147695,0.12549244,-0.023923872,4001,0,0.89014095,1.5108728,-8.4634495,4001
4389987682,-0.26648682,0.039122976,-0.050507065,4000,0,0.8432509,0.884286,-9.143358,4000
4390027681,-0.057597857,-0.053589825,0.08881554,4000,0,1.5761921,2.0028925,-9.423532,4000
4390071683,-0.16489826,-0.11161424,-0.07372277,3996,0,0.28296062,1.6697742,-8.364781,3996
4390111692,-0.026213212,0.04047136,-0.049434334,4004,0,-1.080025,0.09282279,-11.943081,4004
4390155681,-0.05257231,0.16996343,-0.027783984,4000,0,-0.18881288,-1.1806347,-10.8690815,4000
4390195682,0.28942278,0.076757185,0.049343966,4001,0,-1.01382,-1.6298802,-12.406373,4001
4390240518,-0.14410539,-0.1733466,-0.12483284,4032,0,-0.452095,0.88985294,-8.174251,4032
4390280481,-0.22435418,-0.14439794,-0.1495814,4000,0,-0.32279626,-1.5662514,-8.999529,4000
4390320485,-0.12533104,-0.03015988,-0.060571,4001,0,0.8271417,0.12742326,-8.397581,4001
4390360481,0.09332396,0.106198326,0.03353133,4000,0,1.6934471,-0.947033,-9.582785,4000
4390404481,0.080594644,0.061656106,0.08786079,4000,0,-0.15833795,0.24075806,-8.921712,4000
4390444481,0.1535331,0.25078985,0.010877365,3988,0,0.41915646,1.5242007,-10.185303,3988
4390489295,0.4071992,0.08364015,0.116089486,4013,0,2.5988796,-1.1548297,-9.971497,4013
4390533281,-0.13468936,-0.019012887,-0.15894873,3993,0,0.947032,-1.4360958,-9.521556,3993
4390573293,0.15196466,0.017314646,0.051674057,4006,0,0.54814416,-1.4196615,-9.386932,4006
4390617281,-0.24438713,-0.094583586,-0.10488837,3994,0,-1.4950254,-0.24193573,-8.048709,3994
4390657295,0.19851047,-0.001128838,-0.012751245,4007,0,-1.2959979,-0.32187647,-9.05718,4007
4390701281,0.1160208,-0.12579538,-0.10288571,4000,0,-0.27647516,-0.6104105,-7.9365897,4000
4390742108,0.07970034,-0.23226188,-0.06070297,4027,0,1.0240422,0.51861197,-6.0850606,4027
4390786087,-0.12585373,-0.14670514,-0.16745949,4006,0,-0.6880419,-2.05032,-9.22207,4006
4390826093,0.23505484,-0.078807734,0.0024867842,4010,0,0.13074808,-0.8769911,-11.728336,4010
4390870080,-0.13164668,-0.0426708,-0.12757838,3999,0,2.3642201,-0.3182861,-6.318305,3999
4390914081,-0.030330887,-0.2557009,0.07369197,4000,0,0.8033249,-0.28335783,-10.157452,4000
4390958082,-0.024970613,-0.2466127,0.11024579,4000,0,-1.5648214,1.3176216,-13.520741,4000
4391002090,-0.091424994,0.0019683412,-0.10248565,3961,0,0.25473496,1.919509,-9.067409,3961
4391042894,0.23607172,0.001828419,0.13828468,3980,0,0.8568598,0.24360093,-14.610737,3980
4391086881,-0.21462111,-0.016156549,-0.06477813,3993,0,0.29918018,0.63941085,-10.175642,3993
4391126881,-0.14295363,0.072777115,-0.06368894,3998,0,-2.116867,-1.3538136,-12.472784,3998
4391170881,-0.2818395,0.022392485,-0.04367675,4000,0,0.5615862,0.7409274,-8.712134,4000
4391210882,-0.17199998,-0.21434851,-0.09548837,3950,0,0.33836722,-0.25121596,-7.9681787,3950
4391255681,-0.009394742,-0.08954068,0.0958937,4799,0,-2.3710961,1.4337608,-12.026122,4799
4391299722,-0.03550011,0.1568717,-0.047312353,4037,0,-0.25079465,0.64790124,-9.453123,4037
4391339688,0.052660428,0.062354796,0.012237939,4007,0,0.53477407,0.9671421,-9.510314,4007
4391383682,-0.28323498,0.041495577,-0.16536391,3997,0,0.6222281,0.9872254,-7.777948,3997
4391423681,-0.3849603,-0.057567842,-0.08505194,4000,0,0.056741465,-0.011666408,-11.6345625,4000
4391467688,-0.07485313,0.22502735,0.1622947,4000,0,0.5999422,2.523693,-11.604754,4000
4391507681,0.15080237,0.10030599,0.13279669,3993,0,-0.8613828,1.5229808,-11.301859,3993
4391552481,-0.06028403,0.10535145,-0.050511856,3988,0,-1.974653,0.8230858,-9.9017515,3988
4391592481,0.14857426,-0.029640662,0.029529836,3997,0,-2.148184,0.91960955,-13.922035,3997
4391636484,-0.01532012,0.14478247,-0.10385207,4003,0,-1.6005348,2.2237577,-8.221626,4003
4391676481,-0.06959568,0.04536823,-0.0760653,4000,0,-0.56931984,1.0119535,-10.8480835,4000
4391720488,0.28609994,0.00506992,0.2673928,4001,0,0.9473804,-0.082981646,-15.077703,4001
4391761282,0.10573474,0.032706887,0.1739852,4000,0,-1.4580595,-2.0258164,-15.069121,4000
4391805329,-0.042332333,0.07228585,-0.011344404,4041,0,-2.3518002,0.3086616,-12.792962,4041
4391845281,-0.01673266,0.07192514,-0.07897095,3992,0,-0.09866079,-1.5556293,-8.300663,3992
4391889283,0.029512541,-0.2741423,0.037617087,4002,0,-1.0695696,-1.799698,-13.374149,4002
4391933298,-0.21068925,-0.2677541,-0.012279724,4017,0,1.3068087,1.5376387,-7.7977443,4017
4391973296,-0.102624394,-0.15167673,0.02213776,4015,0,0.8461273,1.5223674,-8.922021,4015
4392017288,-0.3150584,-0.29022607,-0.08770244,4006,0,-0.10932748,-0.60074794,-10.306871,4006
4392058087,0.013627331,-0.10581404,0.05636105,4806,0,-1.2066098,0.57944363,-11.13402,4806
4392102126,-0.2448482,-0.2163416,-0.058207408,4045,0,0.8514372,-1.979151,-5.7087255,4045
4392142116,0.15899424,0.07600963,0.06075993,4035,0,1.230538,-0.81019753,-11.2046585,4035
4392186081,-0.043382246,0.027101269,0.057561632,3969,0,3.540615,0.60433996,-5.981011,3969
4392226081,-0.3275917,0.26370463,-0.10135505,3994,0,3.0269766,1.0046388,-5.377669,3994
4392270095,-0.5795207,0.08890971,-0.13971634,4013,0,1.455616,0.22904907,-8.576119,4013
4392310090,-0.48033115,0.04364654,-0.10787781,4009,0,0.137166,2.0790753,-6.547244,4009
4392350896,-0.31841922,0.09000364,-0.23554115,4015,0,0.25410157,2.456872,-8.550218,4015
4392390908,-0.07797307,0.19289328,0.00969875,4019,0,0.3887332,0.17746194,-13.0652485,4019
4392430881,0.08275484,-0.11404334,0.18417233,3999,0,1.6822802,0.08321635,-8.304049,3999
4392470898,0.035786718,0.0050673424,0.0277972,4016,0,3.2144663,-0.5217915,-7.0096717,4016
4392514881,-0.08412838,-0.17048717,-0.0731603,3993,0,0.008794224,0.16404599,-9.704358,3993
4392555682,-0.0968914,0.22345474,-0.0935451,4000,0,1.1644125,0.6769041,-11.153763,4000
4392599716,-0.06974601,0.25790888,-0.0854104,4035,0,2.1562788,0.44490004,-7.5172653,4035
4392643698,0.11278043,0.022531396,0.026780305,3991,0,-0.6568896,0.47528607,-11.287813,3991
4392683687,-0.19771756,0.03721546,-0.05216307,4006,0,-0.8203343,2.0941236,-9.435133,4006
4392727715,0.2039434,0.27947053,0.09453787,4030,0,0.17630573,0.6520294,-10.923218,4030
4392767703,-0.022819629,0.09099638,0.10421506,4022,0,0.05791711,2.3263538,-8.455168,4022
4392812499,0.062277477,-0.23106652,-0.0133610135,4001,0,2.2283654,-0.32123607,-6.848685,4001
4392856481,0.11416493,-0.060301255,0.11841394,4000,0,-0.8551097,-1.1042085,-10.439367,4000
4392900493,-0.23670076,0.041214492,-0.06604552,4009,0,0.6138765,-2.375253,-9.600574,4009
4392940488,0.19761752,0.07211038,0.07325889,3994,0,2.3857386,-1.4940794,-8.212081,3994
4392984484,-0.12401944,-0.13116874,-0.057828154,3987,0,1.7387365,-1.1672591,-7.0250034,3987
4393024484,-0.16015388,-0.07712979,-0.08215877,3991,0,1.8910402,-1.8947662,-7.3857923,3991
4393065288,0.19716989,-0.037827287,0.14394456,4007,0,1.7967634,-1.3518057,-11.666055,4007
4393109282,-0.10147181,-0.01070081,-0.042892076,3994,0,-0.63976437,-0.32406563,-15.014422,3994
4393149284,-0.14580934,-0.18002741,0.07105607,3961,0,-1.277802,-1.4090827,-12.169769,3961
4393193281,-0.1706719,-0.004841366,0.0530524,4000,0,-1.8398762,2.1281044,-10.322434,4000
4393233286,-0.09612813,-0.19438781,-0.025873557,3999,0,-2.5537748,2.2339573,-9.508718,3999
4393277281,0.33686185,-0.031266507,0.01563778,4000,0,0.84349895,1.242562,-8.427501,4000
4393317284,0.037110344,-0.007474387,-0.12205366,3981,0,1.452571,4.008947,-7.4525337,3981
4393362088,0.11447853,-0.43105912,-0.07987935,4007,0,1.3587981,-1.0116024,-9.010833,4007
4393402088,0.20765941,-0.13106377,-0.058794092,4007,0,2.5277736,-1.212839,-10.898852,4007
4393446085,0.10818893,-0.21779297,-0.1146657,4004,0,3.3309586,-1.3361168,-7.379685,4004
4393486081,0.38417277,-0.15525518,-0.02831478,3998,0,2.962245,-0.02723625,-7.898307,3998
4393530120,-0.0147313615,-0.25500783,-0.13351673,4032,0,-0.8577173,-0.6330106,-7.758959,4032
4393570081,0.21326831,-0.18771605,0.050509997,4000,0,-0.76922476,0.53121483,-11.109631,4000
4393614882,0.083745584,-0.08291562,-0.005668433,4001,0,-1.3149129,-0.7497446,-8.223313,4001
4393658888,-0.02814768,0.13737914,-0.12519091,3969,0,-3.0155973,-2.1276293,-12.775062,3969
4393698882,0.29733473,-0.22820191,0.056173675,4001,0,-2.7797058,-0.15789232,-15.519072,4001
4393742882,0.1869355,-0.023696342,0.04909824,4001,0,-2.5328143,1.2787313,-14.654958,4001
4393782888,0.033649873,0.03640652,-0.08929093,4006,0,-3.0750782,0.6551307,-10.538725,4006
4393826881,0.104940586,0.0011718689,0.046951488,3993,0,-1.1174114,0.6923257,-13.62984,3993
4393867681,-0.001173349,-0.092927024,-0.038057882,3993,0,-1.7864089,-0.9758872,-13.236657,3993
4393911690,0.051545803,0.013293762,0.05672519,4009,0,-0.7806405,1.6982913,-12.041086,4009
4393951681,-0.07686653,8.049718e-05,-0.1358264,4000,0,0.29274115,0.33425087,-9.505495,4000
4393995682,-0.012399404,-0.1898095,-0.023946032,4000,0,0.38892058,0.9210376,-10.273753,4000
4394035681,-0.09085955,-0.37028086,0.024964014,3999,0,0.1761681,-1.9959844,-13.515954,3999
4394079688,0.008644619,-0.17437933,0.03602853,4006,0,-1.9613008,0.60180795,-14.128159,4006
4394120528,-0.010672557,-0.18300733,0.06524696,4043,0,2.321998,1.4858458,-6.799218,4043
4394160484,-0.0021282942,0.19533792,-0.1937819,4003,0,0.2595897,1.1203134,-9.074943,4003
4394200496,0.051834505,-0.024281364,-0.043889545,4013,0,0.11918704,3.4912212,-10.412139,4013
4394244488,0.058631152,0.15273681,-0.036083736,4004,0,-1.201797,0.80267715,-12.460712,4004
4394284484,0.0033525417,0.017519115,-0.00464968,4000,0,-2.4567392,0.4410337,-12.422939,4000
4394328485,0.11279605,0.29395267,-0.035312574,4004,0,0.10409677,-0.2676538,-10.781415,4004
4394369290,0.37237987,0.14482258,0.16700128,4008,0,0.46534875,1.8945715,-8.52972,4008
4394409336,-0.21676978,0.2621299,-0.1742657,4055,0,-0.1379136,3.2897103,-7.377184,4055
4394453281,-0.0032848716,0.3867298,-0.03210577,3994,0,-1.1622443,2.6741815,-11.036864,3994
4394497288,-0.05661179,0.31172916,-0.17462453,4000,0,-0.14234619,1.678946,-8.471807,4000
4394541289,0.11961164,0.32602674,-0.17669946,4008,0,0.6715961,0.71755433,-6.6521406,4008
4394581281,-0.21704715,0.21254627,-0.012648898,3998,0,1.8106711,1.9248462,-7.9131837,3998
4394622129,-0.07126103,0.44158477,-0.084198,4048,0,-0.5229122,2.2906237,-10.931598,4048
4394662081,0.03907981,0.039815005,0.09580503,3999,0,-1.4787052,2.6685355,-12.679564,3999
4394706113,0.098379254,0.12948504,0.13405047,4032,0,-0.109001815,2.7320416,-10.977195,4032
4394746108,-0.028976468,0.07677289,-0.08525169,4027,0,-1.241124,0.8728832,-12.241281,4027
4394790082,0.046107028,-0.008616129,-0.058429033,4001,0,-1.6109288,0.6055719,-13.785716,4001
4394830088,-0.10518349,-0.20216447,0.086906075,3996,0,1.6537566,-0.07849413,-9.638656,3996
4394874111,-0.020105978,-0.15347818,0.14039566,4023,0,-0.29514423,0.29990086,-11.972777,4023
4394914903,-0.14191398,-0.10809922,-0.066403605,4010,0,0.70195585,-2.1925032,-12.147262,4010
4394954888,-0.028388249,-0.08324692,-0.077518225,4007,0,0.94417566,0.5357364,-6.6067767,4007
4394998896,0.041974813,0.059390068,-0.08214886,4012,0,1.6281857,-0.73709047,-5.5327153,4012
4395038895,0.2091863,0.0044601257,-0.077308476,4007,0,1.0251055,0.7329754,-11.0013,4007
4395082912,0.28668785,-0.23155342,0.059565008,4031,0,0.23029362,-1.5311534,-10.358071,4031
4395122901,-0.06565534,0.0586341,-0.09637377,4020,0,0.1256562,2.0348268,-8.56662,4020
4395167688,0.045214817,0.003831706,0.0035079943,3969,0,0.8158461,0.54557264,-6.5848475,3969
4395207682,-0.14714944,0.28570637,-0.21331131,3973,0,-0.7424583,0.02986876,-7.89135,3973
4395251681,-0.09570681,0.1720332,-0.14123552,3985,0,1.0728035,-1.1493953,-8.396047,3985
4395291699,-0.016563417,-0.24287538,0.044241026,4018,0,0.42257327,1.8242232,-6.5281086,4018
4395335681,-0.042870473,0.033685643,0.06130853,3995,0,-2.096926,1.4553638,-8.715311,3995
4395375682,-0.11114566,-0.078331366,-0.11950294,4001,0,-2.7089055,-0.9612946,-13.603822,4001
4395420484,-0.0010227915,0.05749574,0.013340025,3986,0,-0.92245615,0.37628853,-12.356493,3986
4395460481,-0.07388743,0.19789636,-0.11204678,3994,0,-0.1763387,-0.05397777,-8.508423,3994
4395504481,0.16761579,0.18404013,0.06711237,3994,0,0.7572141,-1.2023733,-13.936816,3994
4395544485,0.013961376,-0.027778476,0.02076502,3974,0,-1.4937662,-1.6328756,-7.549338,3974
4395584498,0.017721899,-0.06121887,-0.0687764,3978,0,-0.5773595,0.8855126,-8.523868,3978
4395628484,0.093802206,0.0700319,0.04853749,4000,0,-2.576576,1.4043441,-9.585845,4000
4395669288,-0.12765925,0.09658739,-0.09921994,4007,0,0.19995137,0.7352348,-6.443467,4007
4395713293,0.1945549,0.05024571,0.04155438,4012,0,0.74185485,0.058362518,-8.783804,4012
4395753290,-0.04422335,0.004246046,-0.053431038,3987,0,2.6317275,1.1365154,-5.531098,3987
4395797292,0.20962062,0.10504505,0.103899814,3987,0,0.9322013,-0.040774032,-8.939388,3987
4395837287,-0.000720221,0.2956431,-0.14997554,4006,0,-0.5074017,-0.53506434,-7.9357076,4006
4395881281,0.18284298,0.14581655,-0.02397335,3992,0,-0.010919475,0.1447209,-8.747216,3992
4395921284,0.13799931,0.08695358,-0.048395287,3948,0,-0.31251758,1.5838752,-9.171454,3948
4395962081,0.11004185,0.13243726,0.019138625,3993,0,0.48155552,0.45440257,-9.864915,3993
4396006084,-0.10000046,-0.21981144,-0.102168575,3997,0,2.594849,-0.46294466,-6.7595525,3997
4396050088,-0.2887011,-0.24670857,-0.116045006,4007,0,0.3232365,-1.1485237,-7.38364,4007
4396094081,-0.12046744,-0.2806487,0.0040142415,3999,0,-2.1957822,-0.32349718,-11.047017,3999
