timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
4384791733,0.11301607,-0.13841376,0.08195701,-0.041244507,0.116882324,0.23099136,0.0,0.0,0.0,0.016527154,0.0,0.0,0.0,0.0,0.0,0.26388952,0.26389006,0.5726999,0.59894145,0.59894204,4.0580306,0.0,0.0,0.0,0.09014828,0.0,0.0,0.0,0.0,0.0,0.00023555431,0.008595914,0.021800004,0.0,0.0,0.0,0.0,0.0,0.0
4384996378,0.10791761,-0.08602789,0.10778952,-0.039686203,0.11707306,-0.038009644,0.0,0.0,0.0,-0.01865618,0.0,0.0,0.0,0.0,0.0,0.26372597,0.2637265,0.57272637,0.5980876,0.59808815,4.0579715,0.0,0.0,0.0,0.090148516,0.0,0.0,0.0,0.0,0.0,0.00021603047,0.006533197,0.015080716,0.0,0.0,0.0,0.0,0.0,0.0
4385197352,0.096291095,-0.082106724,0.06720744,-0.026231766,0.12129974,-0.04201126,0.0,0.0,0.0,0.01637984,0.0,0.0,0.0,0.0,0.0,0.26359433,0.26359487,0.57267016,0.5973805,0.59738106,4.058107,0.0,0.0,0.0,0.090148434,0.0,0.0,0.0,0.0,0.0,0.00019102661,0.0063048033,0.016467731,0.0,0.0,0.0,0.0,0.0,0.0
4385398171,0.11864751,-0.09229686,0.047769506,-0.02264595,0.11429596,-0.64722824,0.0,0.0,0.0,-0.08696255,0.0,0.0,0.0,0.0,0.0,0.26361528,0.26361623,0.5726826,0.5989262,0.59892666,4.0582533,0.0,0.0,0.0,0.09014828,0.0,0.0,0.0,0.0,0.0,0.00020911275,0.006725131,0.017516091,0.0,0.0,0.0,0.0,0.0,0.0
4385602946,0.13709372,-0.118225425,0.08413653,-0.010709763,0.107543945,0.10191727,0.0,0.0,0.0,0.034289166,0.0,0.0,0.0,0.0,0.0,0.26361537,0.2636158,0.5726919,0.5989813,0.5989818,4.0583873,0.0,0.0,0.0,0.09014827,0.0,0.0,0.0,0.0,0.0,0.0003032858,0.0072236178,0.019185124,0.0,0.0,0.0,0.0,0.0,0.0
4385806955,0.06705864,-0.08435984,0.07637096,-0.013561249,0.1049881,0.0027427673,0.0,0.0,0.0,-0.21047524,0.0,0.0,0.0,0.0,0.0,0.26356962,0.26357016,0.572665,0.60017663,0.60017705,4.058229,0.0,0.0,0.0,0.09014835,0.0,0.0,0.0,0.0,0.0,0.00068909005,0.005609924,0.018270869,0.0,0.0,0.0,0.0,0.0,0.0
4386007725,0.06674908,-0.06346945,-0.09091035,0.0034866333,0.09284973,0.047805786,0.0,0.0,0.0,0.08677358,0.0,0.0,0.0,0.0,0.0,0.2637538,0.2637543,0.57274693,0.6024898,0.60249025,4.058375,0.0,0.0,0.0,0.09014845,0.0,0.0,0.0,0.0,0.0,0.0020516724,0.0065844567,0.02125901,0.0,0.0,0.0,0.0,0.0,0.0
4386208518,0.17745987,0.0043300986,-0.040835112,0.023872375,0.09421539,1.5772209,0.0,0.0,0.0,-0.05849511,0.0,0.0,0.0,0.0,0.0,0.26401633,0.2639894,0.5727461,0.6023909,0.602391,4.058356,0.0,0.0,0.0,0.09014832,0.0,0.0,0.0,0.0,0.0,0.0009709495,0.0359017,0.11589728,0.0,0.0,0.0,0.0,0.0,0.0
4386409327,0.095493495,-0.0754886,-0.047394276,-0.05535698,0.1217041,-0.8728142,0.0,0.0,0.0,-0.083756566,0.0,0.0,0.0,0.0,0.0,0.2642781,0.26423833,0.5727171,0.59629,0.5962893,4.0584726,0.0,0.0,0.0,0.090148166,0.0,0.0,0.0,0.0,0.0,0.0006666192,0.00527315,0.021311251,0.0,0.0,0.0,0.0,0.0,0.0
4386614138,-0.026473612,-0.13281214,0.2307601,-0.057699203,0.097480774,0.015544891,0.0,0.0,0.0,-0.08744467,0.0,0.0,0.0,0.0,0.0,0.26426488,0.2642279,0.5727249,0.59785724,0.59785473,4.0583005,0.0,0.0,0.0,0.09014812,0.0,0.0,0.0,0.0,0.0,0.00068089744,0.009795261,0.027618518,0.0,0.0,0.0,0.0,0.0,0.0
