timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags,pre_flt_fail
4384791733,0.9991213,-0.008580735,-0.0034075247,-0.040883534,0.099392734,-0.09392485,0.033411883,24.057005,-81.34371,-0.47681427,1.2449619e-05,-1.4790615e-05,-1.7533943e-05,0.00037364598,-0.00047502303,-0.00048001818,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,1.7995849e-10,9.063625e-06,0.0003994524,5.2403493e-07,5.894688e-06,5.910477e-06,3.700916e-05,0.013129282,0.013129788,0.010132874,0.06025868,0.06025915,0.05779075,1.0497216e-11,1.0498539e-11,1.8309073e-11,5.8497243e-08,5.849687e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34715676,0.24039707,0.021171227,0.053888705,0.03020553,0.02293338,0.0,0.0,0.0,0.007983,0,0,0,831,0,0,0,0
4384996378,0.99912727,-0.008378397,-0.0028980046,-0.040819533,0.10026219,-0.095372185,0.0405586,24.07195,-81.36747,-0.4492131,1.2437131e-05,-1.4837913e-05,-1.7544484e-05,0.0003736427,-0.00047502015,-0.00048537506,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,2.4333326e-08,0.00017964125,0.0029316195,5.238474e-07,5.8935043e-06,5.909221e-06,3.7029306e-05,0.013120899,0.013121401,0.010062299,0.06026275,0.060263198,0.057143398,1.0497014e-11,1.0498337e-11,1.8313878e-11,5.8498156e-08,5.8497783e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34716848,0.23904686,0.02389847,0.04202869,0.030276408,0.0037737167,0.0,0.0,0.0,0.007817,0,0,0,831,0,0,0,0
4385197352,0.99915254,-0.008229364,-0.002862588,-0.04023009,0.13042386,-0.086703606,0.035255864,24.087036,-81.39247,-0.45315576,1.242671e-05,-1.4882316e-05,-1.7546594e-05,0.00037364775,-0.00047501596,-0.0004806437,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,3.771131e-08,0.00021664183,0.0039488617,5.220752e-07,5.8946903e-06,5.9103536e-06,3.698921e-05,0.013129499,0.013130395,0.01007368,0.06030963,0.060310077,0.057274852,1.0496966e-11,1.0498286e-11,1.8304365e-11,5.8499054e-08,5.849868e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34730348,0.23932165,0.0209825,0.03751009,0.031388037,0.0041709403,0.0,0.0,0.0,0.008002,0,0,0,831,0,0,0,0
4385398171,0.9991243,-0.006656794,-0.0032464187,-0.041181162,0.10951374,-0.08663185,0.049282912,24.099045,-81.41643,-0.42081025,1.2411132e-05,-1.4939187e-05,-1.7553863e-05,0.00037363227,-0.0004750099,-0.0004881789,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,3.00763e-08,0.00017385819,0.003565744,5.241157e-07,5.8971254e-06,5.9112303e-06,3.6946512e-05,0.013139406,0.013139959,0.010083746,0.060397357,0.060397763,0.057417024,1.0498672e-11,1.0499996e-11,1.8296975e-11,5.8499964e-08,5.849959e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3475559,0.2396185,0.11139873,0.046217166,0.029537521,0.06425662,0.0,0.0,0.0,0.008015,0,0,0,831,0,0,0,0
4385602946,0.9991211,-0.00818898,-0.0027766926,-0.04101577,0.10252095,-0.10936815,0.04757066,24.108686,-81.43831,-0.39414582,1.23815635e-05,-1.5010224e-05,-1.7518096e-05,0.00037362636,-0.00047499806,-0.0004926834,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,3.932817e-08,0.00019467791,0.0038734074,5.242162e-07,5.9045346e-06,5.920106e-06,3.6987516e-05,0.013215431,0.013215907,0.010127723,0.060814917,0.06081532,0.05784336,1.0504362e-11,1.0505682e-11,1.830612e-11,5.8500913e-08,5.850054e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34875527,0.24050647,0.043924306,0.053402573,0.02779132,0.010118147,0.0,0.0,0.0,0.00799,0,0,0,831,0,0,0,0
4385806955,0.9992095,-0.00047817524,0.0013639806,-0.03972847,0.10946058,-0.104653955,0.020533906,24.124418,-81.46262,-0.36505398,1.2365342e-05,-1.5040219e-05,-1.7688857e-05,0.00037361824,-0.00047498787,-0.00049819367,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,1.0921166e-06,0.0006895478,0.012560549,5.180143e-07,5.910817e-06,5.9217355e-06,3.7012087e-05,0.013260036,0.013260561,0.010139626,0.060942728,0.06094312,0.057985306,1.0506785e-11,1.050811e-11,1.8311108e-11,5.8501826e-08,5.8501453e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.34912154,0.24080138,0.26961794,0.03286379,0.027103812,0.0002723019,0.0,0.0,0.0,0.008005,0,0,0,831,0,0,0,0
4386007725,0.99706095,0.06259436,0.02694002,-0.03501007,-0.057025906,0.2820538,-0.2938551,24.133144,-81.4683,-0.4042622,1.2354745e-05,-1.5071677e-05,-1.8025692e-05,0.00037362002,-0.00047480562,-0.00049130945,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,1.0497776e-06,0.0009461409,0.014286921,5.06273e-07,5.9444565e-06,6.049559e-06,3.685911e-05,0.013534713,0.013516986,0.01009197,0.061312936,0.06131323,0.05753536,1.0508881e-11,1.0510216e-11,1.830588e-11,5.8502735e-08,5.8502206e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3501802,0.2398653,0.11115655,0.025994169,0.023924101,0.0047460725,0.0,0.0,0.0,0.007964,0,0,0,831,0,0,0,0
4386208518,0.99818265,0.04342299,0.027860694,-0.031141706,-0.13402021,0.408595,-0.88914305,24.099447,-81.41319,-0.65927047,1.23844875e-05,-1.5169108e-05,-1.8056757e-05,0.0003734405,-0.00047479224,-0.0004468896,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,1.1124841e-06,0.0010990544,0.016643899,4.9387467e-07,5.938715e-06,5.9720387e-06,3.6884416e-05,0.013875182,0.013847788,0.010092418,0.06126644,0.061266165,0.057516474,1.0501495e-11,1.0503065e-11,1.8291783e-11,5.8503172e-08,5.8502415e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35004658,0.23982592,0.07493202,0.06907402,0.024277985,0.15658402,0.0,0.0,0.0,0.007963,0,0,0,831,0,0,0,0
4386409327,0.9993426,0.00904286,0.019785091,-0.029005049,-0.21339698,0.543524,-0.93936956,24.062847,-81.3203,-0.8122213,1.2375572e-05,-1.520577e-05,-1.8157396e-05,0.00037322566,-0.00047460615,-0.00045992425,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,1.0698229e-06,0.0011027115,0.016023768,4.919984e-07,5.909011e-06,5.9062413e-06,3.6970785e-05,0.013899038,0.013860456,0.010100953,0.061368376,0.061366748,0.05763001,1.0497587e-11,1.0499443e-11,1.8295159e-11,5.8502323e-08,5.8501488e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.35033575,0.24006252,0.10729194,0.03715123,0.031521488,0.08665038,0.0,0.0,0.0,0.007967,0,0,0,831,0,0,0,0
4386614138,0.99955595,-0.013126323,-0.003555164,-0.026516274,-0.2296298,0.52571136,-0.89907813,24.025175,-81.20649,-0.9550871,1.2326776e-05,-1.5179818e-05,-1.825412e-05,0.00037323512,-0.00047426866,-0.0004729144,0.18932068,0.05072833,0.35865054,0.0,0.0,0.0,0.0,0.0,0.0,8.606987e-07,0.0011511998,0.01527498,4.958715e-07,5.8820788e-06,5.9077806e-06,3.6954694e-05,0.0138936415,0.013865449,0.010146893,0.061815053,0.06181153,0.058054518,1.0498127e-11,1.0500303e-11,1.829025e-11,5.8501584e-08,5.850068e-08,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.3516057,0.24094506,0.11201642,0.06098425,0.025214544,0.0015432831,0.0,0.0,0.0,0.007988,0,0,0,831,0,0,0,0
