timestamp,alt_max,landed,freefall,ground_contact,maybe_landed
4385214284,inf,0,0,0,0
4386234510,inf,0,0,0,0
4387242582,inf,0,0,0,0
4388244225,inf,0,0,0,0
4389248817,inf,0,0,0,0
4390255487,inf,0,0,0,0
4391270535,inf,0,0,0,0
4392285483,inf,0,0,0,0
4393295787,inf,0,0,0,0
4394315753,inf,0,0,0,0
4395325634,inf,0,0,0,0
4396338199,inf,0,0,0,0
4397356609,inf,0,0,0,0
4398367543,inf,0,0,0,0
4399381066,inf,0,0,0,0
4400382489,inf,0,0,0,0
4401401482,inf,0,0,0,0
4402409489,inf,0,0,0,0
4403424543,inf,0,0,0,0
4404437030,inf,0,0,0,0
4405453500,inf,0,0,0,0
4406458020,inf,0,0,0,0
4407471679,inf,0,0,0,0
4408482713,inf,0,0,0,0
4409498525,inf,0,0,0,0
4410509821,inf,0,0,0,0
4411520561,inf,0,0,0,0
4412528534,inf,0,0,0,0
4413534854,inf,0,0,0,0
4414555540,inf,0,0,0,0
4415564736,inf,0,0,0,0
4416569482,inf,0,0,0,0
4417586494,inf,0,0,0,0
4418606502,inf,0,0,0,0
4419619529,inf,0,0,0,0
4420637480,inf,0,0,0,0
4421651438,inf,0,0,0,0
4422670466,inf,0,0,0,0
4423682851,inf,0,0,0,0
4424701034,inf,0,0,0,0
4425721677,inf,0,0,0,0
4426732886,inf,0,0,0,0
4427748376,inf,0,0,0,0
4428766523,inf,0,0,0,0
4429782508,inf,0,0,0,0
4430793832,inf,0,0,0,0
4431803491,inf,0,0,0,0
4432820985,inf,0,0,0,0
4433831480,inf,0,0,0,0
4434849104,inf,0,0,0,0
4435868586,inf,0,0,0,0
4436871490,inf,0,0,0,0
4437886917,inf,0,0,0,0
4438905447,inf,0,0,0,0
4439920610,inf,0,0,0,0
4440923436,inf,0,0,0,0
4441925044,inf,0,0,0,0
4442939491,inf,0,0,0,0
4443940677,inf,0,0,0,0
4444941489,inf,0,0,0,0
4445952536,inf,0,0,0,0
4446955484,inf,0,0,0,0
4447970729,inf,0,0,0,0
4448992232,inf,0,0,0,0
4450007499,inf,0,0,0,0
4451015767,inf,0,0,0,0
4452035329,inf,0,0,0,0
4453059433,inf,0,0,0,0
4454084655,inf,0,0,0,0
4455101156,inf,0,0,0,0
4456110518,inf,0,0,0,0
4457127539,inf,0,0,0,0
4458142705,inf,0,0,0,0
4459160557,inf,0,0,0,0
4460176545,inf,0,0,0,0
4461194680,inf,0,0,0,0
4462210253,inf,0,0,0,0
4463221488,inf,0,0,0,0
4464233303,inf,0,0,0,0
4465248536,inf,0,0,0,0
4466249101,inf,0,0,0,0
4467267488,inf,0,0,0,0
4468277542,inf,0,0,0,0
4469288824,inf,0,0,0,0
4470307484,inf,0,0,0,0
4471323524,inf,0,0,0,0
4472334490,inf,0,0,0,0
4473344572,inf,0,0,0,0
4474359074,inf,0,0,0,0
4475377052,inf,0,0,0,0
4476397646,inf,0,0,0,0
4477412846,inf,0,0,0,0
4478429484,inf,0,0,0,0
4479440547,inf,0,0,0,0
4480441024,inf,0,0,0,0
4481454513,inf,0,0,0,0
4482469484,inf,0,0,0,0
