timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
4384785081,4.753418,0.0,0,1,1,1,1,0,0
4385295069,4.7356935,0.0,0,1,1,1,1,0,0
4385805069,4.6567383,0.0,0,1,1,1,1,0,0
4386305091,4.7356935,0.0,0,1,1,1,1,0,0
4386805069,4.7340817,0.0,0,1,1,1,1,0,0
4387305115,4.6825194,0.0,0,1,1,1,1,0,0
4387815069,4.7356935,0.0,0,1,1,1,1,0,0
4388315069,4.71958,0.0,0,1,1,1,1,0,0
4388815069,4.6873536,0.0,0,1,1,1,1,0,0
4389315069,4.7340817,0.0,0,1,1,1,1,0,0
4389815079,4.729248,0.0,0,1,1,1,1,0,0
4390315069,4.729248,0.0,0,1,1,1,1,0,0
4390825073,4.7340817,0.0,0,1,1,1,1,0,0
4391325092,4.727637,0.0,0,1,1,1,1,0,0
4391825069,4.7356935,0.0,0,1,1,1,1,0,0
4392325075,4.7083006,0.0,0,1,1,1,1,0,0
4392825069,4.7356935,0.0,0,1,1,1,1,0,0
4393325069,4.701855,0.0,0,1,1,1,1,0,0
4393825091,4.738916,0.0,0,1,1,1,1,0,0
4394335069,4.716357,0.0,0,1,1,1,1,0,0
4394835069,4.729248,0.0,0,1,1,1,1,0,0
4395335069,4.7083006,0.0,0,1,1,1,1,0,0
4395835069,4.729248,0.0,0,1,1,1,1,0,0
4396335069,4.6954103,0.0,0,1,1,1,1,0,0
4396835069,4.729248,0.0,0,1,1,1,1,0,0
4397335123,4.7228026,0.0,0,1,1,1,1,0,0
4397845069,4.724414,0.0,0,1,1,1,1,0,0
4398345069,4.729248,0.0,0,1,1,1,1,0,0
4398845069,4.7324705,0.0,0,1,1,1,1,0,0
4399345088,4.740527,0.0,0,1,1,1,1,0,0
4399845077,4.7340817,0.0,0,1,1,1,1,0,0
4400345074,4.7228026,0.0,0,1,1,1,1,0,0
4400855079,4.6873536,0.0,0,1,1,1,1,0,0
4401355090,4.740527,0.0,0,1,1,1,1,0,0
4401855069,4.738916,0.0,0,1,1,1,1,0,0
4402355081,4.7228026,0.0,0,1,1,1,1,0,0
4402855090,4.6937985,0.0,0,1,1,1,1,0,0
4403355068,4.738916,0.0,0,1,1,1,1,0,0
4403855073,4.7228026,0.0,0,1,1,1,1,0,0
4404365103,4.71958,0.0,0,1,1,1,1,0,0
4404865069,4.6937985,0.0,0,1,1,1,1,0,0
4405365085,4.7356935,0.0,0,1,1,1,1,0,0
4405865095,4.7308593,0.0,0,1,1,1,1,0,0
4406365069,4.7356935,0.0,0,1,1,1,1,0,0
4406865093,4.7453613,0.0,0,1,1,1,1,0,0
4407375069,4.7421384,0.0,0,1,1,1,1,0,0
4407875069,4.7421384,0.0,0,1,1,1,1,0,0
4408375069,4.7115235,0.0,0,1,1,1,1,0,0
4408875074,4.7340817,0.0,0,1,1,1,1,0,0
4409375069,4.7340817,0.0,0,1,1,1,1,0,0
4409875069,4.738916,0.0,0,1,1,1,1,0,0
4410375069,4.729248,0.0,0,1,1,1,1,0,0
4410885096,4.7179685,0.0,0,1,1,1,1,0,0
4411385069,4.7421384,0.0,0,1,1,1,1,0,0
4411885092,4.729248,0.0,0,1,1,1,1,0,0
4412385069,4.7453613,0.0,0,1,1,1,1,0,0
4412885069,4.727637,0.0,0,1,1,1,1,0,0
4413395082,4.7115235,0.0,0,1,1,1,1,0,0
4413895069,4.7340817,0.0,0,1,1,1,1,0,0
4414395086,4.7453613,0.0,0,1,1,1,1,0,0
4414895069,4.7421384,0.0,0,1,1,1,1,0,0
4415395069,4.7211914,0.0,0,1,1,1,1,0,0
4415905109,4.7179685,0.0,0,1,1,1,1,0,0
4416405069,4.729248,0.0,0,1,1,1,1,0,0
4416905108,4.7421384,0.0,0,1,1,1,1,0,0
4417405069,4.700244,0.0,0,1,1,1,1,0,0
4417905069,4.6728516,0.0,0,1,1,1,1,0,0
4418405069,4.748584,0.0,0,1,1,1,1,0,0
4418915069,4.703467,0.0,0,1,1,1,1,0,0
4419415086,4.6680174,0.0,0,1,1,1,1,0,0
4419915069,4.7308593,0.0,0,1,1,1,1,0,0
4420415069,4.7421384,0.0,0,1,1,1,1,0,0
4420915088,4.71958,0.0,0,1,1,1,1,0,0
4421415070,4.7308593,0.0,0,1,1,1,1,0,0
4421915069,4.748584,0.0,0,1,1,1,1,0,0
4422425112,4.748584,0.0,0,1,1,1,1,0,0
4422925085,4.7083006,0.0,0,1,1,1,1,0,0
4423425105,4.71958,0.0,0,1,1,1,1,0,0
4423925069,4.750195,0.0,0,1,1,1,1,0,0
4424425069,4.724414,0.0,0,1,1,1,1,0,0
4424925088,4.7228026,0.0,0,1,1,1,1,0,0
4425435069,4.748584,0.0,0,1,1,1,1,0,0
4425935117,4.740527,0.0,0,1,1,1,1,0,0
4426435069,4.713135,0.0,0,1,1,1,1,0,0
4426935069,4.7421384,0.0,0,1,1,1,1,0,0
4427435069,4.7340817,0.0,0,1,1,1,1,0,0
4427935069,4.690576,0.0,0,1,1,1,1,0,0
4428435079,4.7324705,0.0,0,1,1,1,1,0,0
4428945069,4.727637,0.0,0,1,1,1,1,0,0
4429445080,4.7308593,0.0,0,1,1,1,1,0,0
4429945086,4.703467,0.0,0,1,1,1,1,0,0
4430445069,4.7356935,0.0,0,1,1,1,1,0,0
4430945086,4.738916,0.0,0,1,1,1,1,0,0
4431445069,4.7115235,0.0,0,1,1,1,1,0,0
4431955083,4.7308593,0.0,0,1,1,1,1,0,0
4432455076,4.7324705,0.0,0,1,1,1,1,0,0
4432955069,4.688965,0.0,0,1,1,1,1,0,0
4433465112,4.7324705,0.0,0,1,1,1,1,0,0
4433965069,4.7211914,0.0,0,1,1,1,1,0,0
4434465069,4.750195,0.0,0,1,1,1,1,0,0
4434965069,4.726025,0.0,0,1,1,1,1,0,0
4435475082,4.738916,0.0,0,1,1,1,1,0,0
4435975069,4.716357,0.0,0,1,1,1,1,0,0
4436475081,4.729248,0.0,0,1,1,1,1,0,0
4436975069,4.750195,0.0,0,1,1,1,1,0,0
4437475069,4.713135,0.0,0,1,1,1,1,0,0
4437975069,4.740527,0.0,0,1,1,1,1,0,0
4438475069,4.7469726,0.0,0,1,1,1,1,0,0
4438985089,4.726025,0.0,0,1,1,1,1,0,0
4439485082,4.6921873,0.0,0,1,1,1,1,0,0
4439985095,4.7340817,0.0,0,1,1,1,1,0,0
4440485068,4.7582517,0.0,0,1,1,1,1,0,0
4440985069,4.7066894,0.0,0,1,1,1,1,0,0
4441485092,4.7453613,0.0,0,1,1,1,1,0,0
4441995069,4.7324705,0.0,0,1,1,1,1,0,0
4442495069,4.727637,0.0,0,1,1,1,1,0,0
4442995070,4.7066894,0.0,0,1,1,1,1,0,0
4443495069,4.7582517,0.0,0,1,1,1,1,0,0
4443995073,4.7324705,0.0,0,1,1,1,1,0,0
4444495107,4.713135,0.0,0,1,1,1,1,0,0
4445005069,4.6599607,0.0,0,1,1,1,1,0,0
4445505088,4.703467,0.0,0,1,1,1,1,0,0
4446005075,4.705078,0.0,0,1,1,1,1,0,0
4446505087,4.703467,0.0,0,1,1,1,1,0,0
4447005069,4.6825194,0.0,0,1,1,1,1,0,0
4447505069,4.738916,0.0,0,1,1,1,1,0,0
4448005086,4.726025,0.0,0,1,1,1,1,0,0
4448515070,4.688965,0.0,0,1,1,1,1,0,0
4449015085,4.7308593,0.0,0,1,1,1,1,0,0
4449515087,4.7308593,0.0,0,1,1,1,1,0,0
4450015069,4.6825194,0.0,0,1,1,1,1,0,0
4450515071,4.7453613,0.0,0,1,1,1,1,0,0
4451015069,4.6776853,0.0,0,1,1,1,1,0,0
4451515069,4.685742,0.0,0,1,1,1,1,0,0
4452025069,4.7083006,0.0,0,1,1,1,1,0,0
4452525073,4.740527,0.0,0,1,1,1,1,0,0
4453025069,4.7421384,0.0,0,1,1,1,1,0,0
4453525069,4.7179685,0.0,0,1,1,1,1,0,0
4454035069,4.7066894,0.0,0,1,1,1,1,0,0
4454535126,4.7083006,0.0,0,1,1,1,1,0,0
4455035069,4.724414,0.0,0,1,1,1,1,0,0
4455545069,4.716357,0.0,0,1,1,1,1,0,0
4456045087,4.701855,0.0,0,1,1,1,1,0,0
4456545069,4.7308593,0.0,0,1,1,1,1,0,0
4457045069,4.7421384,0.0,0,1,1,1,1,0,0
4457545069,4.703467,0.0,0,1,1,1,1,0,0
4458045076,4.7308593,0.0,0,1,1,1,1,0,0
4458545069,4.7421384,0.0,0,1,1,1,1,0,0
4459055102,4.7179685,0.0,0,1,1,1,1,0,0
4459555101,4.701855,0.0,0,1,1,1,1,0,0
4460055069,4.7421384,0.0,0,1,1,1,1,0,0
4460555069,4.650293,0.0,0,1,1,1,1,0,0
4461055069,4.7083006,0.0,0,1,1,1,1,0,0
4461555069,4.690576,0.0,0,1,1,1,1,0,0
4462065086,4.729248,0.0,0,1,1,1,1,0,0
4462565069,4.726025,0.0,0,1,1,1,1,0,0
4463065069,4.6631837,0.0,0,1,1,1,1,0,0
4463565075,4.6954103,0.0,0,1,1,1,1,0,0
4464065069,4.701855,0.0,0,1,1,1,1,0,0
4464565098,4.666406,0.0,0,1,1,1,1,0,0
4465065069,4.726025,0.0,0,1,1,1,1,0,0
4465575069,4.7340817,0.0,0,1,1,1,1,0,0
4466075073,4.7179685,0.0,0,1,1,1,1,0,0
4466575069,4.709912,0.0,0,1,1,1,1,0,0
4467075072,4.709912,0.0,0,1,1,1,1,0,0
4467575069,4.750195,0.0,0,1,1,1,1,0,0
4468075088,4.7083006,0.0,0,1,1,1,1,0,0
4468585086,4.7066894,0.0,0,1,1,1,1,0,0
4469085069,4.7469726,0.0,0,1,1,1,1,0,0
4469585083,4.738916,0.0,0,1,1,1,1,0,0
4470085069,4.703467,0.0,0,1,1,1,1,0,0
4470585078,4.7115235,0.0,0,1,1,1,1,0,0
4471085094,4.738916,0.0,0,1,1,1,1,0,0
4471585069,4.709912,0.0,0,1,1,1,1,0,0
4472095069,4.6954103,0.0,0,1,1,1,1,0,0
4472595107,4.71958,0.0,0,1,1,1,1,0,0
4473095100,4.7066894,0.0,0,1,1,1,1,0,0
4473595079,4.7115235,0.0,0,1,1,1,1,0,0
4474095069,4.7373047,0.0,0,1,1,1,1,0,0
4474595072,4.7211914,0.0,0,1,1,1,1,0,0
4475105069,4.7421384,0.0,0,1,1,1,1,0,0
4475605082,4.7228026,0.0,0,1,1,1,1,0,0
4476105075,4.6841307,0.0,0,1,1,1,1,0,0
4476605072,4.6776853,0.0,0,1,1,1,1,0,0
4477115069,4.6937985,0.0,0,1,1,1,1,0,0
4477615086,4.7115235,0.0,0,1,1,1,1,0,0
4478115123,4.679297,0.0,0,1,1,1,1,0,0
4478615069,4.6937985,0.0,0,1,1,1,1,0,0
4479115069,4.7324705,0.0,0,1,1,1,1,0,0
4479625071,4.713135,0.0,0,1,1,1,1,0,0
4480125069,4.7211914,0.0,0,1,1,1,1,0,0
4480625077,4.726025,0.0,0,1,1,1,1,0,0
4481125069,4.714746,0.0,0,1,1,1,1,0,0
4481625074,4.7179685,0.0,0,1,1,1,1,0,0
4482135069,4.7324705,0.0,0,1,1,1,1,0,0
4482635085,4.7324705,0.0,0,1,1,1,1,0,0
4483135081,4.7179685,0.0,0,1,1,1,1,0,0
4483635069,4.714746,0.0,0,1,1,1,1,0,0
4484135071,4.7179685,0.0,0,1,1,1,1,0,0
4484635079,4.7421384,0.0,0,1,1,1,1,0,0
4485135072,4.713135,0.0,0,1,1,1,1,0,0
4485645069,4.716357,0.0,0,1,1,1,1,0,0
4486145071,4.7324705,0.0,0,1,1,1,1,0,0
4486645094,4.7356935,0.0,0,1,1,1,1,0,0
4487145069,4.690576,0.0,0,1,1,1,1,0,0
4487645090,4.7228026,0.0,0,1,1,1,1,0,0
4488145070,4.7518067,0.0,0,1,1,1,1,0,0
