timestamp,rollspeed,pitchspeed,yawspeed,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
4384791068,0.001329979,0.0012231955,0.00054392533,0.0013940992,0.0013273668,-4.311196e-05,0.0
4384951837,0.005148231,0.0055879215,0.0026686057,0.0034962946,0.0033112648,-0.00020632532,0.0
4384983853,-0.0059413374,0.015693633,-0.017650109,0.0039404645,0.0036952798,-0.00020188699,0.0
4385015887,0.009056571,0.0157955,0.034545783,0.0043545216,0.004104197,-0.00024721347,0.0
4385047921,0.032365546,0.019855144,-0.018439699,0.0047298954,0.00447331,-0.00038269625,0.0
4385079843,0.046974506,0.03255671,0.01798368,0.005069706,0.004717345,-0.0003117633,0.0
4385112648,0.06849501,0.028318858,-0.041891325,0.005392487,0.005153962,-0.0003052496,0.0
4385144663,0.03446623,0.0154004535,0.060949262,0.005747559,0.005469974,-0.0004263642,0.0
4385176679,-0.00068348553,-0.03879149,-0.055352874,0.0060884105,0.005905849,-0.0003719292,0.0
4385208689,-0.06697025,-0.04827726,-0.0038866743,0.00658238,0.006298995,-0.00036640145,0.0
4385240665,-0.079687655,-0.05361851,-0.020983364,0.0070549063,0.0068183937,-0.00010198934,0.0
4385272641,-0.08107516,-0.031372316,-0.012321544,0.0076239677,0.0072669582,-0.000130345,0.0
4385304692,-0.053043876,-0.0030502593,0.016733149,0.008209878,0.007723928,-0.00010935849,0.0
4385337488,-0.019582273,0.016207727,-0.009907753,0.00875313,0.00813896,-0.00015578528,0.0
4385369488,0.014573127,0.019343741,0.009371851,0.009178598,0.008501362,-0.00014711414,0.0
4385401434,0.034550965,0.026112435,-0.0007866679,0.009587614,0.008839346,-0.00018978067,0.0
4385433502,0.06737712,0.02933601,0.011568265,0.009952389,0.0091790045,-0.00022051643,0.0
4385465484,0.06360107,0.016801652,0.0010655404,0.010299988,0.009552363,-0.00028168684,0.0
4385497438,0.05410366,-0.009936975,0.016251337,0.010615128,0.009940905,-0.00034322814,0.0
4385529435,0.015399104,-0.022462862,0.0013697995,0.010984429,0.0103443125,-0.00039385838,0.0
4385561468,0.009704107,-0.00017221156,0.0045432886,0.011383166,0.010748235,-0.0004553933,0.0
4385593490,0.054983925,0.06669885,0.0045893164,0.011772724,0.011099308,-0.0004891985,0.0
4385626288,0.23022461,0.20817816,0.024421362,0.0119409105,0.011252457,-0.00062685786,0.0
4385658279,0.48225734,0.35110548,0.040256966,0.011735471,0.011149841,-0.0008588154,0.0
4385690277,0.7469556,0.48827296,0.047958896,0.010997317,0.010721983,-0.0011657542,0.0
4385722291,0.93018425,0.5486144,0.033883322,0.009723329,0.010034223,-0.0014977059,0.0
4385754272,0.88728,0.4707932,0.06825361,0.008128601,0.009268362,-0.0018607695,0.0
4385786280,0.63832074,0.2235698,0.05024652,0.006521025,0.008705115,-0.0023134016,0.0
4385818255,0.26234084,-0.07634043,0.050470576,0.0051655765,0.008456783,-0.0027491986,0.0
4385850455,-0.021373315,-0.28750142,0.039049063,0.004157153,0.008550342,-0.0031201758,0.0
4385883218,-0.18276675,-0.27530366,0.0249691,0.0034445196,0.008824839,-0.003408628,0.0
4385915258,-0.18421225,-0.077978596,0.029361127,0.0029889313,0.008971905,-0.003679136,0.0
4385947072,-0.096347146,0.17182428,0.030525124,0.0026495461,0.008860492,-0.0040378654,0.0
4385979224,-0.16005997,0.16225064,0.051512398,0.0024535072,0.00862595,-0.004489663,0.0
4386011117,-0.25691503,0.13224013,0.044494305,0.0023145103,0.008330777,-0.0049916497,0.0
4386043036,-0.4302683,0.021941362,0.027723491,0.0022271092,0.008028629,-0.005450794,0.0
4386075272,-0.4673087,-0.009120939,0.013271639,0.002214484,0.0077744583,-0.0057798014,0.0
4386103047,-0.4094974,-0.045873497,0.0036100827,0.0022720487,0.0076567475,-0.0060064527,0.0
4386135848,-0.31361204,-0.059093546,0.0110016875,0.002338869,0.0075555397,-0.0062737977,0.0
4386167848,-0.26140532,-0.05792137,0.013388015,0.002369341,0.0074662333,-0.0065984037,0.0
4386199856,-0.27033848,-0.14306541,0.017338937,0.0023856168,0.0073986435,-0.0069317576,0.0
4386231876,-0.31286827,-0.22673196,0.0081087705,0.002450889,0.007444746,-0.007263993,0.0
4386263833,-0.30553177,-0.29020226,0.016840331,0.0025585,0.007680434,-0.0076176184,0.0
4386295836,-0.23568116,-0.2615011,0.0184506,0.002655269,0.00802235,-0.008004983,0.0
4386327854,-0.19406757,-0.27498788,0.021208137,0.0027396204,0.008413141,-0.0083804345,0.0
4386360708,-0.18435743,-0.28011793,0.022253685,0.0027917214,0.008833412,-0.00881075,0.0
4386392644,-0.17909087,-0.21363088,0.023073342,0.0028208029,0.009176615,-0.009227342,0.0
4386424719,-0.17491786,-0.13741422,0.022296168,0.0028890264,0.009444496,-0.009658538,0.0
4386456639,-0.15420285,-0.091265894,0.021874791,0.002983767,0.009655877,-0.010103826,0.0
4386488687,-0.14229982,-0.06811721,0.023444375,0.0030725216,0.009841779,-0.010566207,0.0
4386520653,-0.13948125,-0.036693465,0.024235634,0.0031491704,0.009976747,-0.011059159,0.0
4386552639,-0.1511062,-0.0019715028,0.030261971,0.003230606,0.010060806,-0.011568974,0.0
4386584646,-0.13000362,0.015848428,0.02999153,0.0033362745,0.010110949,-0.012088525,0.0
4386617497,-0.11344434,0.019593017,0.029998494,0.003458445,0.010130532,-0.012632226,0.0
4386649599,-0.116164826,-0.00023298187,0.03030619,0.003590639,0.010152837,-0.0131648285,0.0
4386681463,-0.10650655,-0.01806177,0.024509335,0.0037331707,0.010210471,-0.013699178,0.0
4386713460,-0.11770543,-0.05673996,0.02106341,0.0039099213,0.010325723,-0.014237712,0.0
4386745469,-0.106706634,-0.06003347,0.01713871,0.004103838,0.010479294,-0.014763515,0.0
4386777533,-0.07431229,-0.05730633,0.01652254,0.0042890813,0.010655172,-0.015273776,0.0
4386809449,-0.040273163,-0.09342667,0.023608925,0.004427641,0.010864112,-0.01579963,0.0
4386842267,-0.027659122,-0.115459785,0.021714205,0.004518457,0.011135909,-0.016360635,0.0
4386874286,0.008843768,-0.13525465,0.030459147,0.004565773,0.011473577,-0.016947867,0.0
4386906286,0.044345427,-0.1508935,0.03227435,0.0045837737,0.011872921,-0.017561052,0.0
4386938320,0.019033724,-0.14518903,0.03090898,0.0046001095,0.012297432,-0.018208714,0.0
4386970282,0.030311385,-0.14588314,0.029140761,0.0045987684,0.012744466,-0.018872075,0.0
4387002286,0.0066924645,-0.13296014,0.02676288,0.0046103112,0.013226506,-0.019562002,0.0
4387034283,0.023461686,-0.09940281,0.028943159,0.004621634,0.013709633,-0.020239962,0.0
4387066321,0.03201816,-0.04205404,0.02515566,0.0046109557,0.014146852,-0.020919124,0.0
4387098252,0.04983273,-0.041610494,0.029693307,0.0045659244,0.014565801,-0.021598822,0.0
4387131043,0.03799144,-0.0022533247,0.025040686,0.004506767,0.014958986,-0.022288784,0.0
4387163071,0.033173732,0.038211837,0.025324566,0.004460107,0.01529268,-0.022973217,0.0
4387195218,0.03183723,0.123577915,0.02058474,0.004416045,0.015528375,-0.023660962,0.0
4387227079,0.002854099,0.10695292,0.022300089,0.004409438,0.015698014,-0.02434498,0.0
4387259043,-0.04960873,0.110287115,0.012137376,0.0044637225,0.015852595,-0.025009057,0.0
4387291074,-0.06751082,0.11904287,0.009503139,0.0045736367,0.01601029,-0.025664473,0.0
4387323057,-0.06030938,0.09711564,0.002176065,0.0047281054,0.016170215,-0.02623435,0.0
4387355236,-0.06373571,0.057397783,0.0069978214,0.004906024,0.016360708,-0.026806768,0.0
4387387038,-0.04258252,0.052538376,-0.003972169,0.0050733374,0.016594054,-0.027312797,0.0
4387415841,-0.045326926,0.06947802,-0.02078543,0.0052299714,0.016804958,-0.027727228,0.0
4387447854,-0.04048388,0.061553404,-0.014541555,0.0054321387,0.017021451,-0.028152129,0.0
4387479841,-0.019393964,0.08063539,-0.023683725,0.0056349,0.017191786,-0.0285321,0.0
4387511866,0.01589437,0.087334394,-0.022367643,0.0057973857,0.01734096,-0.028904956,0.0
4387543864,0.030783456,0.07428344,-0.025275981,0.005919272,0.01747729,-0.029269367,0.0
4387575840,0.04753186,0.08876847,-0.031538166,0.0060056774,0.017605383,-0.029601634,0.0
4387607842,0.08043748,0.057484917,-0.025569279,0.0060711387,0.01776153,-0.029918961,0.0
4387635847,0.10465181,0.061805893,-0.037035055,0.0060931714,0.017904032,-0.030154256,0.0
4387668651,0.11797897,0.03803213,-0.03395161,0.006073506,0.01807477,-0.030422792,0.0
4387700660,0.118336454,0.032335013,-0.028916208,0.0059963325,0.018242778,-0.030697951,0.0
4387732674,0.15034533,0.05819125,-0.021831091,0.005869026,0.018405704,-0.031017,0.0
4387764674,0.1611178,0.025093775,-0.00515362,0.0057052444,0.018574711,-0.031385332,0.0
4387796638,0.16474047,0.031593878,-0.008650651,0.005503426,0.018734902,-0.031754155,0.0
4387828723,0.15402927,0.0030816067,-0.0057514505,0.005270831,0.01892795,-0.032149043,0.0
4387860687,0.14933087,-0.0026434567,-0.0072557395,0.0050209137,0.019138576,-0.0325623,0.0
